mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5		0	0	3/4	2	1	1/8		1/8	1		4	52	E3	3	3
1	1	0	0	1.0		0	0	3/4	1	1	1/4		1/4	1		1	79	G5	5	0
1	1	1/2	1/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		9	51	D#3	3	4
1	1	1	1	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		4	52	E3	3	5
1	1	1	1	1.5		1/4	1/4	3/4	1	1	3/8		1/4	3/2		4	64	E4	4	1
1	1	3/2	3/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		6	54	F#3	3	6
1	1	2	2	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		1	55	G3	3	7
1	1	5/2	5/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	8
1	1	5/2	5/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	2
2	2	3	3	0.0		0	0	3/4	1	1	0	appoggiatura	1/8	1		1	79	G5	5	9
2	2	3	3	0.5		0	0	3/4	2	1	1/8		1/8	1		6	54	F#3	3	13
2	2	3	3	1.0		0	0	3/4	1	1	1/4		1/4	1		6	78	F#5	5	10
2	2	7/2	7/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		4	52	E3	3	14
2	2	4	4	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		6	54	F#3	3	15
2	2	4	4	1.5		1/4	1/4	3/4	1	1	3/8		1/4	3/2		9	63	D#4	4	11
2	2	9/2	9/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		1	55	G3	3	16
2	2	5	5	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	A3	3	17
2	2	11/2	11/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		6	54	F#3	3	18
2	2	11/2	11/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	G5	5	12
3	3	6	6	0.5		0	0	3/4	2	1	1/8		1/8	1		1	55	G3	3	24
3	3	6	6	0.5		0	0	3/4	1	1	1/8		1/8	1		4	76	E5	5	19
3	3	13/2	13/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		6	54	F#3	3	25
3	3	13/2	13/2	0.5		1/8	1/8	3/4	1	1	1/8		1/8	1		9	75	D#5	5	20
3	3	7	7	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		1	55	G3	3	26
3	3	7	7	0.5		1/4	1/4	3/4	1	1	1/8		1/8	1		9	75	D#5	5	21
3	3	15/2	15/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		5	59	B3	3	27
3	3	15/2	15/2	1.0		3/8	3/8	3/4	1	1	1/4		1/4	1		4	76	E5	5	22
3	3	8	8	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		3	57	A3	3	28
3	3	17/2	17/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	29
3	3	17/2	17/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		6	78	F#5	5	23
4	4	9	9	0.5		0	0	3/4	2	1	1/8		1/8	1		5	59	B3	3	33
4	4	9	9	2.0		0	0	3/4	1	1	1/2		1/2	1		9	75	D#5	5	30
4	4	19/2	19/2	0.5		1/8	1/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	34
4	4	10	10	0.5		1/4	1/4	3/4	2	1	1/8		1/8	1		5	59	B3	3	35
4	4	21/2	21/2	0.5		3/8	3/8	3/4	2	1	1/8		1/8	1		0	60	C4	4	36
4	4	11	11	0.0		1/2	1/2	3/4	1	1	0	appoggiatura	1/8	1		7	73	C#5	5	31
4	4	11	11	0.5		1/2	1/2	3/4	2	1	1/8		1/8	1		5	59	B3	3	37
4	4	11	11	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	B4	4	32
4	4	23/2	23/2	0.5		5/8	5/8	3/4	2	1	1/8		1/8	1		3	57	A3	3	38
5	5	12	12	2.0		0	0	3/4	2	1	1/2		1/2	1		8	56	G#3	3	44
5	5	12	12	0.75		0	0	3/4	1	1	3/16		1/8	3/2		5	83	B5	5	39
5	5	51/4	51/4	0.25		3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	E5	5	40
5	5	13	13	1.5		1/4	1/4	3/4	1	1	3/8		1/4	3/2		2	74	D5	5	41
5	5	14	14	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	52	E3	3	45
5	5	29/2	29/2	0.25		5/8	5/8	3/4	1	1	1/16		1/16	1		0	72	C5	5	42
5	5	59/4	59/4	0.25		11/16	11/16	3/4	1	1	1/16		1/16	1		5	71	B4	4	43
6	6	15	15	0.0		0	0	3/4	1	1	0	appoggiatura	1/8	1		5	71	B4	4	46
6	6	15	15	2.0		0	0	3/4	2	1	1/2		1/2	1		3	57	A3	3	50
6	6	15	15	1.0		0	0	3/4	1	1	1/4		1/4	1		0	72	C5	5	47
6	6	16	16	1.5		1/4	1/4	3/4	1	1	3/8		1/4	3/2		3	81	A5	5	48
6	6	17	17	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		1	55	G3	3	51
6	6	35/2	35/2	0.5		5/8	5/8	3/4	1	1	1/8		1/8	1		7	73	C#5	5	49
7	7	18	18	1.0		0	0	3/4	2	1	1/4		1/4	1		6	54	F#3	3	59
7	7	18	18	0.75		0	0	3/4	1	1	3/16		1/8	3/2		9	75	D#5	5	52
