mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/4	1	1	c.i	c	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1	2.0	1/4	1/4	3/4	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	3	3.0	0	0	3/4	1	1	VI	c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
3	3	6	1.0	0	0	3/4	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
3	3	7	1.0	1/4	1/4	3/4	1	1	ii%65	c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
3	3	8	1.0	1/2	1/2	3/4	1	1	ii%7	c	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
4	4	9	3.0	0	0	3/4	1	1	V\\	c	i		V	V						\\	M	1	1	1, 5, 2		1	1
5	5	12	3.0	0	0	3/4	1	1	III.I	c	III		I	I							M	1	0	0, 4, 1		0	0
6	6	15	3.0	0	0	3/4	1	1	V6	c	III		V6	V		6					M	1	0	5, 2, 1		1	5
7	7	18	1.0	0	0	3/4	1	1	VII.ii7	c	VII		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
7	7	19	1.0	1/4	1/4	3/4	1	1	V(64)	c	VII		V(64)	V			64				M	1	0	1, 0, 4		1	1
7	7	20	1.0	1/2	1/2	3/4	1	1	V7	c	VII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
8	8	21	1.0	0	0	3/4	1	1	I\\	c	VII		I	I						\\	M	1	0	0, 4, 1		0	0
8	8	22	1.0	1/4	1/4	3/4	1	1	v.V65/iv	c	v		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
8	8	23	1.0	1/2	1/2	3/4	1	1	V7/iv	c	v		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
9	9	24	2.0	0	0	3/4	1	1	iv	c	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	9	26	1.0	1/2	1/2	3/4	1	1	ii%65	c	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
10	10	27	3.0	0	0	3/4	1	1	V2	c	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
11	11	30	1.0	0	0	3/4	1	1	i6	c	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	31	1.0	1/4	1/4	3/4	1	1	V(64)	c	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
11	11	32	1.0	1/2	1/2	3/4	1	1	V	c	v		V	V							M	1	1	1, 5, 2		1	1
12	12	33	3.0	0	0	3/4	1	1	I\\	c	v		I	I						\\	M	1	1	0, 4, 1		0	0
13	13	36	3.0	0	0	3/4	1	1	i.V7	c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	14	39	2.0	0	0	3/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
14	14	41	1.0	1/2	1/2	3/4	1	1	V2	c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
15	15	42	0.75	0	0	3/4	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	171/4	0.25	3/16	3/16	3/4	1	1	ii%65	c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
15	15	43	1.0	1/4	1/4	3/4	1	1	V(64)	c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
15	15	44	1.0	1/2	1/2	3/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
16	16	45	3.0	0	0	3/4	1	1	i\\	c	i		i	i						\\	m	1	1	0, -3, 1		0	0
17	17	48	5.0	0	0	3/4	1	1	iv.V65	c	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
18	18	53	1.0	1/2	1/2	3/4	1	1	i	c	iv		i	i							m	1	1	0, -3, 1		0	0
19	19	54	1.0	0	0	3/4	1	1	i6	c	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	19	55	1.0	1/4	1/4	3/4	1	1	V(4)	c	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
19	19	56	1.0	1/2	1/2	3/4	1	1	V	c	iv		V	V							M	1	1	1, 5, 2		1	1
20	20	57	1.0	0	0	3/4	1	1	i\\	c	iv		i	i						\\	m	1	1	0, -3, 1		0	0
20	20	58	2.0	1/4	1/4	3/4	1	1	VII.V	c	VII		V	V							M	1	0	1, 5, 2		1	1
21	21	60	3.0	0	0	3/4	1	1	V2	c	VII		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
22	22	63	3.0	0	0	3/4	1	1	I6	c	VII		I6	I		6					M	1	0	4, 1, 0		0	4
23	23	66	3.0	0	0	3/4	1	1	V43	c	VII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
24	24	69	3.0	0	0	3/4	1	1	I\\	c	VII		I	I						\\	M	1	0	0, 4, 1		0	0
25	25	72	1.0	0	0	3/4	1	1	III.I6	c	III		I6	I		6					M	1	0	4, 1, 0		0	4
25	25	73	1.0	1/4	1/4	3/4	1	1	IV	c	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
25	25	74	1.0	1/2	1/2	3/4	1	1	ii	c	III		ii	ii							m	1	0	2, -1, 3		2	2
26	26	75	1.0	0	0	3/4	1	1	V6	c	III		V6	V		6					M	1	0	5, 2, 1		1	5
26	26	76	1.0	1/4	1/4	3/4	1	1	V	c	III		V	V							M	1	0	1, 5, 2		1	1
26	26	77	1.0	1/2	1/2	3/4	1	1	I6	c	III		I6	I		6					M	1	0	4, 1, 0		0	4
27	27	78	1.0	0	0	3/4	1	1	I	c	III		I	I							M	1	0	0, 4, 1		0	0
27	27	79	1.0	1/4	1/4	3/4	1	1	V(4)	c	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
27	27	80	1.0	1/2	1/2	3/4	1	1	V	c	III		V	V							M	1	0	1, 5, 2		1	1
28	28	81	3.0	0	0	3/4	1	1	I\\	c	III		I	I						\\	M	1	0	0, 4, 1		0	0
29	29	84	1.0	0	0	3/4	1	1	i.V/iv	c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
29	29	85	1.0	1/4	1/4	3/4	1	1	V65/iv	c	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
29	29	86	1.0	1/2	1/2	3/4	1	1	V7/iv	c	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
30	30	87	2.0	0	0	3/4	1	1	IV	c	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
30	30	89	1.0	1/2	1/2	3/4	1	1	V/V	c	i		V/V	V				V			M	1	1	2, 6, 3		2	2
31	31	90	1.0	0	0	3/4	1	1	V6/V	c	i		V6/V	V		6		V			M	1	1	6, 3, 2		2	6
31	31	91	1.0	1/4	1/4	3/4	1	1	V65/V	c	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
31	31	92	1.0	1/2	1/2	3/4	1	1	V7/V	c	i		V7/V	V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
32	32	93	3.0	0	0	3/4	1	1	V\\	c	i		V	V						\\	M	1	1	1, 5, 2		1	1
33	33	96	3.0	0	0	3/4	1	1	ii%65	c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
34	34	99	3.0	0	0	3/4	1	1	V2	c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
35	35	102	0.75	0	0	3/4	1	1	I6	c	i		I6	I		6					M	1	1	4, 1, 0		0	4
35	35	411/4	0.25	3/16	3/16	3/4	1	1	I	c	i		I	I							M	1	1	0, 4, 1		0	0
35	35	103	1.0	1/4	1/4	3/4	1	1	V(4)	c	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
35	35	104	1.0	1/2	1/2	3/4	1	1	V7	c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	36	105	3.0	0	0	3/4	1	1	i\\	c	i		i	i						\\	m	1	1	0, -3, 1		0	0
