mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	3.5	0	1/4	3/8	1	1	F.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	5/2	5/2	0.0	1/8	1/8	3/8	1	1	}	F	I									}		0	0				
3	2	3	3	0.0	1/4	1/4	3/8	1	1	{	F	I									{		0	0				
4	3	7/2	7/2	0.5	0	0	3/8	1	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
4	3	4	4	0.5	1/8	1/8	3/8	1	1	I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	9/2	9/2	0.5	1/4	1/4	3/8	1	1	ii43	F	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
5	4	5	5	0.5	0	0	3/8	1	1	V(4)	F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
5	4	11/2	11/2	0.5	1/8	1/8	3/8	1	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
5	4	6	6	0.5	1/4	1/4	3/8	1	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	5	13/2	13/2	1.5	0	0	3/8	1	1	I|IAC}	F	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
6	5	15/2	15/2	0.0	1/4	1/4	3/8	1	1	{	F	I									{		0	0				
7	6	8	8	1.5	0	0	3/8	1	1	V.ii	F	V		ii	ii							m	0	0	2, -1, 3		2	2
8	7	19/2	19/2	1.5	0	0	3/8	1	1	V	F	V		V	V							M	0	0	1, 5, 2		1	1
9	8	11	11	0.5	0	0	3/8	1	1	I6	F	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	23/2	23/2	0.5	1/8	1/8	3/8	1	1	ii65	F	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
9	8	12	12	0.5	1/4	1/4	3/8	1	1	V7	F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	25/2	25/2	0.5	0	0	3/8	1	1	I	F	V		I	I							M	0	0	0, 4, 1		0	0
10	9	13	13	0.5	1/8	1/8	3/8	1	1	V7	F	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	27/2	27/2	0.5	1/4	1/4	3/8	1	1	vi	F	V		vi	vi							m	0	0	3, 0, 4		3	3
11	10	14	14	0.5	0	0	3/8	1	1	ii65	F	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
11	10	29/2	29/2	1.0	1/8	1/8	3/8	1	1	V	F	V		V	V							M	0	0	1, 5, 2		1	1
12	11	31/2	31/2	1.5	0	0	3/8	1	1	I|PAC}	F	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
12	11	33/2	33/2	0.0	1/4	1/4	3/8	1	1	{	F	V									{		0	0				
13	12	17	17	1.0	0	0	3/8	1	1	I.I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	12	18	18	0.5	1/4	1/4	3/8	1	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
14	13	37/2	37/2	1.5	0	0	3/8	1	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	14	20	20	1.5	0	0	3/8	1	1	ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
16	15	43/2	43/2	1.25	0	0	3/8	1	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
16	15	91/4	91/4	0.25	5/16	5/16	3/8	1	1	V7/IV	F	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
17	16	23	23	0.5	0	0	3/8	1	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
17	16	47/2	47/2	1.0	1/8	1/8	3/8	1	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
18	17	49/2	49/2	1.0	0	0	3/8	1	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
18	17	51/2	51/2	0.5	1/4	1/4	3/8	1	1	V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
19	18	26	26	0.5	0	0	3/8	1	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
19	18	53/2	53/2	0.75	1/8	1/8	3/8	1	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
19	18	109/4	109/4	0.25	5/16	5/16	3/8	1	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	19	55/2	55/2	1.5	0	0	3/8	1	1	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
20	19	57/2	57/2	0.0	1/4	1/4	3/8	1	1	{	F	I									{		0	0				
21	20	29	29	0.5	0	0	3/8	1	1	V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
21	20	59/2	59/2	0.5	1/8	1/8	3/8	1	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
21	20	30	30	0.5	1/4	1/4	3/8	1	1	vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
