mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
2	1	1/2	2.0	0	0	3/2	1	1	E.I{	E	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	5/2	1.0	1/2	1/2	3/2	1	1	ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
2	1	7/2	1.0	3/4	3/4	3/2	1	1	I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
2	1	9/2	1.0	1	1	3/2	1	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
2	1	11/2	1.0	5/4	5/4	3/2	1	1	V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
3	2	13/2	3.0	0	0	3/2	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
3	2	19/2	1.0	3/4	3/4	3/2	1	1	V43/V	E	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
3	2	21/2	1.0	1	1	3/2	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
3	2	23/2	1.0	5/4	5/4	3/2	1	1	vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
4	3	25/2	3.0	0	0	3/2	1	1	V|HC.SIM}	E	I		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
4	3	31/2	1.0	3/4	3/4	3/2	1	1	V2{	E	I		V2	V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
4	3	33/2	1.0	1	1	3/2	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	35/2	1.0	5/4	5/4	3/2	1	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	4	37/2	3.0	0	0	3/2	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
5	4	43/2	1.0	3/4	3/4	3/2	1	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
5	4	45/2	1.0	1	1	3/2	1	1	vi2	E	I		vi2	vi		2					mm7	0	0	1, 3, 0, 4		3	1
5	4	47/2	1.0	5/4	5/4	3/2	1	1	V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
6	5	49/2	3.0	0	0	3/2	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
6	5	55/2	3.0	3/4	3/4	3/2	1	1	ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
7	6	61/2	2.0	0	0	3/2	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
7	6	65/2	1.0	1/2	1/2	3/2	1	1	v6	E	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
7	6	67/2	1.0	3/4	3/4	3/2	1	1	V2/IV	E	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
7	6	69/2	1.0	1	1	3/2	1	1	IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
7	6	71/2	1.0	5/4	5/4	3/2	1	1	V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	7	73/2	2.0	0	0	3/2	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
8	7	77/2	1.0	1/2	1/2	3/2	1	1	V|HC.SIM}	E	I		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
8	7	79/2	1.0	3/4	3/4	3/2	1	1	I{	E	I		I	I						{	M	0	0	0, 4, 1		0	0
8	7	81/2	0.5	1	1	3/2	1	1	V.V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	7	41	0.5	9/8	9/8	3/2	1	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
8	7	83/2	1.0	5/4	5/4	3/2	1	1	V6	E	V		V6	V		6					M	0	0	5, 2, 1		1	5
9	8	85/2	2.0	0	0	3/2	1	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
9	8	89/2	1.0	1/2	1/2	3/2	1	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	91/2	1.0	3/4	3/4	3/2	1	1	ii65	E	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
9	8	93/2	1.0	1	1	3/2	1	1	V(4)	E	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
9	8	95/2	1.0	5/4	5/4	3/2	1	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
10	9	97/2	6.0	0	0	3/2	1	1	I|PAC}	E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
12	10	109/2	3.0	0	0	3/2	1	1	I{	E	V		I	I						{	M	0	0	0, 4, 1		0	0
12	10	115/2	1.0	3/4	3/4	3/2	1	1	IV6	E	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
12	10	117/2	1.0	1	1	3/2	1	1	IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
12	10	119/2	1.0	5/4	5/4	3/2	1	1	vi.i	E	vi		i	i							m	0	1	0, -3, 1		0	0
13	11	121/2	1.0	0	0	3/2	1	1	V	E	vi		V	V							M	0	1	1, 5, 2		1	1
13	11	123/2	1.0	1/4	1/4	3/2	1	1	V7	E	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
13	11	125/2	1.0	1/2	1/2	3/2	1	1	VI	E	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
13	11	127/2	1.0	3/4	3/4	3/2	1	1	ii.III+	E	ii		III+	III	+						+	0	1	-3, 1, 5		-3	-3
13	11	129/2	1.0	1	1	3/2	1	1	i6	E	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
13	11	131/2	1.0	5/4	5/4	3/2	1	1	V43	E	ii		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
14	12	133/2	1.0	0	0	3/2	1	1	i	E	ii		i	i							m	0	1	0, -3, 1		0	0
14	12	135/2	0.5	1/4	1/4	3/2	1	1	V7(6)	E	ii		V7(6)	V		7	6				Mm7	0	1	1, 5, -3, -1		1	1
14	12	68	0.5	3/8	3/8	3/2	1	1	V7	E	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
14	12	137/2	1.0	1/2	1/2	3/2	1	1	VI	E	ii		VI	VI							M	0	1	-4, 0, -3		-4	-4
14	12	139/2	1.0	3/4	3/4	3/2	1	1	ii65	E	ii		ii65	ii		65					mm7	0	1	-1, 3, 0, 2		2	-1
14	12	141/2	1.0	1	1	3/2	1	1	V	E	ii		V	V							M	0	1	1, 5, 2		1	1
14	12	143/2	1.0	5/4	5/4	3/2	1	1	V2	E	ii		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
15	13	145/2	3.0	0	0	3/2	1	1	I.V6/V	E	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
15	13	151/2	3.0	3/4	3/4	3/2	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
16	14	157/2	2.0	0	0	3/2	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
