mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	0.5	0	1/8	3/8	1	1	a.i{	a	i		i	i						{	m	1	1	0, -3, 1		0	0
1	0	1/2	1/2	0.5	1/8	1/4	3/8	1	1	V65	a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
2	1	1	1	1.0	0	0	3/8	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
2	1	2	2	0.5	1/4	1/4	3/8	1	1	III6	a	i		III6	III		6					M	1	1	1, -2, -3		-3	1
3	2	5/2	5/2	0.5	0	0	3/8	1	1	VI	a	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
3	2	3	3	0.5	1/8	1/8	3/8	1	1	III.I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
3	2	7/2	7/2	0.5	1/4	1/4	3/8	1	1	V43	a	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
4	3	4	4	0.5	0	0	3/8	1	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
4	3	9/2	9/2	1.0	1/8	1/8	3/8	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
5	4	11/2	11/2	0.5	0	0	3/8	1	1	I|PAC}	a	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
5	4	6	6	1.0	1/8	1/8	3/8	1	1	i.V65/iv{	a	i		V65/iv	V		65		iv		{	Mm7	1	1	4, 1, -2, 0		0	4
6	5	7	7	0.5	0	0	3/8	1	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
6	5	15/2	15/2	1.0	1/8	1/8	3/8	1	1	ii%7	a	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
7	6	17/2	17/2	0.5	0	0	3/8	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
7	6	9	9	0.5	1/8	1/8	3/8	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	6	19/2	19/2	0.5	1/4	1/4	3/8	1	1	V43	a	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
8	7	10	10	0.5	0	0	3/8	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
8	7	21/2	21/2	1.0	1/8	1/8	3/8	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
9	8	23/2	23/2	0.5	0	0	3/8	1	1	i|PAC}	a	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
10	8	12	12	0.5	0	1/8	3/8	1	1	V/iv{	a	i		V/iv	V				iv		{	M	1	1	0, 4, 1		0	0
10	8	25/2	25/2	0.5	1/8	1/4	3/8	1	1	V65/iv	a	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
11	9	13	13	0.5	0	0	3/8	1	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
11	9	27/2	27/2	0.5	1/8	1/8	3/8	1	1	V65/III	a	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
11	9	14	14	0.5	1/4	1/4	3/8	1	1	V6/III	a	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
12	10	29/2	29/2	1.0	0	0	3/8	1	1	III	a	i		III	III							M	1	1	-3, 1, -2		-3	-3
12	10	31/2	31/2	0.5	1/4	1/4	3/8	1	1	VII.V43	a	VII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
13	11	16	16	0.5	0	0	3/8	1	1	I	a	VII		I	I							M	1	0	0, 4, 1		0	0
13	11	33/2	33/2	1.0	1/8	1/8	3/8	1	1	V	a	VII		V	V							M	1	0	1, 5, 2		1	1
14	12	35/2	35/2	0.5	0	0	3/8	1	1	I|PAC}	a	VII		I	I					PAC	}	M	1	0	0, 4, 1		0	0
14	12	18	18	1.0	1/8	1/8	3/8	1	1	v.i6{	a	v		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
15	13	19	19	0.5	0	0	3/8	1	1	IV	a	v		IV	IV							M	1	1	-1, 3, 0		-1	-1
15	13	39/2	39/2	1.0	1/8	1/8	3/8	1	1	iio6	a	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
16	14	41/2	41/2	0.5	0	0	3/8	1	1	V	a	v		V	V							M	1	1	1, 5, 2		1	1
16	14	21	21	0.5	1/8	1/8	3/8	1	1	i6	a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	14	43/2	43/2	0.5	1/4	1/4	3/8	1	1	i	a	v		i	i							m	1	1	0, -3, 1		0	0
17	15	22	22	0.5	0	0	3/8	1	1	ii%65	a	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
17	15	45/2	45/2	1.0	1/8	1/8	3/8	1	1	V	a	v		V	V							M	1	1	1, 5, 2		1	1
18	16	47/2	47/2	0.5	0	0	3/8	1	1	I|PAC}	a	v		I	I					PAC	}	M	1	1	0, 4, 1		0	0
18	16	24	24	0.5	1/8	1/8	3/8	1	1	i.v{	a	i		v	v						{	m	1	1	1, -2, 2		1	1
18	16	49/2	49/2	0.5	1/4	1/4	3/8	1	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
19	17	25	25	1.5	0	0	3/8	1	1	V/iv	a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
20	18	53/2	53/2	1.5	0	0	3/8	1	1	iv	a	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	19	28	28	1.5	0	0	3/8	1	1	V/III	a	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
22	20	59/2	59/2	0.5	0	0	3/8	1	1	III	a	i		III	III							M	1	1	-3, 1, -2		-3	-3
22	20	30	30	1.0	1/8	1/8	3/8	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
23	21	31	31	0.5	0	0	3/8	1	1	IV	a	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
23	21	63/2	63/2	1.0	1/8	1/8	3/8	1	1	ii6	a	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
24	22	65/2	65/2	0.5	0	0	3/8	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
24	22	33	33	0.5	1/8	1/8	3/8	1	1	IV6	a	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
24	22	67/2	67/2	0.5	1/4	1/4	3/8	1	1	V65	a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
25	23	34	34	1.5	0	0	3/8	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
26	24	71/2	71/2	1.0	0	0	3/8	1	1	V|HC.SIM}	a	i		V	V					HC.SIM	}	M	1	1	1, 5, 2		1	1
26	24	36	36	0.0	1/8	1/8	3/8	1	1	{	a	i									{		1	1				
26	24	73/2	73/2	0.5	1/4	1/4	3/8	1	1	V6	a	i		V6	V		6					M	1	1	5, 2, 1		1	5
27	25	37	37	1.0	0	0	3/8	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
