mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.0	0	1/2	3/4	1	1	.Bb.I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
2	1	1	1.0	0	0	3/4	1	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
2	1	2	1.0	1/4	1/4	3/4	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
2	1	3	1.0	1/2	1/2	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
3	2	4	2.0	0	0	3/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
3	2	6	1.0	1/2	1/2	3/4	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	7	1.0	0	0	3/4	1	1	V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	3	8	1.0	1/4	1/4	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	3	9	1.0	1/2	1/2	3/4	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	4	10	2.0	0	0	3/4	1	1	I\\	Bb	I		I	I						\\	M	0	0	0, 4, 1		0	0
5	4	12	1.0	1/2	1/2	3/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
6	5	13	1.0	0	0	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
6	5	14	1.0	1/4	1/4	3/4	1	1	ii2	Bb	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
6	5	15	1.0	1/2	1/2	3/4	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	6	16	1.0	0	0	3/4	1	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
7	6	17	1.0	1/4	1/4	3/4	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	6	18	1.0	1/2	1/2	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
