mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	6.5	0	3/8	2/4	1	1	E.I{	E	I		I	I						{	M	0	0	0, 4, 1		0	0
5	4	13/2	1.5	0	0	2/4	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	4	8	0.5	3/8	3/8	2/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
6	5	17/2	1.0	0	0	2/4	1	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	5	19/2	0.5	1/4	1/4	2/4	1	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
6	5	10	0.5	3/8	3/8	2/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
7	6	21/2	1.5	0	0	2/4	1	1	V|HC.SIM}	E	I		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
7	6	12	0.5	3/8	3/8	2/4	1	1	V43/V{	E	I		V43/V	V		43		V		{	Mm7	0	0	3, 0, 2, 6		2	3
8	7	25/2	1.0	0	0	2/4	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
8	7	27/2	0.5	1/4	1/4	2/4	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	14	0.5	3/8	3/8	2/4	1	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
9	8	29/2	2.0	0	0	2/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
10	9	33/2	2.0	0	0	2/4	1	1	V.ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
11	10	37/2	2.0	0	0	2/4	1	1	V|HC}	E	V		V	V					HC	}	M	0	0	1, 5, 2		1	1
11	10	20	0.0	3/8	3/8	2/4	1	1	{	E	V									{		0	0				
12	11	41/2	1.0	0	0	2/4	1	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
12	11	43/2	1.0	1/4	1/4	2/4	1	1	V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
13	12	45/2	1.0	0	0	2/4	1	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
13	12	47/2	1.0	1/4	1/4	2/4	1	1	V65	E	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	13	49/2	0.5	0	0	2/4	1	1	V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	25	0.5	1/8	1/8	2/4	1	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
14	13	51/2	1.0	1/4	1/4	2/4	1	1	V65	E	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
15	14	53/2	2.0	0	0	2/4	1	1	V|HC}	E	V		V	V					HC	}	M	0	0	1, 5, 2		1	1
15	14	28	0.0	3/8	3/8	2/4	1	1	{	E	V									{		0	0				
16	15	57/2	1.5	0	0	2/4	1	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
16	15	30	0.5	3/8	3/8	2/4	1	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
17	16	61/2	1.0	0	0	2/4	1	1	IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
17	16	63/2	1.0	1/4	1/4	2/4	1	1	ii	E	V		ii	ii							m	0	0	2, -1, 3		2	2
18	17	65/2	1.0	0	0	2/4	1	1	V6/V	E	V		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
18	17	67/2	1.0	1/4	1/4	2/4	1	1	V65/V	E	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
19	18	69/2	1.5	0	0	2/4	1	1	V|HC}	E	V		V	V					HC	}	M	0	0	1, 5, 2		1	1
19	18	36	0.5	3/8	3/8	2/4	1	1	I6{	E	V		I6	I		6				{	M	0	0	4, 1, 0		0	4
20	19	73/2	0.5	0	0	2/4	1	1	V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	19	37	0.5	1/8	1/8	2/4	1	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
20	19	75/2	0.5	1/4	1/4	2/4	1	1	V2	E	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
20	19	38	0.5	3/8	3/8	2/4	1	1	I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
21	20	77/2	0.5	0	0	2/4	1	1	V43	E	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	20	39	0.5	1/8	1/8	2/4	1	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
21	20	79/2	0.5	1/4	1/4	2/4	1	1	V65	E	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
21	20	40	0.5	3/8	3/8	2/4	1	1	I	E	V		I	I							M	0	0	0, 4, 1		0	0
22	21	81/2	1.0	0	0	2/4	1	1	V(64)	E	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
22	21	83/2	1.0	1/4	1/4	2/4	1	1	V	E	V		V	V							M	0	0	1, 5, 2		1	1
23	22	85/2	1.5	0	0	2/4	1	1	I|PAC}	E	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
24	22	44	0.5	0	3/8	2/4	1	1	vi.v{	E	vi		v	v						{	m	0	1	1, -2, 2		1	1
25	23	89/2	2.0	0	0	2/4	1	1	V2	E	vi		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
26	24	93/2	1.5	0	0	2/4	1	1	i6	E	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
26	24	48	0.5	3/8	3/8	2/4	1	1	V43	E	vi		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
27	25	97/2	0.5	0	0	2/4	1	1	i	E	vi		i	i							m	0	1	0, -3, 1		0	0
27	25	49	0.5	1/8	1/8	2/4	1	1	V	E	vi		V	V							M	0	1	1, 5, 2		1	1
27	25	99/2	0.5	1/4	1/4	2/4	1	1	i	E	vi		i	i							m	0	1	0, -3, 1		0	0
27	25	50	0.5	3/8	3/8	2/4	1	1	V65	E	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
28	26	101/2	0.5	0	0	2/4	1	1	i	E	vi		i	i							m	0	1	0, -3, 1		0	0
28	26	51	0.5	1/8	1/8	2/4	1	1	V	E	vi		V	V							M	0	1	1, 5, 2		1	1
28	26	103/2	0.5	1/4	1/4	2/4	1	1	i	E	vi		i	i							m	0	1	0, -3, 1		0	0
28	26	52	0.5	3/8	3/8	2/4	1	1	V65	E	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
29	27	105/2	0.5	0	0	2/4	1	1	i	E	vi		i	i							m	0	1	0, -3, 1		0	0
29	27	53	0.5	1/8	1/8	2/4	1	1	V65	E	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
29	27	107/2	0.5	1/4	1/4	2/4	1	1	i	E	vi		i	i							m	0	1	0, -3, 1		0	0
