mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	9	24	1.0	0	0	3/4	1	1	2	I.V	G	I		V	V							M	0	0	1, 5, 2		1	1
10	9	25	1.0	1/4	1/4	3/4	1	1	2	IV64	G	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
10	9	26	1.0	1/2	1/2	3/4	1	1	2	V2	G	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	10	27	2.0	0	0	3/4	1	1	2	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
11	10	29	1.0	1/2	1/2	3/4	1	1	2	IM7	G	I		IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
12	11	30	1.0	0	0	3/4	1	1	2	VI	G	I		VI	VI							M	0	0	3, 7, 4		3	3
12	11	31	1.0	1/4	1/4	3/4	1	1	2	vi.ii%65	G	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
12	11	32	1.0	1/2	1/2	3/4	1	1	2	ii%7	G	vi		ii%7	ii	%	7					%7	0	1	2, -1, -4, 0		2	2
13	12	33	3.0	0	0	3/4	1	1	2	V\\	G	vi		V	V						\\	M	0	1	1, 5, 2		1	1
14	13	36	1.0	0	0	3/4	1	1	2	V6/iv	G	vi		V6/iv	V		6		iv			M	0	1	4, 1, 0		0	4
14	13	37	1.0	1/4	1/4	3/4	1	1	2	IV	G	vi		IV	IV							M	0	1	-1, 3, 0		-1	-1
14	13	38	1.0	1/2	1/2	3/4	1	1	2	ii	G	vi		ii	ii							m	0	1	2, -1, 3		2	2
15	14	39	1.0	0	0	3/4	1	1	2	V	G	vi		V	V							M	0	1	1, 5, 2		1	1
15	14	40	1.0	1/4	1/4	3/4	1	1	2	i	G	vi		i	i							m	0	1	0, -3, 1		0	0
15	14	41	1.0	1/2	1/2	3/4	1	1	2	V65	G	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
16	15	42	1.0	0	0	3/4	1	1	2	i	G	vi		i	i							m	0	1	0, -3, 1		0	0
16	15	43	1.5	1/4	1/4	3/4	1	1	2	V(4)	G	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
16	15	89/2	0.5	5/8	5/8	3/4	1	1	2	V	G	vi		V	V							M	0	1	1, 5, 2		1	1
17	16	45	3.0	0	0	3/4	1	1	2	VI	G	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
18	17	48	1.0	0	0	3/4	1	1	2	I.IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	17	49	1.0	1/4	1/4	3/4	1	1	2	V2	G	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
18	17	50	1.0	1/2	1/2	3/4	1	1	2	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
19	18	51	1.0	0	0	3/4	1	1	2	ii7	G	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
19	18	52	1.0	1/4	1/4	3/4	1	1	2	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	18	53	1.0	1/2	1/2	3/4	1	1	2	IV65	G	I		IV65	IV		65					Mm7	0	0	3, 0, -3, -1		-1	3
20	19	54	1.0	0	0	3/4	1	1	2	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	19	55	1.0	1/4	1/4	3/4	1	1	2	I	G	I		I	I							M	0	0	0, 4, 1		0	0
20	19	56	1.0	1/2	1/2	3/4	1	1	2	IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
21	20	57	2.0	0	0	3/4	1	1	2	I	G	I		I	I							M	0	0	0, 4, 1		0	0
21	20	59	1.0	1/2	1/2	3/4	1	1	2	V\\	G	I		V	V						\\	M	0	0	1, 5, 2		1	1
22	21	60	1.0	0	0	3/4	1	1	2	I	G	I		I	I							M	0	0	0, 4, 1		0	0
22	21	61	1.0	1/4	1/4	3/4	1	1	2	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	21	62	1.0	1/2	1/2	3/4	1	1	2	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
23	22	63	1.0	0	0	3/4	1	1	2	ii65	G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
23	22	64	1.0	1/4	1/4	3/4	1	1	2	V	G	I		V	V							M	0	0	1, 5, 2		1	1
23	22	65	1.0	1/2	1/2	3/4	1	1	2	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
24	23	66	0.5	0	0	3/4	1	1	2	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	23	133/2	0.5	1/8	1/8	3/4	1	1	2	I	G	I		I	I							M	0	0	0, 4, 1		0	0
24	23	67	1.0	1/4	1/4	3/4	1	1	2	V(4)	G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
24	23	68	1.0	1/2	1/2	3/4	1	1	2	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	24	69	0.0	0	0	3/4	1	1	2	I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
26	24			0	0	3/4	1	1	3	I\\	G	v		I	I						\\	M	0	1	0, 4, 1		0	0
