mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0.5	0	1/4	3/8	1	1	F.I		F	I		I	I							M	0	0	0, 4, 1		0	0
2	1	1/2	0.5	0	0	3/8	1	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
2	1	1	0.5	1/8	1/8	3/8	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	3/2	0.5	1/4	1/4	3/8	1	1	vi	IV6	F	I		vi	vi							m	0	0	3, 0, 4		3	3
3	2	2	0.5	0	0	3/8	1	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
3	2	5/2	0.5	1/8	1/8	3/8	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	2	3	0.5	1/4	1/4	3/8	1	1	I		F	I		I	I							M	0	0	0, 4, 1		0	0
4	3	7/2	0.5	0	0	3/8	1	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
4	3	4	0.5	1/8	1/8	3/8	1	1	I6		F	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	9/2	0.5	1/4	1/4	3/8	1	1	ii43		F	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
5	4	5	0.5	0	0	3/8	1	1	V(4)		F	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
5	4	11/2	0.5	1/8	1/8	3/8	1	1	V		F	I		V	V							M	0	0	1, 5, 2		1	1
5	4	6	0.5	1/4	1/4	3/8	1	1	V7		F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	5	13/2	1.5	0	0	3/8	1	1	I\\		F	I		I	I						\\	M	0	0	0, 4, 1		0	0
7	6	8	1.5	0	0	3/8	1	1	V.ii		F	V		ii	ii							m	0	0	2, -1, 3		2	2
8	7	19/2	1.5	0	0	3/8	1	1	V		F	V		V	V							M	0	0	1, 5, 2		1	1
9	8	11	0.5	0	0	3/8	1	1	I6		F	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	23/2	0.5	1/8	1/8	3/8	1	1	ii65		F	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
