mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	3/2	0.5	3/8	3/8	4/4	1	1	b.V{	b	i		V	V						{	M	1	1	1, 5, 2		1	1
1	1	2	2.0	1/2	1/2	4/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
2	2	4	8.0	0	0	4/4	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
4	4	12	1.25	0	0	4/4	1	1	i}	b	i		i	i						}	m	1	1	0, -3, 1		0	0
4	4	53/4	0.75	5/16	5/16	4/4	1	1	V/v{	b	i		V/v	V				v		{	M	1	1	2, 6, 3		2	2
4	4	14	2.0	1/2	1/2	4/4	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
5	5	16	0.5	0	0	4/4	1	1	V6/v	b	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
5	5	33/2	2.5	1/8	1/8	4/4	1	1	V/v	b	i		V/v	V				v			M	1	1	2, 6, 3		2	2
5	5	19	1.0	3/4	3/4	4/4	1	1	iv/v	b	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
6	6	20	1.0	0	0	4/4	1	1	v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	6	21	1.0	1/4	1/4	4/4	1	1	#viio6/v	b	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
6	6	22	1.0	1/2	1/2	4/4	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
6	6	23	1.0	3/4	3/4	4/4	1	1	#viio/v	b	i		#viio/v	#vii	o			v			o	1	1	6, 3, 0		6	6
7	7	24	1.0	0	0	4/4	1	1	v|HC}	b	i		v	v					HC	}	m	1	1	1, -2, 2		1	1
7	7	25	1.0	1/4	1/4	4/4	1	1	V{	b	i		V	V						{	M	1	1	1, 5, 2		1	1
7	7	26	1.0	1/2	1/2	4/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
7	7	27	1.0	3/4	3/4	4/4	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	8	28	0.5	0	0	4/4	1	1	V43	b	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
8	8	57/2	1.0	1/8	1/8	4/4	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	8	59/2	0.5	3/8	3/8	4/4	1	1	III+6	b	i		III+6	III	+	6					+	1	1	1, 5, -3		-3	1
8	8	30	0.5	1/2	1/2	4/4	1	1	ii%43	b	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
8	8	61/2	0.5	5/8	5/8	4/4	1	1	i64	b	i		i64	i		64					m	1	1	1, 0, -3		0	1
8	8	31	0.5	3/4	3/4	4/4	1	1	VIM2	b	i		VIM2	VI	M	2					MM7	1	1	1, -4, 0, -3		-4	1
8	8	63/2	0.5	7/8	7/8	4/4	1	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
9	9	32	0.5	0	0	4/4	1	1	V2	b	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
9	9	65/2	0.5	1/8	1/8	4/4	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
9	9	33	0.5	1/4	1/4	4/4	1	1	IV2	b	i		IV2	IV		2					Mm7	1	1	-3, -1, 3, 0		-1	-3
9	9	67/2	0.5	3/8	3/8	4/4	1	1	V43	b	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
9	9	34	0.5	1/2	1/2	4/4	1	1	i6(9)	b	i		i6(9)	i		6	9				m	1	1	-3, 1, 0	2	0	-3
9	9	69/2	0.5	5/8	5/8	4/4	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
9	9	35	0.5	3/4	3/4	4/4	1	1	ii%2	b	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
9	9	71/2	0.5	7/8	7/8	4/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
10	10	36	3.0	0	0	4/4	1	1	i|IAC}	b	i		i	i					IAC	}	m	1	1	0, -3, 1		0	0
10	10	37	0.0	1/4	1/4	4/4	1	1	{	b	i									{		1	1				
10	10	39	1.0	3/4	3/4	4/4	1	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
11	11	40	1.0	0	0	4/4	1	1	III.V	b	III		V	V							M	1	0	1, 5, 2		1	1
11	11	41	1.0	1/4	1/4	4/4	1	1	iii6	b	III		iii6	iii		6					m	1	0	1, 5, 4		4	1
11	11	42	0.5	1/2	1/2	4/4	1	1	vi	b	III		vi	vi							m	1	0	3, 0, 4		3	3
11	11	85/2	0.5	5/8	5/8	4/4	1	1	ii65	b	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
11	11	43	1.0	3/4	3/4	4/4	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
12	12	44	4.0	0	0	4/4	1	1	I|PAC}	b	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
12	12	45	0.0	1/4	1/4	4/4	1	1	{	b	III									{		1	0				
13	13	48	2.0	0	0	4/4	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
13	13	50	1.0	1/2	1/2	4/4	1	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
13	13	51	1.0	3/4	3/4	4/4	1	1	VII.IV6	b	VII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
14	14	52	1.0	0	0	4/4	1	1	V|HC}	b	VII		V	V					HC	}	M	1	0	1, 5, 2		1	1
14	14	53	0.5	1/4	1/4	4/4	1	1	ii43{	b	VII		ii43	ii		43				{	mm7	1	0	3, 0, 2, -1		2	3
14	14	107/2	0.5	3/8	3/8	4/4	1	1	I64	b	VII		I64	I		64					M	1	0	1, 0, 4		0	1
14	14	54	0.5	1/2	1/2	4/4	1	1	IV	b	VII		IV	IV							M	1	0	-1, 3, 0		-1	-1
14	14	109/2	0.5	5/8	5/8	4/4	1	1	I	b	VII		I	I							M	1	0	0, 4, 1		0	0
14	14	55	0.5	3/4	3/4	4/4	1	1	vi7	b	VII		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
14	14	111/2	0.5	7/8	7/8	4/4	1	1	V65	b	VII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
15	15	56	0.5	0	0	4/4	1	1	I(94)	b	VII		I(94)	I			94				M	1	0	0, -1, 1	2	0	0
15	15	113/2	0.5	1/8	1/8	4/4	1	1	I6	b	VII		I6	I		6					M	1	0	4, 1, 0		0	4
15	15	57	0.5	1/4	1/4	4/4	1	1	IV(97)	b	VII		IV(97)	IV			97				M	1	0	-1, 3, 0	1, 4	-1	-1
15	15	115/2	0.5	3/8	3/8	4/4	1	1	ii64	b	VII		ii64	ii		64					m	1	0	3, 2, -1		2	3
15	15	58	0.5	1/2	1/2	4/4	1	1	V7	b	VII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
15	15	117/2	0.5	5/8	5/8	4/4	1	1	IVM7(9)	b	VII		IVM7(9)	IV	M	7	9				MM7	1	0	-1, 3, 0, 4	1	-1	-1
15	15	59	1.0	3/4	3/4	4/4	1	1	V	b	VII		V	V							M	1	0	1, 5, 2		1	1
16	16	60	4.0	0	0	4/4	1	1	I|PAC}	b	VII		I	I					PAC	}	M	1	0	0, 4, 1		0	0
16	16	61	0.0	1/4	1/4	4/4	1	1	{	b	VII									{		1	0				
17	17	64	1.0	0	0	4/4	1	1	i.iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
17	17	65	1.0	1/4	1/4	4/4	1	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
17	17	66	1.5	1/2	1/2	4/4	1	1	V(97)	b	i		V(97)	V			97				M	1	1	1, 5, 2	-4, -1	1	1
17	17	135/2	0.5	7/8	7/8	4/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
18	18	68	0.5	0	0	4/4	1	1	i(94)	b	i		i(94)	i			94				m	1	1	0, -1, 1	2	0	0
18	18	137/2	0.5	1/8	1/8	4/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
18	18	69	0.5	1/4	1/4	4/4	1	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
18	18	139/2	0.5	3/8	3/8	4/4	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
18	18	70	0.5	1/2	1/2	4/4	1	1	V43	b	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
18	18	141/2	0.5	5/8	5/8	4/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
18	18	71	0.5	3/4	3/4	4/4	1	1	v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
18	18	143/2	0.5	7/8	7/8	4/4	1	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
19	19	72	2.0	0	0	4/4	1	1	V|HC.PHR}	b	i		V	V					HC.PHR	}	M	1	1	1, 5, 2		1	1
19	19	147/2	0.0	3/8	3/8	4/4	1	1	{	b	i									{		1	1				
19	19	74	2.0	1/2	1/2	4/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
20	20	76	2.0	0	0	4/4	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
20	20	78	1.0	1/2	1/2	4/4	1	1	iv6	b	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
20	20	79	1.0	3/4	3/4	4/4	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
21	21	80	1.5	0	0	4/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
21	21	163/2	0.5	3/8	3/8	4/4	1	1	V7/iv	b	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
21	21	82	1.0	1/2	1/2	4/4	1	1	ii%7	b	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
21	21	83	1.0	3/4	3/4	4/4	1	1	V65/iv	b	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
22	22	84	2.0	0	0	4/4	1	1	i/iv|IAC}	b	i		i/iv	i				iv	IAC	}	m	1	1	-1, -4, 0		-1	-1
22	22	169/2	0.0	1/8	1/8	4/4	1	1	{	b	i									{		1	1				
22	22	86	4.0	1/2	1/2	4/4	1	1	iv.iv	b	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1
23	23	90	1.0	1/2	1/2	4/4	1	1	V65	b	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
23	23	91	1.0	3/4	3/4	4/4	1	1	V	b	iv		V	V							M	1	1	1, 5, 2		1	1
