mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	3/8	4.125	3/32	3/32	3/8	1	1	D.I	D	I		I	I							M	0	0	0, 4, 1		0	0
4	4	9/2	0.5	0	0	3/8	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	5	1.0	1/8	1/8	3/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
5	5	6	0.5	0	0	3/8	1	1	V\\	D	I		V	V						\\	M	0	0	1, 5, 2		1	1
5	5	13/2	0.5	1/8	1/8	3/8	1	1	vi7	D	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
5	5	7	0.5	1/4	1/4	3/8	1	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
6	6	15/2	0.375	0	0	3/8	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
6	6	63/8	0.125	3/32	3/32	3/8	1	1	ii.V	D	ii		V	V							M	0	1	1, 5, 2		1	1
6	6	8	0.5	1/8	1/8	3/8	1	1	vi%7	D	ii		vi%7	vi	%	7					%7	0	1	-4, -7, -10, -6		-4	-4
6	6	17/2	0.5	1/4	1/4	3/8	1	1	V65	D	ii		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
7	7	9	0.5	0	0	3/8	1	1	I\\	D	ii		I	I						\\	M	0	1	0, 4, 1		0	0
7	7	19/2	0.5	1/8	1/8	3/8	1	1	V.vi7	D	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
7	7	10	0.5	1/4	1/4	3/8	1	1	V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	8	21/2	0.375	0	0	3/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
8	8	87/8	0.125	3/32	3/32	3/8	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
8	8	11	0.5	1/8	1/8	3/8	1	1	ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	8	23/2	0.5	1/4	1/4	3/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
9	9	12	0.5	0	0	3/8	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
9	9	25/2	0.5	1/8	1/8	3/8	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	9	13	0.5	1/4	1/4	3/8	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
10	10	27/2	0.5	0	0	3/8	1	1	IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	14	0.5	1/8	1/8	3/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
10	10	29/2	0.5	1/4	1/4	3/8	1	1	V43/V	D	V		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
11	11	15	1.0	0	0	3/8	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
11	11	16	0.25	1/4	1/4	3/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
11	11	65/4	0.25	5/16	5/16	3/8	1	1	V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
12	12	33/2	0.25	0	0	3/8	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
12	12	67/4	0.25	1/16	1/16	3/8	1	1	ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
12	12	17	1.0	1/8	1/8	3/8	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
13	13	18	0.5	0	0	3/8	1	1	I\\	D	V		I	I						\\	M	0	0	0, 4, 1		0	0
13	13	37/2	6.5	1/8	1/8	3/8	1	1	iii.i	D	iii		i	i							m	0	1	0, -3, 1		0	0
17	17	25	0.5	1/4	1/4	3/8	1	1	VII.ii%65	D	VII		ii%65	ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
18	18	51/2	1.5	0	0	3/8	1	1	V	D	VII		V	V							M	0	0	1, 5, 2		1	1
19	19	27	0.5	0	0	3/8	1	1	IV6(2)	D	VII		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
19	19	55/2	1.0	1/8	1/8	3/8	1	1	IV6	D	VII		IV6	IV		6					M	0	0	3, 0, -1		-1	3
20	20	57/2	0.5	0	0	3/8	1	1	V65	D	VII		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	20	29	0.5	1/8	1/8	3/8	1	1	V7	D	VII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	59/2	0.5	1/4	1/4	3/8	1	1	i	D	VII		i	i							m	0	0	0, -3, 1		0	0
21	21	30	0.5	0	0	3/8	1	1	iv7(9)	D	VII		iv7(9)	iv		7	9				mm7	0	0	-1, -4, 0, -3	1	-1	-1
21	21	61/2	1.0	1/8	1/8	3/8	1	1	V	D	VII		V	V							M	0	0	1, 5, 2		1	1
22	22	63/2	0.5	0	0	3/8	1	1	i\\	D	VII		i	i						\\	m	0	0	0, -3, 1		0	0
22	22	32	6.0	1/8	1/8	3/8	1	1	iii.i	D	iii		i	i							m	0	1	0, -3, 1		0	0
26	26	38	1.0	1/8	1/8	3/8	1	1	ii%65	D	iii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
27	27	39	0.5	0	0	3/8	1	1	V	D	iii		V	V							M	0	1	1, 5, 2		1	1
27	27	79/2	1.0	1/8	1/8	3/8	1	1	ii%65	D	iii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
28	28	81/2	1.25	0	0	3/8	1	1	V	D	iii		V	V							M	0	1	1, 5, 2		1	1
28	28	167/4	0.25	5/16	5/16	3/8	1	1	III+6	D	iii		III+6	III	+	6					+	0	1	1, 5, -3		-3	1
29	29	42	0.25	0	0	3/8	1	1	VI	D	iii		VI	VI							M	0	1	-4, 0, -3		-4	-4
29	29	169/4	0.25	1/16	1/16	3/8	1	1	ii%65	D	iii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
29	29	85/2	1.0	1/8	1/8	3/8	1	1	V	D	iii		V	V							M	0	1	1, 5, 2		1	1
30	30	87/2	1.25	0	0	3/8	1	1	i	D	iii		i	i							m	0	1	0, -3, 1		0	0
30	30	179/4	0.25	5/16	5/16	3/8	1	1	III+6	D	iii		III+6	III	+	6					+	0	1	1, 5, -3		-3	1
31	31	45	0.25	0	0	3/8	1	1	VI	D	iii		VI	VI							M	0	1	-4, 0, -3		-4	-4
31	31	181/4	0.25	1/16	1/16	3/8	1	1	ii%65	D	iii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
