mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	9	3/8	3/8	6/8	1	1	ii%65	c	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
10	9	5/8	5/8	6/8	1	1	ii%43	c	v		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
11	10	0	0	6/8	1	1	V	c	v		V	V							M	1	1	1, 5, 2		1	1
11	10	1/4	1/4	6/8	1	1	V2	c	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
11	10	3/8	3/8	6/8	1	1	i6	c	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	10	5/8	5/8	6/8	1	1	V43	c	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
12	11	0	0	6/8	1	1	i	c	v		i	i							m	1	1	0, -3, 1		0	0
12	11	1/4	1/4	6/8	1	1	V2	c	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
12	11	3/8	3/8	6/8	1	1	i6	c	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	11	5/8	5/8	6/8	1	1	V43	c	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
13	12	0	0	6/8	1	1	i	c	v		i	i							m	1	1	0, -3, 1		0	0
13	12	3/8	3/8	6/8	1	1	ii%43	c	v		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
13	12	5/8	5/8	6/8	1	1	ii%65	c	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
14	13	0	0	6/8	1	1	i6	c	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	13	3/8	3/8	6/8	1	1	V(64)	c	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
14	13	1/2	1/2	6/8	1	1	V	c	v		V	V							M	1	1	1, 5, 2		1	1
16	14	0	0	6/8	1	1	I\\	c	v		I	I						\\	M	1	1	0, 4, 1		0	0
16	14	3/8	3/8	6/8	1	1	iv6	c	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
16	14	5/8	5/8	6/8	1	1	ii%65	c	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
17	15	0	0	6/8	1	1	i	c	v		i	i							m	1	1	0, -3, 1		0	0
17	15	1/8	1/8	6/8	1	1	VI	c	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
17	15	1/4	1/4	6/8	1	1	i.ii%43	c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
17	15	3/8	3/8	6/8	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
17	15	5/8	5/8	6/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
18	16	0	0	6/8	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5
18	16	1/8	1/8	6/8	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
18	16	1/4	1/4	6/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
18	16	3/8	3/8	6/8	1	1	V43	c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
18	16	1/2	1/2	6/8	1	1	i64	c	i		i64	i		64					m	1	1	1, 0, -3		0	1
18	16	5/8	5/8	6/8	1	1	V2	c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
19	17	0	0	6/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	17	1/8	1/8	6/8	1	1	V43	c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
19	17	1/4	1/4	6/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
19	17	3/8	3/8	6/8	1	1	V65	c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
19	17	1/2	1/2	6/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
20	18	0	0	6/8	1	1	V\\	c	i		V	V						\\	M	1	1	1, 5, 2		1	1
20	18	3/8	3/8	6/8	1	1	VII.ii6	c	VII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
20	18	5/8	5/8	6/8	1	1	ii	c	VII		ii	ii							m	1	0	2, -1, 3		2	2
21	19	0	0	6/8	1	1	V	c	VII		V	V							M	1	0	1, 5, 2		1	1
21	19	1/4	1/4	6/8	1	1	V2	c	VII		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
21	19	3/8	3/8	6/8	1	1	iii	c	VII		iii	iii							m	1	0	4, 1, 5		4	4
21	19	5/8	5/8	6/8	1	1	ii6	c	VII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
22	20	0	0	6/8	1	1	vi	c	VII		vi	vi							m	1	0	3, 0, 4		3	3
22	20	1/4	1/4	6/8	1	1	vi2	c	VII		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
22	20	3/8	3/8	6/8	1	1	ii6	c	VII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
22	20	5/8	5/8	6/8	1	1	ii	c	VII		ii	ii							m	1	0	2, -1, 3		2	2
23	21	0	0	6/8	1	1	V	c	VII		V	V							M	1	0	1, 5, 2		1	1
23	21	1/8	1/8	6/8	1	1	V2	c	VII		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
23	21	1/4	1/4	6/8	1	1	I6	c	VII		I6	I		6					M	1	0	4, 1, 0		0	4
23	21	3/8	3/8	6/8	1	1	IV	c	VII		IV	IV							M	1	0	-1, 3, 0		-1	-1
23	21	1/2	1/2	6/8	1	1	V	c	VII		V	V							M	1	0	1, 5, 2		1	1
23	21	5/8	5/8	6/8	1	1	V7	c	VII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
24	22	0	0	6/8	1	1	I\\	c	VII		I	I						\\	M	1	0	0, 4, 1		0	0
24	22	3/8	3/8	6/8	1	1	v.i	c	v		i	i							m	1	1	0, -3, 1		0	0
24	22	5/8	5/8	6/8	1	1	i6	c	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
25	23	0	0	6/8	1	1	iv	c	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
25	23	3/8	3/8	6/8	1	1	ii	c	v		ii	ii							m	1	1	2, -1, 3		2	2
26	24	0	0	6/8	1	1	V	c	v		V	V							M	1	1	1, 5, 2		1	1
26	24	1/4	1/4	6/8	1	1	V2	c	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
26	24	3/8	3/8	6/8	1	1	i6	c	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
26	24	1/2	1/2	6/8	1	1	V43	c	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
26	24	5/8	5/8	6/8	1	1	i	c	v		i	i							m	1	1	0, -3, 1		0	0
27	25	0	0	6/8	1	1	V6	c	v		V6	V		6					M	1	1	5, 2, 1		1	5
27	25	1/8	1/8	6/8	1	1	#vio6	c	v		#vio6	#vi	o	6					o	1	1	0, -3, 3		3	0
27	25	1/4	1/4	6/8	1	1	V43	c	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
27	25	3/8	3/8	6/8	1	1	i6	c	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	25	1/2	1/2	6/8	1	1	V(64)	c	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
27	25	5/8	5/8	6/8	1	1	V	c	v		V	V							M	1	1	1, 5, 2		1	1
28	26	0	0	6/8	1	1	I\\	c	v		I	I						\\	M	1	1	0, 4, 1		0	0
28	26	3/8	3/8	6/8	1	1	iv	c	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
28	26	5/8	5/8	6/8	1	1	ii65	c	v		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
29	27	0	0	6/8	1	1	i	c	v		i	i							m	1	1	0, -3, 1		0	0
29	27	1/8	1/8	6/8	1	1	VI	c	v		VI	VI							M	1	1	-4, 0, -3		-4	-4
29	27	1/4	1/4	6/8	1	1	i.ii%43	c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
29	27	3/8	3/8	6/8	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
29	27	5/8	5/8	6/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
30	28	0	0	6/8	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5
30	28	1/8	1/8	6/8	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
30	28	1/4	1/4	6/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
30	28	3/8	3/8	6/8	1	1	V43	c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
30	28	1/2	1/2	6/8	1	1	V(64)	c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
30	28	5/8	5/8	6/8	1	1	V2	c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
31	29	0	0	6/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
31	29	1/8	1/8	6/8	1	1	V43	c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
31	29	3/8	3/8	6/8	1	1	V65	c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
31	29	1/2	1/2	6/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
32	30	0	0	6/8	1	1	V\\	c	i		V	V						\\	M	1	1	1, 5, 2		1	1
32	30	3/8	3/8	6/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
32	30	5/8	5/8	6/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
33	31	0	0	6/8	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
33	31	3/8	3/8	6/8	1	1	ii	c	i		ii	ii							m	1	1	2, -1, 3		2	2
34	32	0	0	6/8	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
34	32	1/4	1/4	6/8	1	1	V2	c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
34	32	3/8	3/8	6/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
34	32	5/8	5/8	6/8	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
35	33	0	0	6/8	1	1	ii%43	c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
35	33	1/4	1/4	6/8	1	1	ii%65	c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
35	33	3/8	3/8	6/8	1	1	V7	c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	34	0	0	6/8	1	1	i\\	c	i		i	i						\\	m	1	1	0, -3, 1		0	0
36	34	1/4	1/4	6/8	1	1	i2	c	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
36	34	3/8	3/8	6/8	1	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
36	34	5/8	5/8	6/8	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
37	35	0	0	6/8	1	1	VII	c	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
37	35	1/4	1/4	6/8	1	1	VII2	c	i		VII2	VII		2					Mm7	1	1	-4, -2, 2, -1		-2	-4
37	35	3/8	3/8	6/8	1	1	v	c	i		v	v							m	1	1	1, -2, 2		1	1
37	35	5/8	5/8	6/8	1	1	v6	c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
38	36	0	0	6/8	1	1	V7/iv	c	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
38	36	1/4	1/4	6/8	1	1	V65/iv	c	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
38	36	3/8	3/8	6/8	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
38	36	5/8	5/8	6/8	1	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
39	37	0	0	6/8	1	1	V7/III	c	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
39	37	1/4	1/4	6/8	1	1	V65/III	c	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
39	37	3/8	3/8	6/8	1	1	III	c	i		III	III							M	1	1	-3, 1, -2		-3	-3
39	37	5/8	5/8	6/8	1	1	III+6	c	i		III+6	III	+	6					+	1	1	1, 5, -3		-3	1
40	38	0	0	6/8	1	1	VIM7	c	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
40	38	1/8	1/8	6/8	1	1	ii%43	c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
40	38	1/4	1/4	6/8	1	1	i64	c	i		i64	i		64					m	1	1	1, 0, -3		0	1
40	38	3/8	3/8	6/8	1	1	ii%65	c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
40	38	1/2	1/2	6/8	1	1	i64	c	i		i64	i		64					m	1	1	1, 0, -3		0	1
40	38	5/8	5/8	6/8	1	1	ii%43	c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
41	39	0	0	6/8	1	1	V\\	c	i		V	V						\\	M	1	1	1, 5, 2		1	1
41	39	1/4	1/4	6/8	1	1	V2	c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
41	39	3/8	3/8	6/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
41	39	5/8	5/8	6/8	1	1	V43	c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
42	40	0	0	6/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
42	40	1/4	1/4	6/8	1	1	V2	c	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
42	40	3/8	3/8	6/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
42	40	5/8	5/8	6/8	1	1	V43	c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
43	41	0	0	6/8	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
43	41	1/4	1/4	6/8	1	1	i2	c	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
43	41	3/8	3/8	6/8	1	1	ii%43	c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
43	41	5/8	5/8	6/8	1	1	ii%65	c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
44	42	0	0	6/8	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
44	42	1/4	1/4	6/8	1	1	ii%65	c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
44	42	3/8	3/8	6/8	1	1	V(4)	c	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
44	42	5/8	5/8	6/8	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
46	43	0	0	6/8	1	1	i\\	c	i		i	i						\\	m	1	1	0, -3, 1		0	0
