mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	3.0	0	3/8	6/8	1	1	.A.I	A	I		I	I							M	0	0	0, 4, 1		0	0
2	1	3	1.5	3/8	3/8	6/8	1	1	IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
3	2	9/2	6.0	0	0	6/8	1	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
5	4	21/2	4.5	0	0	6/8	1	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
6	5	15	1.5	3/8	3/8	6/8	1	1	IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
7	6	33/2	6.0	0	0	6/8	1	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
9	8	45/2	1.5	0	0	6/8	1	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
10	8	24	10.5	0	3/8	6/8	1	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
14	12	69/2	1.5	0	0	6/8	1	1	V\\	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
14	12	36	3.0	3/8	3/8	6/8	1	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
15	13	39	1.5	3/8	3/8	6/8	1	1	IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
16	14	81/2	4.5	0	0	6/8	1	1	I	A	I		I	I							M	0	0	0, 4, 1		0	0
17	15	45	1.5	3/8	3/8	6/8	1	1	V	A	I		V	V							M	0	0	1, 5, 2		1	1
18	16	93/2	1.5	0	0	6/8	1	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
19	16	48	9.0	0	3/8	6/8	1	1	i.i	A	i		i	i							m	0	1	0, -3, 1		0	0
22	19	57	0.5	3/8	3/8	6/8	1	1	i2	A	i		i2	i		2					mm7	0	1	-2, 0, -3, 1		0	-2
22	19	115/2	1.0	1/2	1/2	6/8	1	1	ii%43	A	i		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
23	20	117/2	1.5	0	0	6/8	1	1	V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
24	20	60	3.0	0	3/8	6/8	1	1	V	A	i		V	V							M	0	1	1, 5, 2		1	1
25	21	63	1.5	3/8	3/8	6/8	1	1	V7	A	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
26	22	129/2	1.0	0	0	6/8	1	1	i	A	i		i	i							m	0	1	0, -3, 1		0	0
26	22	131/2	0.5	1/4	1/4	6/8	1	1	V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
26	22	66	4.5	3/8	3/8	6/8	1	1	i	A	i		i	i							m	0	1	0, -3, 1		0	0
28	24	141/2	1.5	0	0	6/8	1	1	V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
28	24	72	4.5	3/8	3/8	6/8	1	1	i	A	i		i	i							m	0	1	0, -3, 1		0	0
30	26	153/2	4.5	0	0	6/8	1	1	i	A	i		i	i							m	0	1	0, -3, 1		0	0
31	27	81	1.5	3/8	3/8	6/8	1	1	V	A	i		V	V							M	0	1	1, 5, 2		1	1
32	28	165/2	1.5	0	0	6/8	1	1	i\\	A	i		i	i						\\	m	0	1	0, -3, 1		0	0
