mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	5/16	5/16	4/4	1	1	a.i	a	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1/2	1/2	4/4	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
1	1	3/4	3/4	4/4	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
1	1	7/8	7/8	4/4	1	1	V43	a	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
2	2	0	0	4/4	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
2	2	1/4	1/4	4/4	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	3/8	3/8	4/4	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
2	2	1/2	1/2	4/4	1	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
2	2	3/4	3/4	4/4	1	1	ii%43	a	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
3	3	0	0	4/4	1	1	V\\	a	i		V	V						\\	M	1	1	1, 5, 2		1	1
3	3	1/4	1/4	4/4	1	1	III.I	a	III		I	I							M	1	0	0, 4, 1		0	0
3	3	3/4	3/4	4/4	1	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
4	4	0	0	4/4	1	1	V6	a	III		V6	V		6					M	1	0	5, 2, 1		1	5
4	4	1/4	1/4	4/4	1	1	v6	a	III		v6	v		6					m	1	0	-2, 2, 1		1	-2
4	4	3/8	3/8	4/4	1	1	iii%43	a	III		iii%43	iii	%	43					%7	1	0	-2, 2, 4, 1		4	-2
4	4	1/2	1/2	4/4	1	1	vi7	a	III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
4	4	5/8	5/8	4/4	1	1	V65/V	a	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
4	4	3/4	3/4	4/4	1	1	V65/V	a	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
4	4	7/8	7/8	4/4	1	1	V7/V	a	III		V7/V	V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
5	5	0	0	4/4	1	1	V\\	a	III		V	V						\\	M	1	0	1, 5, 2		1	1
5	5	1/4	1/4	4/4	1	1	v.i	a	v		i	i							m	1	1	0, -3, 1		0	0
5	5	1/2	1/2	4/4	1	1	ii%43	a	v		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
5	5	3/4	3/4	4/4	1	1	ii%65	a	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
5	5	7/8	7/8	4/4	1	1	ii%7	a	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
6	6	0	0	4/4	1	1	V	a	v		V	V							M	1	1	1, 5, 2		1	1
6	6	1/8	1/8	4/4	1	1	i6	a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	1/4	1/4	4/4	1	1	i	a	v		i	i							m	1	1	0, -3, 1		0	0
6	6	3/8	3/8	4/4	1	1	III+6	a	v		III+6	III	+	6					+	1	1	1, 5, -3		-3	1
6	6	1/2	1/2	4/4	1	1	ii%43	a	v		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
6	6	5/8	5/8	4/4	1	1	ii%65	a	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
6	6	3/4	3/4	4/4	1	1	V	a	v		V	V							M	1	1	1, 5, 2		1	1
6	6	7/8	7/8	4/4	1	1	V7	a	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
7	7	0	0	4/4	1	1	I\\	a	v		I	I						\\	M	1	1	0, 4, 1		0	0
7	7	1/4	1/4	4/4	1	1	i.i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	7	3/8	3/8	4/4	1	1	i7	a	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
7	7	1/2	1/2	4/4	1	1	IV	a	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
7	7	5/8	5/8	4/4	1	1	IVM7	a	i		IVM7	IV	M	7					MM7	1	1	-1, 3, 0, 4		-1	-1
7	7	3/4	3/4	4/4	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
7	7	7/8	7/8	4/4	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
8	8	0	0	4/4	1	1	V6\\	a	i		V6	V		6				\\	M	1	1	5, 2, 1		1	5
8	8	1/4	1/4	4/4	1	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
8	8	1/2	1/2	4/4	1	1	V2/iv	a	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
8	8	5/8	5/8	4/4	1	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	8	3/4	3/4	4/4	1	1	ii%7/iv	a	i		ii%7/iv	ii	%	7		iv			%7	1	1	1, -2, -5, -1		1	1
8	8	7/8	7/8	4/4	1	1	V/iv	a	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
9	9	0	0	4/4	1	1	IV6\\	a	i		IV6	IV		6				\\	M	1	1	3, 0, -1		-1	3
9	9	1/4	1/4	4/4	1	1	iio	a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
9	9	3/8	3/8	4/4	1	1	ii%2	a	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
9	9	1/2	1/2	4/4	1	1	V65	a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
9	9	7/8	7/8	4/4	1	1	V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	10	0	0	4/4	1	1	i\\	a	i		i	i						\\	m	1	1	0, -3, 1		0	0
10	10	1/4	1/4	4/4	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	10	3/8	3/8	4/4	1	1	i7	a	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
10	10	1/2	1/2	4/4	1	1	IVM7	a	i		IVM7	IV	M	7					MM7	1	1	-1, 3, 0, 4		-1	-1
10	10	5/8	5/8	4/4	1	1	ii7(9)	a	i		ii7(9)	ii		7	9				mm7	1	1	2, -1, 3, 0	-3	2	2
10	10	3/4	3/4	4/4	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
10	10	7/8	7/8	4/4	1	1	V2	a	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
11	11	0	0	4/4	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	1/4	1/4	4/4	1	1	V6	a	i		V6	V		6					M	1	1	5, 2, 1		1	5
11	11	3/8	3/8	4/4	1	1	V2/iv	a	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
11	11	1/2	1/2	4/4	1	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
11	11	11/16	11/16	4/4	1	1	ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
11	11	3/4	3/4	4/4	1	1	V(4)	a	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
11	11	7/8	7/8	4/4	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
12	12	0	0	4/4	1	1	i\\	a	i		i	i						\\	m	1	1	0, -3, 1		0	0
12	12	1/2	1/2	4/4	1	1	bii6	a	i		bii6	bii		6					m	1	1	-8, -4, -5		-5	-8
13	13	0	0	4/4	1	1	V2	a	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
13	13	1/4	1/4	4/4	1	1	iv7(9)	a	i		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
13	13	3/8	3/8	4/4	1	1	viio7/V	a	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
13	13	1/2	1/2	4/4	1	1	V(64)	a	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
13	13	3/4	3/4	4/4	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
13	13	7/8	7/8	4/4	1	1	V7	a	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	14	0	0	4/4	1	1	i\\	a	i		i	i						\\	m	1	1	0, -3, 1		0	0
