mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
21	19	111/4	0.5	0	0	3/8	1	1		iv7(9)	e	iv		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
21	19	113/4	0.5	1/8	1/8	3/8	1	1		V(4)	e	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
21	19	115/4	0.5	1/4	1/4	3/8	1	1		V7	e	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
22	20	117/4	0.5	0	0	3/8	1	1		i\\	e	iv		i	i						\\	m	1	1	0, -3, 1		0	0
22	20	119/4	1.0	1/8	1/8	3/8	1	1		iv64	e	iv		iv64	iv		64					m	1	1	0, -1, -4		-1	0
23	21	123/4	0.5	0	0	3/8	1	1		V7	e	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	21	125/4	1.0	1/8	1/8	3/8	1	1		III64	e	iv		III64	III		64					M	1	1	-2, -3, 1		-3	-2
24	22	129/4	1.0	0	0	3/8	1	1		VIM7	e	iv		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
24	22	133/4	0.5	1/4	1/4	3/8	1	1		ii%43	e	iv		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
25	23	135/4	0.5	0	0	3/8	1	1		ii%65	e	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
25	23	137/4	0.5	1/8	1/8	3/8	1	1		V(4)	e	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
25	23	139/4	0.5	1/4	1/4	3/8	1	1		V7	e	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
26	24	141/4	1.5	0	0	3/8	1	1		i\\	e	iv		i	i						\\	m	1	1	0, -3, 1		0	0
27	25	147/4	1.0	0	0	3/8	1	1		i.V/V	e	i		V/V	V				V			M	1	1	2, 6, 3		2	2
27	25	151/4	0.5	1/4	1/4	3/8	1	1		V7/v	e	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
28	26	153/4	1.5	0	0	3/8	1	1		v	e	i		v	v							m	1	1	1, -2, 2		1	1
29	27	159/4	1.5	0	0	3/8	1	1		i6(#72)	e	i		i6(#72)	i		6	#72				m	1	1	-3, 1, 2, 5		0	-3
30	28	165/4	1.0	0	0	3/8	1	1		VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
30	28	169/4	0.5	1/4	1/4	3/8	1	1		ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
31	29	171/4	0.5	0	0	3/8	1	1		I64	e	i		I64	I		64					M	1	1	1, 0, 4		0	1
31	29	173/4	0.5	1/8	1/8	3/8	1	1		ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
31	29	175/4	0.5	1/4	1/4	3/8	1	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
32	30	177/4	1.0	0	0	3/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
32	30	181/4	0.5	1/4	1/4	3/8	1	1		V65/iv	e	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
33	31	183/4	0.5	0	0	3/8	1	1		iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
33	31	185/4	0.5	1/8	1/8	3/8	1	1		iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
33	31	187/4	0.5	1/4	1/4	3/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
34	32	189/4	0.75	0	0	3/8	1	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
34	32	48	0.25	3/16	3/16	3/8	1	1		V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
34	32	193/4	0.5	1/4	1/4	3/8	1	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
35	33	195/4	0.5	0	0	3/8	1	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
35	33	197/4	0.5	1/8	1/8	3/8	1	1		V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
35	33	199/4	0.5	1/4	1/4	3/8	1	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	34	201/4	1.5	0	0	3/8	1	1		i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
37	35	207/4	0.5	0	0	3/8	1	1		ii%7(9)	e	i		ii%7(9)	ii	%	7	9				%7	1	1	2, -1, -4, 0	-3	2	2
37	35	209/4	0.75	1/8	1/8	3/8	1	1		V6/III	e	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
37	35	53	0.25	5/16	5/16	3/8	1	1		V65/III	e	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
38	36	213/4	0.5	0	0	3/8	1	1		III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
38	36	215/4	1.0	1/8	1/8	3/8	1	1		V65/IV	e	i		V65/IV	V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
39	37	219/4	0.5	0	0	3/8	1	1		IV	e	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
39	37	221/4	0.75	1/8	1/8	3/8	1	1		V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
39	37	56	0.25	5/16	5/16	3/8	1	1		I	e	i		I	I							M	1	1	0, 4, 1		0	0
40	38	225/4	1.0	0	0	3/8	1	1		V6	e	i		V6	V		6					M	1	1	5, 2, 1		1	5
40	38	229/4	0.5	1/4	1/4	3/8	1	1		v6	e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
41	39	231/4	1.5	0	0	3/8	1	1		#vi%7	e	i		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
42	40	237/4	0.5	0	0	3/8	1	1		ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
42	40	239/4	0.5	1/8	1/8	3/8	1	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
42	40	241/4	0.5	1/4	1/4	3/8	1	1		V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
43	41	243/4	0.5	0	0	3/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
43	41	245/4	0.5	1/8	1/8	3/8	1	1		V(4)	e	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
43	41	247/4	0.5	1/4	1/4	3/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
44	42			0	0	3/8	1	1	1	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
45	42	249/4	0.75	0	0	3/8	1	1	2	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
