mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	7.0	0	0	3/4	1	1	D.I	D	I		I	I							M	0	0	0, 4, 1		0	0
3	3	7	1.0	1/4	1/4	3/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
3	3	8	1.0	1/2	1/2	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	4	9	3.0	0	0	3/4	1	1	V|HC.CON}	D	I		V	V					HC.CON	}	M	0	0	1, 5, 2		1	1
5	5	12	7.0	0	0	3/4	1	1	I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
7	7	19	1.0	1/4	1/4	3/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
7	7	20	1.0	1/2	1/2	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	8	21	3.0	0	0	3/4	1	1	V|HC.CON}	D	I		V	V					HC.CON	}	M	0	0	1, 5, 2		1	1
9	9	24	3.0	0	0	3/4	1	1	V7{	D	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
10	10	27	1.0	0	0	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
10	10	28	1.0	1/4	1/4	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	10	29	1.0	1/2	1/2	3/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
11	11	30	1.0	0	0	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
11	11	31	1.0	1/4	1/4	3/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
11	11	32	1.0	1/2	1/2	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	33	3.0	0	0	3/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
13	13	36	3.0	0	0	3/4	1	1	V7{	D	I		V7	V		7				{	Mm7	0	0	1, 5, 2, -1		1	1
14	14	39	1.0	0	0	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
14	14	40	1.0	1/4	1/4	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	41	1.0	1/2	1/2	3/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	42	1.0	0	0	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
15	15	43	1.0	1/4	1/4	3/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
15	15	44	1.0	1/2	1/2	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	45	9.0	0	0	3/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
17	17	48	0.0	0	0	3/4	1	1	{	D	I									{		0	0				
19	19	54	1.0	0	0	3/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
19	19	55	1.0	1/4	1/4	3/4	1	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
19	19	56	1.0	1/2	1/2	3/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	57	2.0	0	0	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
20	20	59	1.0	1/2	1/2	3/4	1	1	V|HC.SIM}	D	I		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
21	21	60	1.0	0	0	3/4	1	1	IV6{	D	I		IV6	IV		6				{	M	0	0	3, 0, -1		-1	3
21	21	61	2.0	1/4	1/4	3/4	1	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	22	63	2.0	0	0	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
22	22	65	1.0	1/2	1/2	3/4	1	1	V|HC.SIM}	D	I		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
23	23	66	1.0	0	0	3/4	1	1	I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
23	23	67	1.0	1/4	1/4	3/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
23	23	68	1.0	1/2	1/2	3/4	1	1	V.V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	24	69	3.0	0	0	3/4	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
25	25	72	0.5	0	0	3/4	1	1	V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	145/2	0.5	1/8	1/8	3/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
25	25	73	2.0	1/4	1/4	3/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
26	26	75	3.0	0	0	3/4	1	1	I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
26	26	151/2	0.0	1/8	1/8	3/4	1	1	{	D	V									{		0	0				
27	27	78	1.0	0	0	3/4	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
27	27	79	1.0	1/4	1/4	3/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
27	27	80	1.0	1/2	1/2	3/4	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
28	28	81	1.0	0	0	3/4	1	1	V43	D	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
28	28	82	1.0	1/4	1/4	3/4	1	1	V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	28	83	1.0	1/2	1/2	3/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
29	29	84	1.0	0	0	3/4	1	1	ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
29	29	85	2.0	1/4	1/4	3/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
30	30	87	3.0	0	0	3/4	1	1	I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
30	30	175/2	0.0	1/8	1/8	3/4	1	1	{	D	V									{		0	0				
