mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	2.5	0	3/8	4/4	1	1	g.i	g	i		i	i							m	1	1	0, -3, 1		0	0
2	1	5/2	1.0	0	0	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	1	7/2	0.5	1/4	1/4	4/4	1	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
2	1	4	0.5	3/8	3/8	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
2	1	9/2	2.0	1/2	1/2	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
3	2	13/2	1.0	0	0	4/4	1	1	III	g	i		III	III							M	1	1	-3, 1, -2		-3	-3
3	2	15/2	1.0	1/4	1/4	4/4	1	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	2	17/2	2.0	1/2	1/2	4/4	1	1	III6	g	i		III6	III		6					M	1	1	1, -2, -3		-3	1
4	3	21/2	2.0	0	0	4/4	1	1	III.V	g	III		V	V							M	1	0	1, 5, 2		1	1
4	3	25/2	0.5	1/2	1/2	4/4	1	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
4	3	13	0.5	5/8	5/8	4/4	1	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
4	3	27/2	0.5	3/4	3/4	4/4	1	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
4	3	14	0.5	7/8	7/8	4/4	1	1	VII.ii7	g	VII		ii7	ii		7					mm7	1	0	2, -1, 3, 0		2	2
5	4	29/2	1.0	0	0	4/4	1	1	V	g	VII		V	V							M	1	0	1, 5, 2		1	1
5	4	31/2	1.0	1/4	1/4	4/4	1	1	V/V	g	VII		V/V	V				V			M	1	0	2, 6, 3		2	2
5	4	33/2	1.0	1/2	1/2	4/4	1	1	IV	g	VII		IV	IV							M	1	0	-1, 3, 0		-1	-1
5	4	35/2	0.5	3/4	3/4	4/4	1	1	V(4)	g	VII		V(4)	V			4				M	1	0	1, 0, 2		1	1
5	4	18	0.5	7/8	7/8	4/4	1	1	V	g	VII		V	V							M	1	0	1, 5, 2		1	1
6	5	37/2	2.0	0	0	4/4	1	1	I\\	g	VII		I	I						\\	M	1	0	0, 4, 1		0	0
