mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	3/8	3/8	0.625	3/32	11/32	4/4	1	1	c.i6{	c	i		i6	i		6				{	m	1	1	-3, 1, 0		0	-3
1	0	1	1	2.0	1/4	1/2	4/4	1	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
2	1	3	3	1.375	0	0	4/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
2	1	35/8	35/8	0.625	11/32	11/32	4/4	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	1	5	5	1.0	1/2	1/2	4/4	1	1	VIM7	c	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
2	1	6	6	1.0	3/4	3/4	4/4	1	1	ii%43	c	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
3	2	7	7	1.0	0	0	4/4	1	1	V|HC.PHR}	c	i		V	V					HC.PHR	}	M	1	1	1, 5, 2		1	1
3	2	8	8	1.0	1/4	1/4	4/4	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	2	67/8	67/8	0.0	11/32	11/32	4/4	1	1	{	c	i									{		1	1				
3	2	9	9	1.0	1/2	1/2	4/4	1	1	V/iv	c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
3	2	10	10	1.0	3/4	3/4	4/4	1	1	iv6	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
4	3	11	11	1.0	0	0	4/4	1	1	iv	c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	3	12	12	1.0	1/4	1/4	4/4	1	1	III.V6	c	III		V6	V		6					M	1	0	5, 2, 1		1	5
4	3	13	13	1.0	1/2	1/2	4/4	1	1	V	c	III		V	V							M	1	0	1, 5, 2		1	1
4	3	14	14	1.0	3/4	3/4	4/4	1	1	I6	c	III		I6	I		6					M	1	0	4, 1, 0		0	4
5	4	15	15	1.0	0	0	4/4	1	1	I	c	III		I	I							M	1	0	0, 4, 1		0	0
5	4	16	16	1.0	1/4	1/4	4/4	1	1	I6	c	III		I6	I		6					M	1	0	4, 1, 0		0	4
5	4	17	17	0.5	1/2	1/2	4/4	1	1	V	c	III		V	V							M	1	0	1, 5, 2		1	1
5	4	35/2	35/2	0.5	5/8	5/8	4/4	1	1	I	c	III		I	I							M	1	0	0, 4, 1		0	0
5	4	18	18	0.5	3/4	3/4	4/4	1	1	V	c	III		V	V							M	1	0	1, 5, 2		1	1
5	4	37/2	37/2	0.5	7/8	7/8	4/4	1	1	V7	c	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
6	5	19	19	1.0	0	0	4/4	1	1	I|PAC}	c	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
6	5	77/4	77/4	0.0	1/16	1/16	4/4	1	1	{	c	III									{		1	0				
