mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	2.0	0	3/4	6/4	1	1	G.I	G	I		I	I							M	0	0	0, 4, 1		0	0
1	0	2	1.0	1/2	5/4	6/4	1	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
2	1	3	2.0	0	0	6/4	1	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	5	1.0	1/2	1/2	6/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
2	1	6	1.0	3/4	3/4	6/4	1	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	1	7	2.0	1	1	6/4	1	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
3	2	9	2.0	0	0	6/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
3	2	11	1.0	1/2	1/2	6/4	1	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
3	2	12	1.0	3/4	3/4	6/4	1	1	ii43	G	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
3	2	13	2.0	1	1	6/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	3	15	2.0	0	0	6/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
4	3	17	1.0	1/2	1/2	6/4	1	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	18	1.0	3/4	3/4	6/4	1	1	ii65	G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
4	3	19	1.0	1	1	6/4	1	1	V(4)	G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
4	3	20	1.0	5/4	5/4	6/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	21	2.0	0	0	6/4	1	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
5	4	23	1.0	1/2	1/2	6/4	1	1	IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
5	4	24	2.0	3/4	3/4	6/4	1	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	4	26	1.0	5/4	5/4	6/4	1	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
6	5	27	3.0	0	0	6/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
6	5	30	2.0	3/4	3/4	6/4	1	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
6	5	32	1.0	5/4	5/4	6/4	1	1	IV64	G	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
7	6	33	3.0	0	0	6/4	1	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	6	36	1.0	3/4	3/4	6/4	1	1	V.ii7	G	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
7	6	37	2.0	1	1	6/4	1	1	V7	G	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	39	3.0	0	0	6/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
8	7	42	1.0	3/4	3/4	6/4	1	1	V65	G	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	7	43	2.0	1	1	6/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
9	8	45	2.0	0	0	6/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
9	8	47	1.0	1/2	1/2	6/4	1	1	V2	G	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
9	8	48	2.0	3/4	3/4	6/4	1	1	I6	G	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	50	1.0	5/4	5/4	6/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
10	9	51	2.0	0	0	6/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
10	9	53	1.0	1/2	1/2	6/4	1	1	V2	G	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	9	54	1.0	3/4	3/4	6/4	1	1	I6	G	V		I6	I		6					M	0	0	4, 1, 0		0	4
10	9	55	2.0	1	1	6/4	1	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
11	10	57	1.0	0	0	6/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
11	10	58	1.0	1/4	1/4	6/4	1	1	I6	G	V		I6	I		6					M	0	0	4, 1, 0		0	4
11	10	59	1.0	1/2	1/2	6/4	1	1	vi	G	V		vi	vi							m	0	0	3, 0, 4		3	3
11	10	60	1.0	3/4	3/4	6/4	1	1	ii65	G	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
11	10	61	1.0	1	1	6/4	1	1	V(4)	G	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
11	10	62	1.0	5/4	5/4	6/4	1	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
12	11	63	6.0	0	0	6/4	1	1	I\\	G	V		I	I						\\	M	0	0	0, 4, 1		0	0
14	12	69	3.0	0	0	6/4	1	1	vi.V65	G	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
14	12	72	3.0	3/4	3/4	6/4	1	1	V7	G	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
15	13	75	3.0	0	0	6/4	1	1	i	G	vi		i	i							m	0	1	0, -3, 1		0	0
15	13	78	2.0	3/4	3/4	6/4	1	1	v6	G	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
15	13	80	1.0	5/4	5/4	6/4	1	1	III+6	G	vi		III+6	III	+	6					+	0	1	1, 5, -3		-3	1
16	14	81	2.0	0	0	6/4	1	1	VI	G	vi		VI	VI							M	0	1	-4, 0, -3		-4	-4
16	14	83	1.0	1/2	1/2	6/4	1	1	i64	G	vi		i64	i		64					m	0	1	1, 0, -3		0	1
16	14	84	3.0	3/4	3/4	6/4	1	1	ii%65	G	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
17	15	87	2.0	0	0	6/4	1	1	V	G	vi		V	V							M	0	1	1, 5, 2		1	1
