mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
21	20	60	3.0	0	0	3/4	1	1		I.V6{	G	I		V6	V		6				{	M	0	0	5, 2, 1		1	5
22	21	63	3.0	0	0	3/4	1	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
23	22	66	3.0	0	0	3/4	1	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
24	23	69	3.0	0	0	3/4	1	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
25	24	72	3.0	0	0	3/4	1	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
26	25	75	3.0	0	0	3/4	1	1		V43/V	G	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
27	26	78	3.0	0	0	3/4	1	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
28	27	81	3.0	0	0	3/4	1	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
29	28	84	2.0	0	0	3/4	1	1		ii65	G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
29	28	86	1.5	1/2	1/2	3/4	1	1		ii43	G	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
29	28	175/2	0.5	7/8	7/8	3/4	1	1		ii65	G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
29	28	88	1.0	1	1	3/4	1	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
29	28	89	1.0	5/4	5/4	3/4	1	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	29	90	3.0	0	0	3/4	1	1		I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
