mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	11	1	1	6/4	1	1	I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
13	11	11/8	11/8	6/4	1	1	V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
14	12	0	0	6/4	1	1	I	E	IV		I	I							M	0	0	0, 4, 1		0	0
14	12	1/4	1/4	6/4	1	1	V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
14	12	1/2	1/2	6/4	1	1	V65	E	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	12	3/4	3/4	6/4	1	1	I	E	IV		I	I							M	0	0	0, 4, 1		0	0
14	12	1	1	6/4	1	1	V	E	IV		V	V							M	0	0	1, 5, 2		1	1
15	13	0	0	6/4	1	1	I\\	E	IV		I	I						\\	M	0	0	0, 4, 1		0	0
15	13	1/2	1/2	6/4	1	1	vi65	E	IV		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
15	13	3/4	3/4	6/4	1	1	ii.iv7	E	ii		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
15	13	1	1	6/4	1	1	ii%65	E	ii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
16	14	0	0	6/4	1	1	V7	E	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
16	14	1/2	1/2	6/4	1	1	i	E	ii		i	i							m	0	1	0, -3, 1		0	0
16	14	1	1	6/4	1	1	ii%2	E	ii		ii%2	ii	%	2					%7	0	1	0, 2, -1, -4		2	0
16	14	5/4	5/4	6/4	1	1	v65	E	ii		v65	v		65					mm7	0	1	-2, 2, -1, 1		1	-2
17	15	0	0	6/4	1	1	v.V2	E	v		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
17	15	1/4	1/4	6/4	1	1	i6	E	v		i6	i		6					m	0	1	-3, 1, 0		0	-3
17	15	1/2	1/2	6/4	1	1	i	E	v		i	i							m	0	1	0, -3, 1		0	0
17	15	3/4	3/4	6/4	1	1	VIM7	E	v		VIM7	VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
17	15	1	1	6/4	1	1	ii%43	E	v		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
18	16	0	0	6/4	1	1	V7	E	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
18	16	1/2	1/2	6/4	1	1	i	E	v		i	i							m	0	1	0, -3, 1		0	0
18	16	3/4	3/4	6/4	1	1	ii%65	E	v		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
18	16	1	1	6/4	1	1	V(64)/I	E	v		V(64)/I	V			64	I			M	0	1	1, 0, 4		1	1
18	16	5/4	5/4	6/4	1	1	V	E	v		V	V							M	0	1	1, 5, 2		1	1
19	17	0	0	6/4	1	1	I\\	E	v		I	I						\\	M	0	1	0, 4, 1		0	0
19	17	3/4	3/4	6/4	1	1	I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
19	17	1	1	6/4	1	1	IV64	E	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
20	18	0	0	6/4	1	1	vii%7	E	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
20	18	1/2	1/2	6/4	1	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
20	18	3/4	3/4	6/4	1	1	vi7	E	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
20	18	5/4	5/4	6/4	1	1	ii43	E	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
21	19	0	0	6/4	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
21	19	1/4	1/4	6/4	1	1	V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
21	19	3/4	3/4	6/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
22	20	0	0	6/4	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	20	3/4	3/4	6/4	1	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	20	1	1	6/4	1	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	20	5/4	5/4	6/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
23	21	0	0	6/4	1	1	V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
23	21	1/2	1/2	6/4	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
23	21	3/4	3/4	6/4	1	1	ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
23	21	1	1	6/4	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
23	21	5/4	5/4	6/4	1	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	22	0	0	6/4	1	1	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
