mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	14	0	0.0	6/8	1	1	VIM7	b	v		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
14	14	1/8	0.125	6/8	1	1	ii%43	b	v		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
14	14	1/4	0.25	6/8	1	1	V7	b	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
14	14	3/8	0.375	6/8	1	1	i64	b	v		i64	i		64					m	1	1	1, 0, -3		0	1
14	14	1/2	0.5	6/8	1	1	iv7	b	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
14	14	5/8	0.625	6/8	1	1	V2	b	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
15	15	0	0.0	6/8	1	1	i6	b	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	1/8	0.125	6/8	1	1	IV2	b	v		IV2	IV		2					Mm7	1	1	-3, -1, 3, 0		-1	-3
15	15	1/4	0.25	6/8	1	1	V43	b	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
15	15	3/8	0.375	6/8	1	1	i	b	v		i	i							m	1	1	0, -3, 1		0	0
15	15	1/2	0.5	6/8	1	1	V	b	v		V	V							M	1	1	1, 5, 2		1	1
15	15	5/8	0.625	6/8	1	1	V7	b	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	0	0.0	6/8	1	1	i\\	b	v		i	i						\\	m	1	1	0, -3, 1		0	0
16	16	1/8	0.125	6/8	1	1	III.I	b	III		I	I							M	1	0	0, 4, 1		0	0
16	16	3/8	0.375	6/8	1	1	V/ii	b	III		V/ii	V				ii			M	1	0	3, 7, 4		3	3
17	17	0	0.0	6/8	1	1	ii	b	III		ii	ii							m	1	0	2, -1, 3		2	2
17	17	3/8	0.375	6/8	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
18	18	0	0.0	6/8	1	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
18	18	3/8	0.375	6/8	1	1	ii(4)	b	III		ii(4)	ii			4				m	1	0	2, 1, 3		2	2
18	18	1/2	0.5	6/8	1	1	ii	b	III		ii	ii							m	1	0	2, -1, 3		2	2
19	19	0	0.0	6/8	1	1	I6(112)	b	III		I6(112)	I		6	112				M	1	0	4, 1, 2	-1	0	4
19	19	1/8	0.125	6/8	1	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
19	19	3/8	0.375	6/8	1	1	IVM7	b	III		IVM7	IV	M	7					MM7	1	0	-1, 3, 0, 4		-1	-1
19	19	5/8	0.625	6/8	1	1	ii65	b	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
20	20	0	0.0	6/8	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
20	20	1/4	0.25	6/8	1	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
20	20	3/8	0.375	6/8	1	1	ii65	b	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
20	20	1/2	0.5	6/8	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
21	21	0	0.0	6/8	1	1	I\\	b	III		I	I						\\	M	1	0	0, 4, 1		0	0
21	21	1/8	0.125	6/8	1	1	iii	b	III		iii	iii							m	1	0	4, 1, 5		4	4
21	21	3/8	0.375	6/8	1	1	V7/ii	b	III		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
22	22	0	0.0	6/8	1	1	ii	b	III		ii	ii							m	1	0	2, -1, 3		2	2
22	22	3/8	0.375	6/8	1	1	V7	b	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
23	23	0	0.0	6/8	1	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
23	23	1/4	0.25	6/8	1	1	i.i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
23	23	3/8	0.375	6/8	1	1	IV	b	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
23	23	5/8	0.625	6/8	1	1	ii6	b	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
24	24	0	0.0	6/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
24	24	1/4	0.25	6/8	1	1	III6	b	i		III6	III		6					M	1	1	1, -2, -3		-3	1
24	24	3/8	0.375	6/8	1	1	VIM7	b	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
24	24	1/2	0.5	6/8	1	1	ii%43	b	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
25	25	0	0.0	6/8	1	1	V\\	b	i		V	V						\\	M	1	1	1, 5, 2		1	1
25	25	1/8	0.125	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
25	25	3/8	0.375	6/8	1	1	v(4)	b	i		v(4)	v			4				m	1	1	1, 0, 2		1	1
25	25	1/2	0.5	6/8	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
26	26	0	0.0	6/8	1	1	iv(9)	b	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
26	26	1/8	0.125	6/8	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
26	26	1/4	0.25	6/8	1	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
26	26	3/8	0.375	6/8	1	1	V2	b	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
26	26	1/2	0.5	6/8	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	27	0	0.0	6/8	1	1	IV2	b	i		IV2	IV		2					Mm7	1	1	-3, -1, 3, 0		-1	-3
27	27	1/8	0.125	6/8	1	1	V43	b	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
27	27	1/4	0.25	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
27	27	3/8	0.375	6/8	1	1	V(4)	b	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
27	27	1/2	0.5	6/8	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
28	28	0	0.0	6/8	1	1	IVM65/III	b	i		IVM65/III	IV	M	65		III			MM7	1	1	0, -3, 1, -4		-4	0
28	28	1/8	0.125	6/8	1	1	V65/III	b	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
28	28	3/8	0.375	6/8	1	1	III(9)	b	i		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
28	28	1/2	0.5	6/8	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
29	29	0	0.0	6/8	1	1	iv.iv(4)	b	iv		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
29	29	1/8	0.125	6/8	1	1	iv	b	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1
29	29	3/8	0.375	6/8	1	1	V2	b	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
29	29	1/2	0.5	6/8	1	1	i6	b	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
30	30	0	0.0	6/8	1	1	IV7(9)	b	iv		IV7(9)	IV		7	9				Mm7	1	1	-1, 3, 0, -3	1	-1	-1
30	30	1/4	0.25	6/8	1	1	ii6	b	iv		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
30	30	3/8	0.375	6/8	1	1	V7	b	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
30	30	1/2	0.5	6/8	1	1	i	b	iv		i	i							m	1	1	0, -3, 1		0	0
30	30	5/8	0.625	6/8	1	1	VI6	b	iv		VI6	VI		6					M	1	1	0, -3, -4		-4	0
31	31	0	0.0	6/8	1	1	V65	b	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
31	31	1/8	0.125	6/8	1	1	i	b	iv		i	i							m	1	1	0, -3, 1		0	0
31	31	3/8	0.375	6/8	1	1	IV65	b	iv		IV65	IV		65					Mm7	1	1	3, 0, -3, -1		-1	3
31	31	1/2	0.5	6/8	1	1	V65	b	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
32	32	0	0.0	6/8	1	1	i(9)	b	iv		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
32	32	1/8	0.125	6/8	1	1	VI	b	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4
32	32	1/4	0.25	6/8	1	1	i6	b	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
32	32	3/8	0.375	6/8	1	1	ii%65	b	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
32	32	1/2	0.5	6/8	1	1	V	b	iv		V	V							M	1	1	1, 5, 2		1	1
32	32	5/8	0.625	6/8	1	1	V7	b	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
33	33	0	0.0	6/8	1	1	i\\	b	iv		i	i						\\	m	1	1	0, -3, 1		0	0
34	34	3/8	0.375	6/8	1	1	V(4)	b	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
34	34	1/2	0.5	6/8	1	1	v	b	iv		v	v							m	1	1	1, -2, 2		1	1
35	35	0	0.0	6/8	1	1	v.V2	b	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
35	35	1/8	0.125	6/8	1	1	i6	b	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
35	35	3/8	0.375	6/8	1	1	ii%65	b	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
35	35	1/2	0.5	6/8	1	1	v	b	v		v	v							m	1	1	1, -2, 2		1	1
35	35	5/8	0.625	6/8	1	1	i.iv7	b	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
36	36	0	0.0	6/8	1	1	III+(9)	b	i		III+(9)	III	+		9				+	1	1	-3, 1, 5	-1	-3	-3
36	36	1/8	0.125	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
36	36	3/8	0.375	6/8	1	1	iv(9)	b	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
36	36	1/2	0.5	6/8	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
37	37	0	0.0	6/8	1	1	V(9)	b	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
37	37	1/8	0.125	6/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
37	37	3/8	0.375	6/8	1	1	i(9)	b	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
37	37	1/2	0.5	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
38	38	0	0.0	6/8	1	1	v\\	b	i		v	v						\\	m	1	1	1, -2, 2		1	1
38	38	3/8	0.375	6/8	1	1	VIM2	b	i		VIM2	VI	M	2					MM7	1	1	1, -4, 0, -3		-4	1
38	38	1/2	0.5	6/8	1	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
39	39	0	0.0	6/8	1	1	V2	b	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
39	39	1/8	0.125	6/8	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
39	39	3/8	0.375	6/8	1	1	iv2	b	i		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
39	39	1/2	0.5	6/8	1	1	iio	b	i		iio	ii	o						o	1	1	2, -1, -4		2	2
39	39	5/8	0.625	6/8	1	1	ii%2	b	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
40	40	0	0.0	6/8	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
40	40	1/8	0.125	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
40	40	1/4	0.25	6/8	1	1	V2	b	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
40	40	3/8	0.375	6/8	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
40	40	1/2	0.5	6/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
40	40	5/8	0.625	6/8	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
41	41	0	0.0	6/8	1	1	i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
41	41	1/8	0.125	6/8	1	1	III.I	b	III		I	I							M	1	0	0, 4, 1		0	0
41	41	3/8	0.375	6/8	1	1	IV	b	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
41	41	5/8	0.625	6/8	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
42	42	0	0.0	6/8	1	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
42	42	3/8	0.375	6/8	1	1	IV	b	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
42	42	5/8	0.625	6/8	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
43	43	0	0.0	6/8	1	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
43	43	3/8	0.375	6/8	1	1	IV	b	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
43	43	5/8	0.625	6/8	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
44	44	0	0.0	6/8	1	1	vi	b	III		vi	vi							m	1	0	3, 0, 4		3	3
44	44	3/16	0.1875	6/8	1	1	V2	b	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
44	44	1/4	0.25	6/8	1	1	I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
44	44	3/8	0.375	6/8	1	1	ii65	b	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
44	44	1/2	0.5	6/8	1	1	V(64)	b	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
44	44	5/8	0.625	6/8	1	1	V	b	III		V	V							M	1	0	1, 5, 2		1	1
45	45	0	0.0	6/8	1	1	I\\	b	III		I	I						\\	M	1	0	0, 4, 1		0	0
45	45	1/8	0.125	6/8	1	1	i.i	b	i		i	i							m	1	1	0, -3, 1		0	0
45	45	3/8	0.375	6/8	1	1	IV	b	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
45	45	5/8	0.625	6/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
46	46	0	0.0	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
46	46	3/8	0.375	6/8	1	1	iv7	b	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
46	46	1/2	0.5	6/8	1	1	VII	b	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
47	47	0	0.0	6/8	1	1	IIIM7	b	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
47	47	1/8	0.125	6/8	1	1	vi	b	i		vi	vi							m	1	1	-4, -7, -3		-4	-4
47	47	3/8	0.375	6/8	1	1	ii%7	b	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
47	47	1/2	0.5	6/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
48	48	0	0.0	6/8	1	1	i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
48	48	3/8	0.375	6/8	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	49	0	0.0	6/8	1	1	i(9)	b	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
49	49	1/8	0.125	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
49	49	3/8	0.375	6/8	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
50	50	0	0.0	6/8	1	1	VIM2	b	i		VIM2	VI	M	2					MM7	1	1	1, -4, 0, -3		-4	1
50	50	1/8	0.125	6/8	1	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
50	50	3/8	0.375	6/8	1	1	i6(112)	b	i		i6(112)	i		6	112				m	1	1	-3, 1, 2	-1	0	-3
50	50	1/2	0.5	6/8	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
51	51	0	0.0	6/8	1	1	ii%7	b	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
51	51	1/8	0.125	6/8	1	1	VII6	b	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
51	51	1/4	0.25	6/8	1	1	V65/iv	b	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
51	51	3/8	0.375	6/8	1	1	iv(9)	b	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
51	51	1/2	0.5	6/8	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
52	52	0	0.0	6/8	1	1	i(4)	b	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
52	52	1/8	0.125	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
52	52	1/4	0.25	6/8	1	1	viio6/VII	b	i		viio6/VII	vii	o	6		VII			o	1	1	0, -3, 3		3	0
52	52	3/8	0.375	6/8	1	1	VII	b	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
52	52	1/2	0.5	6/8	1	1	v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
53	53	0	0.0	6/8	1	1	VIM7	b	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
53	53	1/8	0.125	6/8	1	1	ii%43	b	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
53	53	3/8	0.375	6/8	1	1	V(64)	b	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
53	53	1/2	0.5	6/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
54	54	0	0.0	6/8	1	1	i(9)	b	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
54	54	1/8	0.125	6/8	1	1	VI6	b	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
54	54	3/8	0.375	6/8	1	1	VII7	b	i		VII7	VII		7					Mm7	1	1	-2, 2, -1, -4		-2	-2
54	54	5/8	0.625	6/8	1	1	III64	b	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2
55	55	0	0.0	6/8	1	1	IVM7	b	i		IVM7	IV	M	7					MM7	1	1	-1, 3, 0, 4		-1	-1
55	55	1/8	0.125	6/8	1	1	ii%43	b	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
55	55	3/8	0.375	6/8	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
55	55	1/2	0.5	6/8	1	1	i64	b	i		i64	i		64					m	1	1	1, 0, -3		0	1
55	55	5/8	0.625	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
56	56	0	0.0	6/8	1	1	V6	b	i		V6	V		6					M	1	1	5, 2, 1		1	5
56	56	1/8	0.125	6/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
56	56	3/8	0.375	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
56	56	1/2	0.5	6/8	1	1	V/iv	b	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
57	57	0	0.0	6/8	1	1	iv	b	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
57	57	1/8	0.125	6/8	1	1	V/VII	b	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
57	57	3/8	0.375	6/8	1	1	VII	b	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
57	57	1/2	0.5	6/8	1	1	V/III	b	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
58	58	0	0.0	6/8	1	1	III	b	i		III	III							M	1	1	-3, 1, -2		-3	-3
58	58	1/8	0.125	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
58	58	3/8	0.375	6/8	1	1	iv7	b	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
58	58	1/2	0.5	6/8	1	1	ii65	b	i		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
59	59	0	0.0	6/8	1	1	V2	b	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
59	59	1/4	0.25	6/8	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
59	59	3/8	0.375	6/8	1	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
59	59	1/2	0.5	6/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
59	59	5/8	0.625	6/8	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
60	60	0	0.0	6/8	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
60	60	3/8	0.375	6/8	1	1	vi%7	b	i		vi%7	vi	%	7					%7	1	1	-4, -7, -10, -6		-4	-4
60	60	1/2	0.5	6/8	1	1	iio6	b	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
61	61	0	0.0	6/8	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
61	61	1/8	0.125	6/8	1	1	i64	b	i		i64	i		64					m	1	1	1, 0, -3		0	1
61	61	3/16	0.1875	6/8	1	1	V2	b	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
61	61	1/4	0.25	6/8	1	1	i6	b	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
61	61	7/16	0.4375	6/8	1	1	ii%65	b	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
61	61	1/2	0.5	6/8	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
61	61	5/8	0.625	6/8	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
62	62	0	0.0	6/8	1	1	i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
