mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.0	0	1/2	3/4	1	1	Bb.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	1	1	1.0	0	0	3/4	1	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
2	1	2	2	1.0	1/4	1/4	3/4	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
2	1	3	3	1.0	1/2	1/2	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
3	2	4	4	2.0	0	0	3/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
3	2	6	6	1.0	1/2	1/2	3/4	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	7	7	1.0	0	0	3/4	1	1	V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	3	8	8	1.0	1/4	1/4	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	3	9	9	1.0	1/2	1/2	3/4	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	4	10	10	2.0	0	0	3/4	1	1	I|IAC}	Bb	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
5	4	12	12	1.0	1/2	1/2	3/4	1	1	V{	Bb	I		V	V						{	M	0	0	1, 5, 2		1	1
6	5	13	13	1.0	0	0	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
6	5	14	14	1.0	1/4	1/4	3/4	1	1	ii2	Bb	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
6	5	15	15	1.0	1/2	1/2	3/4	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	6	16	16	1.0	0	0	3/4	1	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
7	6	17	17	1.0	1/4	1/4	3/4	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
7	6	18	18	1.0	1/2	1/2	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
8	7	19	19	1.0	0	0	3/4	1	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	7	20	20	1.0	1/4	1/4	3/4	1	1	V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	7	21	21	1.0	1/2	1/2	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
9	8	22	22	2.0	0	0	3/4	1	1	V|HC.SIM}	Bb	I		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
9	8	24	24	1.0	1/2	1/2	3/4	1	1	V65{	Bb	I		V65	V		65				{	Mm7	0	0	5, 2, -1, 1		1	5
10	9	25	25	1.0	0	0	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
10	9	26	26	2.0	1/4	1/4	3/4	1	1	V.ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
11	10	28	28	1.0	0	0	3/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
11	10	29	29	1.0	1/4	1/4	3/4	1	1	V2	Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	10	30	30	1.0	1/2	1/2	3/4	1	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
12	11	31	31	1.0	0	0	3/4	1	1	V43	Bb	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
12	11	32	32	2.0	1/4	1/4	3/4	1	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
13	12	34	34	2.0	0	0	3/4	1	1	V|HC.SIM}	Bb	V		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
13	12	36	36	1.0	1/2	1/2	3/4	1	1	I6{	Bb	V		I6	I		6				{	M	0	0	4, 1, 0		0	4
14	13	37	37	1.0	0	0	3/4	1	1	IV6	Bb	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
14	13	38	38	1.0	1/4	1/4	3/4	1	1	iii6	Bb	V		iii6	iii		6					m	0	0	1, 5, 4		4	1
14	13	39	39	1.0	1/2	1/2	3/4	1	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	14	40	40	1.0	0	0	3/4	1	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
15	14	41	41	1.0	1/4	1/4	3/4	1	1	V43	Bb	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
15	14	42	42	1.0	1/2	1/2	3/4	1	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
16	15	43	43	1.0	0	0	3/4	1	1	ii65	Bb	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
16	15	44	44	1.0	1/4	1/4	3/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
16	15	45	45	1.0	1/2	1/2	3/4	1	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	46	46	5.0	0	0	3/4	1	1	I|PAC}	Bb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
18	16	48	48	0.0	0	1/2	3/4	1	1	{	Bb	V									{		0	0				
19	17	51	51	1.0	1/2	1/2	3/4	1	1	I.V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	18	52	52	1.0	0	0	3/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
20	18	53	53	1.0	1/4	1/4	3/4	1	1	IM2	Bb	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
20	18	54	54	1.0	1/2	1/2	3/4	1	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
