mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	7	31	0.5	7/8	7/8	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
9	8	63/2	0.5	0	0	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	32	0.5	1/8	1/8	4/4	1	1		V43/V	E	V		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
9	8	65/2	1.0	1/4	1/4	4/4	1	1		V(4)	E	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
9	8	67/2	0.5	1/2	1/2	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	34	0.5	5/8	5/8	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
9	8	69/2	0.5	3/4	3/4	4/4	1	1		V(4)	E	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
9	8	35	0.5	7/8	7/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	71/2	1.5	0	0	4/4	1	1		I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
10	9	37	0.5	3/8	3/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
10	9	75/2	1.5	1/2	1/2	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
10	9	39	0.5	7/8	7/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	79/2	1.0	0	0	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
11	10	81/2	1.0	1/4	1/4	4/4	1	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
11	10	83/2	0.5	1/2	1/2	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
11	10	42	0.5	5/8	5/8	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
11	10	85/2	0.5	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
11	10	43	0.5	7/8	7/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	11	87/2	1.5	0	0	4/4	1	1		I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
12	11	45	0.5	3/8	3/8	4/4	1	1		vi6	E	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
12	11	91/2	0.5	1/2	1/2	4/4	1	1		vii%7	E	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
12	11	46	0.5	5/8	5/8	4/4	1	1		iii7	E	V		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
12	11	93/2	0.5	3/4	3/4	4/4	1	1		vi7	E	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
12	11	47	0.5	7/8	7/8	4/4	1	1		ii7	E	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
13	12	95/2	0.5	0	0	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	12	48	0.5	1/8	1/8	4/4	1	1		I	E	V		I	I							M	0	0	0, 4, 1		0	0
13	12	97/2	0.5	1/4	1/4	4/4	1	1		IVM7	E	V		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
13	12	49	0.5	3/8	3/8	4/4	1	1		ii65	E	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
13	12	99/2	0.5	1/2	1/2	4/4	1	1		V2	E	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
13	12	50	0.5	5/8	5/8	4/4	1	1		I6	E	V		I6	I		6					M	0	0	4, 1, 0		0	4
13	12	101/2	0.5	3/4	3/4	4/4	1	1		V	E	V		V	V							M	0	0	1, 5, 2		1	1
13	12	51	0.5	7/8	7/8	4/4	1	1		V7	E	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	13	103/2	2.5	0	0	4/4	1	1		I\\	E	V		I	I						\\	M	0	0	0, 4, 1		0	0
15	13	54	0.5	1/2	5/8	4/4	1	1		IV6	E	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
15	13	109/2	0.5	5/8	3/4	4/4	1	1		V7/IV	E	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
15	13	55	1.0	3/4	7/8	4/4	1	1		IV	E	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	14	56	0.5	1/8	1/8	4/4	1	1		IV.V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
16	14	113/2	1.0	1/4	1/4	4/4	1	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	14	115/2	0.5	1/2	1/2	4/4	1	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
16	14	58	0.5	5/8	5/8	4/4	1	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
16	14	117/2	0.5	3/4	3/4	4/4	1	1		V	E	IV		V	V							M	0	0	1, 5, 2		1	1
16	14	59	0.5	7/8	7/8	4/4	1	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	15	119/2	4.0	0	0	4/4	1	1		I\\	E	IV		I	I						\\	M	0	0	0, 4, 1		0	0
18	16	127/2	1.0	0	0	4/4	1	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
18	16	129/2	1.0	1/4	1/4	4/4	1	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
18	16	131/2	0.5	1/2	1/2	4/4	1	1		ii.iv7	E	ii		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
18	16	66	0.5	5/8	5/8	4/4	1	1		ii%65	E	ii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
18	16	133/2	1.0	3/4	3/4	4/4	1	1		ii%43	E	ii		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
19	17	135/2	1.0	0	0	4/4	1	1		V\\	E	ii		V	V						\\	M	0	1	1, 5, 2		1	1
19	17	137/2	1.0	1/4	1/4	4/4	1	1		i6	E	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
19	17	139/2	0.5	1/2	1/2	4/4	1	1		i(6)	E	ii		i(6)	i			6				m	0	1	0, -3, -4		0	0
19	17	70	0.5	5/8	5/8	4/4	1	1		v6	E	ii		v6	v		6					m	0	1	-2, 2, 1		1	-2
19	17	141/2	0.5	3/4	3/4	4/4	1	1		ii%43(4)	E	ii		ii%43(4)	ii	%	43	4				%7	0	1	-4, 0, 2, 1		2	-4
19	17	71	0.5	7/8	7/8	4/4	1	1		ii%43	E	ii		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
20	18	143/2	0.5	0	0	4/4	1	1		V7	E	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
20	18	72	0.5	1/8	1/8	4/4	1	1		V(64)	E	ii		V(64)	V			64				M	0	1	1, 0, -3		1	1
20	18	145/2	0.5	1/4	1/4	4/4	1	1		iv7	E	ii		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
20	18	73	0.5	3/8	3/8	4/4	1	1		V2	E	ii		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
20	18	147/2	0.5	1/2	1/2	4/4	1	1		i6	E	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
20	18	74	0.5	5/8	5/8	4/4	1	1		ii%65	E	ii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
20	18	149/2	0.5	3/4	3/4	4/4	1	1		V	E	ii		V	V							M	0	1	1, 5, 2		1	1
20	18	75	0.5	7/8	7/8	4/4	1	1		V7	E	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
21	19	151/2	3.0	0	0	4/4	1	1		i\\	E	ii		i	i						\\	m	0	1	0, -3, 1		0	0
21	19	157/2	1.5	3/4	3/4	4/4	1	1		I.IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	20	80	0.5	1/8	1/8	4/4	1	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
22	20	161/2	1.0	1/4	1/4	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
22	20	163/2	0.5	1/2	1/2	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
22	20	82	0.5	5/8	5/8	4/4	1	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	20	165/2	0.5	3/4	3/4	4/4	1	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	20	83	0.5	7/8	7/8	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
23	21	167/2	4.0	0	0	4/4	1	1		V\\	E	I		V	V						\\	M	0	0	1, 5, 2		1	1
24	22	175/2	2.0	0	0	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	22	179/2	1.0	1/2	1/2	4/4	1	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
24	22	181/2	1.0	3/4	3/4	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	23	183/2	1.0	0	0	4/4	1	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
25	23	185/2	2.0	1/4	1/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
25	23	189/2	1.0	3/4	3/4	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	24	191/2	1.5	0	0	4/4	1	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
26	24	97	0.5	3/8	3/8	4/4	1	1		vi.i6	E	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
26	24	195/2	1.5	1/2	1/2	4/4	1	1		iv	E	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
26	24	99	0.5	7/8	7/8	4/4	1	1		ii6	E	vi		ii6	ii		6					m	0	1	-1, 3, 2		2	-1
27	25	199/2	1.0	0	0	4/4	1	1		V	E	vi		V	V							M	0	1	1, 5, 2		1	1
27	25	201/2	0.5	1/4	1/4	4/4	1	1		i	E	vi		i	i							m	0	1	0, -3, 1		0	0
27	25	101	0.5	3/8	3/8	4/4	1	1		v6	E	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
27	25	203/2	1.0	1/2	1/2	4/4	1	1		VIM7	E	vi		VIM7	VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
27	25	205/2	0.5	3/4	3/4	4/4	1	1		ii%43	E	vi		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
27	25	103	0.5	7/8	7/8	4/4	1	1		ii%65	E	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
28	26	207/2	2.0	0	0	4/4	1	1		V\\	E	vi		V	V						\\	M	0	1	1, 5, 2		1	1
28	26	211/2	0.5	1/2	1/2	4/4	1	1		ii%43	E	vi		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
28	26	106	0.5	5/8	5/8	4/4	1	1		ii%65	E	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
28	26	213/2	0.5	3/4	3/4	4/4	1	1		V	E	vi		V	V							M	0	1	1, 5, 2		1	1
28	26	107	0.5	7/8	7/8	4/4	1	1		V7	E	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
29	27	215/2	2.0	0	0	4/4	1	1		i\\	E	vi		i	i						\\	m	0	1	0, -3, 1		0	0
29	27	219/2	1.5	1/2	1/2	4/4	1	1		I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
29	27	111	0.5	7/8	7/8	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
30	28	223/2	1.0	0	0	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
30	28	225/2	0.5	1/4	1/4	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
30	28	113	0.5	3/8	3/8	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
30	28	227/2	0.5	1/2	1/2	4/4	1	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
30	28	114	0.5	5/8	5/8	4/4	1	1		V43/V	E	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
30	28	229/2	0.5	3/4	3/4	4/4	1	1		V(4)	E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
30	28	115	0.5	7/8	7/8	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
31	29	231/2	1.0	0	0	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	233/2	0.5	1/4	1/4	4/4	1	1		V(4)	E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
31	29	117	0.5	3/8	3/8	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
31	29	235/2	0.5	1/2	1/2	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	118	0.5	5/8	5/8	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
31	29	237/2	0.5	3/4	3/4	4/4	1	1		V(4)	E	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
31	29	119	0.5	7/8	7/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	30	239/2	1.5	0	0	4/4	1	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
32	30	121	0.5	3/8	3/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	30	243/2	1.5	1/2	1/2	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
32	30	123	0.5	7/8	7/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	31	247/2	1.0	0	0	4/4	1	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
33	31	249/2	1.0	1/4	1/4	4/4	1	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
33	31	251/2	0.5	1/2	1/2	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
33	31	126	0.5	5/8	5/8	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
33	31	253/2	0.5	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
33	31	127	0.5	7/8	7/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	32	255/2	1.5	0	0	4/4	1	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
34	32	129	0.5	3/8	3/8	4/4	1	1		vi6	E	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
34	32	259/2	0.5	1/2	1/2	4/4	1	1		vii%7	E	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
34	32	130	0.5	5/8	5/8	4/4	1	1		iii7	E	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
34	32	261/2	0.5	3/4	3/4	4/4	1	1		vi7	E	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
34	32	131	0.5	7/8	7/8	4/4	1	1		ii7	E	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
35	33	263/2	0.5	0	0	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	33	132	0.5	1/8	1/8	4/4	1	1		VM7/IV	E	I		VM7/IV	V	M	7		IV			MM7	0	0	0, 4, 1, 5		0	0
35	33	265/2	0.5	1/4	1/4	4/4	1	1		IVM7	E	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
35	33	133	0.5	3/8	3/8	4/4	1	1		ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
35	33	267/2	0.5	1/2	1/2	4/4	1	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	33	134	0.5	5/8	5/8	4/4	1	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
35	33	269/2	0.5	3/4	3/4	4/4	1	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
35	33	135	0.5	7/8	7/8	4/4	1	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	34			0	0	4/4	1	1	1	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
37	34	271/2	2.0	0	0	4/4	1	1	2	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
