mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	5	1/2	1/2	3/2	1	1	V43/VII	a	i		V43/VII	V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
6	5	3/4	3/4	3/2	1	1	v6	a	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
6	5	1	1	3/2	1	1	vi7	a	i		vi7	vi		7					mm7	1	1	-4, -7, -3, -6		-4	-4
6	5	5/4	5/4	3/2	1	1	iv6	a	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
7	6	0	0	3/2	1	1	V\\	a	i		V	V						\\	M	1	1	1, 5, 2		1	1
7	6	5/8	5/8	3/2	1	1	v.V6	a	v		V6	V		6					M	1	1	5, 2, 1		1	5
7	6	3/4	3/4	3/2	1	1	i	a	v		i	i							m	1	1	0, -3, 1		0	0
7	6	1	1	3/2	1	1	i6	a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	7	0	0	3/2	1	1	viio6	a	v		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
8	7	1/2	1/2	3/2	1	1	V65	a	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
8	7	3/4	3/4	3/2	1	1	V7	a	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
8	7	9/8	9/8	3/2	1	1	i	a	v		i	i							m	1	1	0, -3, 1		0	0
8	7	5/4	5/4	3/2	1	1	ii%65	a	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
9	8	0	0	3/2	1	1	V	a	v		V	V							M	1	1	1, 5, 2		1	1
9	8	1/2	1/2	3/2	1	1	v	a	v		v	v							m	1	1	1, -2, 2		1	1
9	8	1	1	3/2	1	1	V7/iv	a	v		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
10	9	0	0	3/2	1	1	IV	a	v		IV	IV							M	1	1	-1, 3, 0		-1	-1
10	9	1/4	1/4	3/2	1	1	V43	a	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
10	9	1/2	1/2	3/2	1	1	i6	a	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	9	3/4	3/4	3/2	1	1	ii%65	a	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
10	9	1	1	3/2	1	1	V	a	v		V	V							M	1	1	1, 5, 2		1	1
12	10	0	0	3/2	1	1	I\\	a	v		I	I						\\	M	1	1	0, 4, 1		0	0
13	11	0	0	3/2	1	1	i.V	a	i		V	V							M	1	1	1, 5, 2		1	1
13	11	1/2	1/2	3/2	1	1	V2	a	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
13	11	3/4	3/4	3/2	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	11	1	1	3/2	1	1	ii%7	a	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
13	11	5/4	5/4	3/2	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
14	12	0	0	3/2	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
14	12	1/2	1/2	3/2	1	1	iv.V2	a	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
14	12	3/4	3/4	3/2	1	1	i6	a	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	12	1	1	3/2	1	1	V43	a	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
14	12	5/4	5/4	3/2	1	1	i	a	iv		i	i							m	1	1	0, -3, 1		0	0
15	13	0	0	3/2	1	1	V2	a	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
15	13	1/2	1/2	3/2	1	1	i6	a	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	13	1	1	3/2	1	1	V	a	iv		V	V							M	1	1	1, 5, 2		1	1
16	14	0	0	3/2	1	1	i\\	a	iv		i	i						\\	m	1	1	0, -3, 1		0	0
16	14	3/4	3/4	3/2	1	1	VII.IV6	a	VII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
16	14	1	1	3/2	1	1	V65	a	VII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
16	14	5/4	5/4	3/2	1	1	V7	a	VII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
17	15	0	0	3/2	1	1	I	a	VII		I	I							M	1	0	0, 4, 1		0	0
17	15	3/4	3/4	3/2	1	1	III.IV6	a	III		IV6	IV		6					M	1	0	3, 0, -1		-1	3
17	15	1	1	3/2	1	1	V65	a	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
17	15	5/4	5/4	3/2	1	1	V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
18	16	0	0	3/2	1	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
18	16	1/2	1/2	3/2	1	1	vi	a	III		vi	vi							m	1	0	3, 0, 4		3	3
18	16	3/4	3/4	3/2	1	1	ii65	a	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
18	16	1	1	3/2	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
19	17	0	0	3/2	1	1	I\\	a	III		I	I						\\	M	1	0	0, 4, 1		0	0
19	17	3/4	3/4	3/2	1	1	i.V43	a	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
19	17	1	1	3/2	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
19	17	5/4	5/4	3/2	1	1	ii%65(9)	a	i		ii%65(9)	ii	%	65	9				%7	1	1	-1, -4, 0, 2	-3	2	-1
19	17	11/8	11/8	3/2	1	1	ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
20	18	0	0	3/2	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
20	18	1/2	1/2	3/2	1	1	V6/IV	a	i		V6/IV	V		6		IV			M	1	1	4, 1, 0		0	4
20	18	3/4	3/4	3/2	1	1	V65/IV	a	i		V65/IV	V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
20	18	5/4	5/4	3/2	1	1	V7/IV	a	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
21	19	0	0	3/2	1	1	IV	a	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
21	19	1	1	3/2	1	1	iv7	a	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
22	20	0	0	3/2	1	1	iio	a	i		iio	ii	o						o	1	1	2, -1, -4		2	2
22	20	1/2	1/2	3/2	1	1	V65	a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
22	20	9/8	9/8	3/2	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
22	20	5/4	5/4	3/2	1	1	ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
23	21	0	0	3/2	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
23	21	1/2	1/2	3/2	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
23	21	1	1	3/2	1	1	ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
24	22	0	0	3/2	1	1	V65/V	a	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
24	22	1/4	1/4	3/2	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
24	22	1/2	1/2	3/2	1	1	ii%43	a	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
24	22	3/4	3/4	3/2	1	1	ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
24	22	1	1	3/2	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
26	23	0	0	3/2	1	1	i\\	a	i		i	i						\\	m	1	1	0, -3, 1		0	0
26	23	1	1	3/2	1	1	II%65	a	i		II%65	II	%	65					%7	1	1	-1, -4, 0, 2		2	-1
27	24	0	0	3/2	1	1	V65/V	a	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
27	24	1/4	1/4	3/2	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
27	24	1/2	1/2	3/2	1	1	ii%43	a	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
27	24	3/4	3/4	3/2	1	1	ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
27	24	1	1	3/2	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
28	25	0	0	3/2	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
