mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	16	93/2	3.0	0	0	6/8	1	1		I\\	e	III		I	I						\\	M	1	0	0, 4, 1		0	0
18	17	99/2	3.0	0	0	6/8	1	1		V	e	III		V	V							M	1	0	1, 5, 2		1	1
19	18	105/2	3.0	0	0	6/8	1	1		ii	e	III		ii	ii							m	1	0	2, -1, 3		2	2
20	19	111/2	3.0	0	0	6/8	1	1		i.i	e	i		i	i							m	1	1	0, -3, 1		0	0
21	20	117/2	2.0	0	0	6/8	1	1		v6	e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
21	20	121/2	1.0	1/2	1/2	6/8	1	1		iv6(2)	e	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
22	21	123/2	1.0	0	0	6/8	1	1		iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
22	21	125/2	1.0	1/4	1/4	6/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
22	21	127/2	1.0	1/2	1/2	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
23	22	129/2	3.0	0	0	6/8	1	1		V\\	e	i		V	V						\\	M	1	1	1, 5, 2		1	1
25	23	135/2	1.0	0	0	6/8	1	1		v	e	i		v	v							m	1	1	1, -2, 2		1	1
25	23	137/2	2.0	1/4	1/4	6/8	1	1		V6/v	e	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
26	24	141/2	2.0	0	0	6/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
26	24	145/2	1.0	1/2	1/2	6/8	1	1		V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
27	25	147/2	2.0	0	0	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
27	25	151/2	1.0	1/2	1/2	6/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
28	26	153/2	3.0	0	0	6/8	1	1		i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
29	27	159/2	3.0	0	0	6/8	1	1		VII.V	e	VII		V	V							M	1	0	1, 5, 2		1	1
30	28	165/2	4.0	0	0	6/8	1	1		I6	e	VII		I6	I		6					M	1	0	4, 1, 0		0	4
31	29	173/2	2.0	1/4	1/4	6/8	1	1		V	e	VII		V	V							M	1	0	1, 5, 2		1	1
32	30	177/2	1.5	0	0	6/8	1	1		V	e	VII		V	V							M	1	0	1, 5, 2		1	1
32	30	90	0.5	3/8	3/8	6/8	1	1		I64	e	VII		I64	I		64					M	1	0	1, 0, 4		0	1
32	30	181/2	0.5	1/2	1/2	6/8	1	1		V2	e	VII		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
32	30	91	0.5	5/8	5/8	6/8	1	1		V65/ii	e	VII		V65/ii	V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
33	31	183/2	1.5	0	0	6/8	1	1		ii	e	VII		ii	ii							m	1	0	2, -1, 3		2	2
33	31	93	0.5	3/8	3/8	6/8	1	1		V2	e	VII		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
33	31	187/2	0.5	1/2	1/2	6/8	1	1		vi64	e	VII		vi64	vi		64					m	1	0	4, 3, 0		3	4
33	31	94	0.5	5/8	5/8	6/8	1	1		V43	e	VII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
34	32	189/2	1.5	0	0	6/8	1	1		I	e	VII		I	I							M	1	0	0, 4, 1		0	0
34	32	96	0.5	3/8	3/8	6/8	1	1		i.i64	e	i		i64	i		64					m	1	1	1, 0, -3		0	1
34	32	193/2	0.5	1/2	1/2	6/8	1	1		V2	e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
34	32	97	0.5	5/8	5/8	6/8	1	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
35	33	195/2	1.5	0	0	6/8	1	1		iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
35	33	99	0.5	3/8	3/8	6/8	1	1		VII64	e	i		VII64	VII		64					M	1	1	-1, -2, 2		-2	-1
35	33	199/2	0.5	1/2	1/2	6/8	1	1		V2/VII	e	i		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
35	33	100	0.5	5/8	5/8	6/8	1	1		V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
36	34	201/2	1.0	0	0	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
36	34	203/2	1.0	1/4	1/4	6/8	1	1		V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
36	34	205/2	1.0	1/2	1/2	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
37	35	207/2	2.0	0	0	6/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
37	35	211/2	1.0	1/2	1/2	6/8	1	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
38	36	213/2	2.0	0	0	6/8	1	1		V/IV	e	i		V/IV	V				IV			M	1	1	0, 4, 1		0	0
38	36	217/2	1.0	1/2	1/2	6/8	1	1		V7/IV	e	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
39	37	219/2	2.0	0	0	6/8	1	1		V/VII	e	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
39	37	223/2	1.0	1/2	1/2	6/8	1	1		V7/VII	e	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
40	38	225/2	2.0	0	0	6/8	1	1		V/III	e	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
40	38	229/2	1.0	1/2	1/2	6/8	1	1		V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
41	39	231/2	2.0	0	0	6/8	1	1		V/VI	e	i		V/VI	V				VI			M	1	1	-3, 1, -2		-3	-3
41	39	235/2	1.0	1/2	1/2	6/8	1	1		V7/VI	e	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
42	40	237/2	1.0	0	0	6/8	1	1		iv.III	e	iv		III	III							M	1	1	-3, 1, -2		-3	-3
42	40	239/2	1.0	1/4	1/4	6/8	1	1		ii%65	e	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
42	40	241/2	1.0	1/2	1/2	6/8	1	1		V2/V	e	iv		V2/V	V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
43	41	243/2	2.0	0	0	6/8	1	1		V	e	iv		V	V							M	1	1	1, 5, 2		1	1
43	41	247/2	1.0	1/2	1/2	6/8	1	1		i	e	iv		i	i							m	1	1	0, -3, 1		0	0
44	42	249/2	1.0	0	0	6/8	1	1		iv7(9)	e	iv		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
44	42	251/2	1.0	1/4	1/4	6/8	1	1		V(4)	e	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
44	42	253/2	1.0	1/2	1/2	6/8	1	1		V	e	iv		V	V							M	1	1	1, 5, 2		1	1
45	43	255/2	2.0	0	0	6/8	1	1		i\\	e	iv		i	i						\\	m	1	1	0, -3, 1		0	0
45	43	259/2	0.5	1/2	1/2	6/8	1	1		V	e	iv		V	V							M	1	1	1, 5, 2		1	1
45	43	130	0.5	5/8	5/8	6/8	1	1		V7	e	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
46	44	261/2	1.0	0	0	6/8	1	1		i	e	iv		i	i							m	1	1	0, -3, 1		0	0
46	44	263/2	2.0	1/4	1/4	6/8	1	1		i.V/VII	e	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
47	45	267/2	1.0	0	0	6/8	1	1		VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
47	45	269/2	2.0	1/4	1/4	6/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
48	46	273/2	3.0	0	0	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
49	47	279/2	2.0	0	0	6/8	1	1		V\\	e	i		V	V						\\	M	1	1	1, 5, 2		1	1
49	47	283/2	1.0	1/2	1/2	6/8	1	1		i65	e	i		i65	i		65					mm7	1	1	-3, 1, -2, 0		0	-3
50	48	285/2	2.0	0	0	6/8	1	1		iv7(9)	e	i		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
50	48	289/2	1.0	1/2	1/2	6/8	1	1		iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
51	49	291/2	2.0	0	0	6/8	1	1		i6(11#72)	e	i		i6(11#72)	i		6	11#72				m	1	1	-3, 1, 2, 5	-1	0	-3
51	49	295/2	1.0	1/2	1/2	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
52	50	297/2	2.0	0	0	6/8	1	1		ii%7(9)	e	i		ii%7(9)	ii	%	7	9				%7	1	1	2, -1, -4, 0	-3	2	2
52	50	301/2	1.0	1/2	1/2	6/8	1	1		#viio7	e	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
53	51	303/2	2.0	0	0	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
53	51	307/2	1.0	1/2	1/2	6/8	1	1		V65/iv	e	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
54	52	309/2	1.0	0	0	6/8	1	1		iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
54	52	311/2	1.0	1/4	1/4	6/8	1	1		i64	e	i		i64	i		64					m	1	1	1, 0, -3		0	1
54	52	313/2	1.0	1/2	1/2	6/8	1	1		ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
55	53	315/2	3.0	0	0	6/8	1	1		i6\\	e	i		i6	i		6				\\	m	1	1	-3, 1, 0		0	-3
56	54	321/2	2.0	0	0	6/8	1	1		IV7(9)	e	i		IV7(9)	IV		7	9				Mm7	1	1	-1, 3, 0, -3	1	-1	-1
56	54	325/2	1.0	1/2	1/2	6/8	1	1		ii6	e	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
57	55	327/2	2.0	0	0	6/8	1	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
57	55	331/2	1.0	1/2	1/2	6/8	1	1		III+6	e	i		III+6	III	+	6					+	1	1	1, 5, -3		-3	1
58	56	333/2	3.0	0	0	6/8	1	1		#vi%7	e	i		#vi%7	#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
59	57	339/2	3.0	0	0	6/8	1	1		V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
60	58	345/2	10.0	0	0	6/8	1	1		V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
63	61	365/2	1.5	1/4	1/4	6/8	1	1		V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
63	61	184	0.5	5/8	5/8	6/8	1	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
64	62	369/2	1.0	0	0	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
64	62	371/2	1.0	1/4	1/4	6/8	1	1		ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
64	62	373/2	1.0	1/2	1/2	6/8	1	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
65	63	375/2	1.0	0	0	6/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
65	63	377/2	1.0	1/4	1/4	6/8	1	1		V6	e	i		V6	V		6					M	1	1	5, 2, 1		1	5
65	63	379/2	1.0	1/2	1/2	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
66	64	381/2	1.0	0	0	6/8	1	1		iv7(9)	e	i		iv7(9)	iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
66	64	383/2	2.0	1/4	1/4	6/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
67	65			0	0	6/8	1	1	1	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
68	65	387/2	3.0	0	0	6/8	1	1	2	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
69	66	393/2	10.0	0	0	6/8	1	1		V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
72	69	413/2	1.5	1/4	1/4	6/8	1	1		V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
72	69	208	0.5	5/8	5/8	6/8	1	1		V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
73	70	417/2	1.0	0	0	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
73	70	419/2	1.0	1/4	1/4	6/8	1	1		ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
73	70	421/2	1.0	1/2	1/2	6/8	1	1		ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
74	71	423/2	2.0	0	0	6/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
74	71	427/2	1.0	1/2	1/2	6/8	1	1		i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
75	72	429/2	0.5	0	0	6/8	1	1		V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
75	72	215	0.5	1/8	1/8	6/8	1	1		i	e	i		i	i							m	1	1	0, -3, 1		0	0
75	72	431/2	2.0	1/4	1/4	6/8	1	1		V	e	i		V	V							M	1	1	1, 5, 2		1	1
76	73	435/2	1.5	0	0	6/8	1	1		i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
