mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	3.0	0	3/8	6/8	1	1	e.i{	e	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	3	3	1.5	3/8	3/8	6/8	1	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	2	9/2	9/2	3.0	0	0	6/8	1	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
4	3	15/2	15/2	1.5	0	0	6/8	1	1	v6	e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
4	3	9	9	1.0	3/8	3/8	6/8	1	1	VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
4	3	10	10	0.5	5/8	5/8	6/8	1	1	ii%43	e	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
5	4	21/2	21/2	3.0	0	0	6/8	1	1	V|HC.PHR}	e	i		V	V					HC.PHR	}	M	1	1	1, 5, 2		1	1
6	4	12	12	0.0	0	3/8	6/8	1	1	{	e	i									{		1	1				
7	5	27/2	27/2	0.5	0	0	6/8	1	1	III.I6	e	III		I6	I		6					M	1	0	4, 1, 0		0	4
7	5	14	14	0.5	1/8	1/8	6/8	1	1	IV	e	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
7	5	29/2	29/2	1.0	1/4	1/4	6/8	1	1	I	e	III		I	I							M	1	0	0, 4, 1		0	0
7	5	31/2	31/2	1.0	1/2	1/2	6/8	1	1	I6	e	III		I6	I		6					M	1	0	4, 1, 0		0	4
8	6	33/2	33/2	1.5	0	0	6/8	1	1	V|HC}	e	III		V	V					HC	}	M	1	0	1, 5, 2		1	1
8	6	18	18	1.0	3/8	3/8	6/8	1	1	I6{	e	III		I6	I		6				{	M	1	0	4, 1, 0		0	4
8	6	19	19	0.5	5/8	5/8	6/8	1	1	IV	e	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
9	7	39/2	39/2	1.0	0	0	6/8	1	1	I6	e	III		I6	I		6					M	1	0	4, 1, 0		0	4
9	7	41/2	41/2	0.5	1/4	1/4	6/8	1	1	IV	e	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
9	7	21	21	0.5	3/8	3/8	6/8	1	1	I	e	III		I	I							M	1	0	0, 4, 1		0	0
9	7	43/2	43/2	0.5	1/2	1/2	6/8	1	1	V(4)	e	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
9	7	22	22	0.5	5/8	5/8	6/8	1	1	V	e	III		V	V							M	1	0	1, 5, 2		1	1
10	8	45/2	45/2	1.5	0	0	6/8	1	1	I|PAC}	e	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
10	8	24	24	1.0	3/8	3/8	6/8	1	1	v.V/VII{	e	v		V/VII	V				VII		{	M	1	1	-1, 3, 0		-1	-1
10	8	25	25	0.5	5/8	5/8	6/8	1	1	V2/VII	e	v		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
11	9	51/2	51/2	0.5	0	0	6/8	1	1	VII6	e	v		VII6	VII		6					M	1	1	2, -1, -2		-2	2
11	9	26	26	0.5	1/8	1/8	6/8	1	1	V	e	v		V	V							M	1	1	1, 5, 2		1	1
11	9	53/2	53/2	0.5	1/4	1/4	6/8	1	1	V2	e	v		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
11	9	27	27	0.5	3/8	3/8	6/8	1	1	i6	e	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	9	55/2	55/2	0.5	1/2	1/2	6/8	1	1	V43	e	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
11	9	28	28	0.5	5/8	5/8	6/8	1	1	i	e	v		i	i							m	1	1	0, -3, 1		0	0
12	10	57/2	57/2	0.5	0	0	6/8	1	1	V(64)	e	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
12	10	29	29	0.5	1/8	1/8	6/8	1	1	V	e	v		V	V							M	1	1	1, 5, 2		1	1
12	10	59/2	59/2	0.5	1/4	1/4	6/8	1	1	i|PAC}	e	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
12	10	30	30	0.5	3/8	3/8	6/8	1	1	i.ii%43{	e	i		ii%43	ii	%	43				{	%7	1	1	-4, 0, 2, -1		2	-4
12	10	61/2	61/2	0.5	1/2	1/2	6/8	1	1	ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
12	10	31	31	0.5	5/8	5/8	6/8	1	1	V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
