mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	2.5	0	3/8	4/4	1	1	D.V{	D	I		V	V						{	M	0	0	1, 5, 2		1	1
2	1	5/2	1.0	0	0	4/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
2	1	7/2	1.0	1/4	1/4	4/4	1	1	V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	1	9/2	1.5	1/2	1/2	4/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	1	6	0.5	7/8	7/8	4/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
3	2	13/2	1.0	0	0	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	2	15/2	0.5	1/4	1/4	4/4	1	1	I}	D	I		I	I						}	M	0	0	0, 4, 1		0	0
3	2	8	0.5	3/8	3/8	4/4	1	1	V{	D	I		V	V						{	M	0	0	1, 5, 2		1	1
3	2	17/2	1.0	1/2	1/2	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	2	19/2	1.0	3/4	3/4	4/4	1	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	3	21/2	1.0	0	0	4/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
4	3	23/2	0.5	1/4	1/4	4/4	1	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	3	12	0.5	3/8	3/8	4/4	1	1	I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
4	3	25/2	0.5	1/2	1/2	4/4	1	1	V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
4	3	13	0.5	5/8	5/8	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	27/2	0.5	3/4	3/4	4/4	1	1	V43	D	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	3	14	0.5	7/8	7/8	4/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
5	4	29/2	1.0	0	0	4/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	4	31/2	0.5	1/4	1/4	4/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
5	4	16	0.5	3/8	3/8	4/4	1	1	I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
5	4	33/2	0.5	1/2	1/2	4/4	1	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	4	17	0.5	5/8	5/8	4/4	1	1	V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	35/2	1.0	3/4	3/4	4/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
6	5	37/2	1.0	0	0	4/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
6	5	39/2	1.0	1/4	1/4	4/4	1	1	V.V	D	V		V	V							M	0	0	1, 5, 2		1	1
6	5	41/2	0.5	1/2	1/2	4/4	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
6	5	21	0.5	5/8	5/8	4/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
6	5	43/2	0.75	3/4	3/4	4/4	1	1	ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
6	5	89/4	0.25	15/16	15/16	4/4	1	1	ii43	D	V		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
7	6	45/2	1.5	0	0	4/4	1	1	V|HC.CON}	D	V		V	V					HC.CON	}	M	0	0	1, 5, 2		1	1
7	6	24	0.5	3/8	3/8	4/4	1	1	V{	D	V		V	V						{	M	0	0	1, 5, 2		1	1
7	6	49/2	1.0	1/2	1/2	4/4	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	51/2	1.0	3/4	3/4	4/4	1	1	V43	D	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	7	53/2	1.0	0	0	4/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
8	7	55/2	1.0	1/4	1/4	4/4	1	1	V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
8	7	57/2	1.0	1/2	1/2	4/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
8	7	59/2	0.5	3/4	3/4	4/4	1	1	V6	D	V		V6	V		6					M	0	0	5, 2, 1		1	5
8	7	30	0.5	7/8	7/8	4/4	1	1	V43/V	D	V		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
9	8	61/2	1.0	0	0	4/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
9	8	63/2	0.5	1/4	1/4	4/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
9	8	32	0.5	3/8	3/8	4/4	1	1	I6	D	V		I6	I		6					M	0	0	4, 1, 0		0	4
9	8	65/2	0.5	1/2	1/2	4/4	1	1	ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
9	8	33	0.5	5/8	5/8	4/4	1	1	ii	D	V		ii	ii							m	0	0	2, -1, 3		2	2
9	8	67/2	0.5	3/4	3/4	4/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
9	8	34	0.5	7/8	7/8	4/4	1	1	iii	D	V		iii	iii							m	0	0	4, 1, 5		4	4
10	9	69/2	0.5	0	0	4/4	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
10	9	35	0.5	1/8	1/8	4/4	1	1	IV	D	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	9	71/2	0.5	1/4	1/4	4/4	1	1	V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
10	9	36	0.5	3/8	3/8	4/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
10	9	73/2	0.75	1/2	1/2	4/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
10	9	149/4	0.25	11/16	11/16	4/4	1	1	ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
10	9	75/2	0.75	3/4	3/4	4/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
10	9	153/4	0.25	15/16	15/16	4/4	1	1	V7	D	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	77/2	5.5	0	0	4/4	1	1	I|PAC}	D	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
12	10	40	0.0	0	3/8	4/4	1	1	{	D	V									{		0	0				
13	11	44	0.5	3/8	3/8	4/4	1	1	IV.V	D	IV		V	V							M	0	0	1, 5, 2		1	1
13	11	89/2	0.5	1/2	1/2	4/4	1	1	IV6(2)	D	IV		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
13	11	45	0.5	5/8	5/8	4/4	1	1	IV	D	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	11	91/2	0.75	3/4	3/4	4/4	1	1	V65	D	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
13	11	185/4	0.25	15/16	15/16	4/4	1	1	V	D	IV		V	V							M	0	0	1, 5, 2		1	1
14	12	93/2	0.5	0	0	4/4	1	1	I6	D	IV		I6	I		6					M	0	0	4, 1, 0		0	4
14	12	47	0.5	1/8	1/8	4/4	1	1	I	D	IV		I	I							M	0	0	0, 4, 1		0	0
14	12	95/2	0.5	1/4	1/4	4/4	1	1	IV	D	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	12	48	0.5	3/8	3/8	4/4	1	1	ii65	D	IV		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	12	97/2	0.5	1/2	1/2	4/4	1	1	V	D	IV		V	V							M	0	0	1, 5, 2		1	1
14	12	49	0.5	5/8	5/8	4/4	1	1	I	D	IV		I	I							M	0	0	0, 4, 1		0	0
14	12	99/2	0.75	3/4	3/4	4/4	1	1	V	D	IV		V	V							M	0	0	1, 5, 2		1	1
