mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
21	19	149/2	2.0	0	0	2/2	1	1		V7	F	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
21	19	153/2	2.0	1/2	1/2	2/2	1	1		V7	F	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
22	20	157/2	2.0	0	0	2/2	1	1		i	F	v		i	i							m	0	1	0, -3, 1		0	0
22	20	161/2	2.0	1/2	1/2	2/2	1	1		ii.ii%43	F	ii		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
23	21	165/2	0.5	0	0	2/2	1	1		V	F	ii		V	V							M	0	1	1, 5, 2		1	1
23	21	83	0.5	1/8	1/8	2/2	1	1		i6	F	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
23	21	167/2	0.75	1/4	1/4	2/2	1	1		V43	F	ii		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
23	21	337/4	0.25	7/16	7/16	2/2	1	1		i	F	ii		i	i							m	0	1	0, -3, 1		0	0
23	21	169/2	1.0	1/2	1/2	2/2	1	1		V(64)	F	ii		V(64)	V			64				M	0	1	1, 0, -3		1	1
23	21	171/2	1.0	3/4	3/4	2/2	1	1		V	F	ii		V	V							M	0	1	1, 5, 2		1	1
24	22	173/2	2.0	0	0	2/2	1	1		i|IAC}	F	ii		i	i					IAC	}	m	0	1	0, -3, 1		0	0
24	22	87	0.0	1/8	1/8	2/2	1	1		{	F	ii									{		0	1				
24	22	177/2	2.0	1/2	1/2	2/2	1	1		I.V	F	I		V	V							M	0	0	1, 5, 2		1	1
25	23	181/2	1.0	0	0	2/2	1	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
25	23	183/2	1.0	1/4	1/4	2/2	1	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
25	23	185/2	1.0	1/2	1/2	2/2	1	1		vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
25	23	187/2	2.0	3/4	3/4	2/2	1	1		IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
26	24	191/2	1.0	1/4	1/4	2/2	1	1		ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
26	24	193/2	1.0	1/2	1/2	2/2	1	1		V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
26	24	195/2	1.0	3/4	3/4	2/2	1	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
27	25	197/2	1.0	0	0	2/2	1	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
27	25	199/2	2.0	1/4	1/4	2/2	1	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
27	25	203/2	1.0	3/4	3/4	2/2	1	1		vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
28	26	205/2	1.0	0	0	2/2	1	1		IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	26	207/2	2.0	1/4	1/4	2/2	1	1		ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
28	26	211/2	1.0	3/4	3/4	2/2	1	1		viio	F	I		viio	vii	o						o	0	0	5, 2, -1		5	5
29	27	213/2	1.0	0	0	2/2	1	1		V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	27	215/2	1.0	1/4	1/4	2/2	1	1		V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	27	217/2	1.0	1/2	1/2	2/2	1	1		I(4)	F	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
29	27	219/2	1.0	3/4	3/4	2/2	1	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
30	28	221/2	2.0	0	0	2/2	1	1		V|HC.SIM}	F	I		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
30	28	223/2	0.0	1/4	1/4	2/2	1	1		{	F	I									{		0	0				
30	28	225/2	2.0	1/2	1/2	2/2	1	1		V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
31	29	229/2	2.0	0	0	2/2	1	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
31	29	233/2	2.0	1/2	1/2	2/2	1	1		V2	F	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
32	30	237/2	4.0	0	0	2/2	1	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
33	31	245/2	2.0	0	0	2/2	1	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
33	31	249/2	2.0	1/2	1/2	2/2	1	1		V2/IV	F	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
34	32	253/2	1.0	0	0	2/2	1	1		IV6	F	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
34	32	255/2	1.0	1/4	1/4	2/2	1	1		IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
34	32	257/2	1.0	1/2	1/2	2/2	1	1		ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
34	32	259/2	1.0	3/4	3/4	2/2	1	1		V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
35	33	261/2	2.0	0	0	2/2	1	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
35	33	265/2	2.0	1/2	1/2	2/2	1	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
36	34	269/2	1.0	0	0	2/2	1	1		vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
36	34	271/2	1.0	1/4	1/4	2/2	1	1		IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
36	34	273/2	2.0	1/2	1/2	2/2	1	1		ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
37	35	277/2	1.0	0	0	2/2	1	1		V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
37	35	279/2	1.0	1/4	1/4	2/2	1	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
37	35	281/2	1.0	1/2	1/2	2/2	1	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	35	283/2	1.0	3/4	3/4	2/2	1	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
38	36	285/2	2.0	0	0	2/2	1	1		vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
38	36	289/2	1.0	1/2	1/2	2/2	1	1		IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	36	291/2	1.0	3/4	3/4	2/2	1	1		ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
39	37	293/2	1.0	0	0	2/2	1	1		V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
39	37	295/2	1.0	1/4	1/4	2/2	1	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
39	37	297/2	1.0	1/2	1/2	2/2	1	1		V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
39	37	299/2	1.0	3/4	3/4	2/2	1	1		V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	38	301/2	2.0	0	0	2/2	1	1		I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
40	38	151	0.0	1/8	1/8	2/2	1	1		{	F	I									{		0	0				
40	38	305/2	2.0	1/2	1/2	2/2	1	1		IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
41	39	309/2	1.0	0	0	2/2	1	1		ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
41	39	311/2	1.0	1/4	1/4	2/2	1	1		V6	F	I		V6	V		6					M	0	0	5, 2, 1		1	5
41	39	313/2	2.0	1/2	1/2	2/2	1	1		V	F	I		V	V							M	0	0	1, 5, 2		1	1
42	40	317/2	0.5	0	0	2/2	1	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
42	40	159	0.5	1/8	1/8	2/2	1	1		V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
42	40	319/2	1.0	1/4	1/4	2/2	1	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
42	40	321/2	2.0	1/2	1/2	2/2	1	1		vi	F	I		vi	vi							m	0	0	3, 0, 4		3	3
43	41	325/2	1.0	0	0	2/2	1	1		IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
43	41	327/2	1.0	1/4	1/4	2/2	1	1		ii	F	I		ii	ii							m	0	0	2, -1, 3		2	2
43	41	329/2	2.0	1/2	1/2	2/2	1	1		V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
44	42	333/2	0.5	0	0	2/2	1	1		V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	42	167	0.5	1/8	1/8	2/2	1	1		I6	F	I		I6	I		6					M	0	0	4, 1, 0		0	4
44	42	335/2	0.5	1/4	1/4	2/2	1	1		V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	42	168	0.5	3/8	3/8	2/2	1	1		I	F	I		I	I							M	0	0	0, 4, 1		0	0
44	42	337/2	1.0	1/2	1/2	2/2	1	1		V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
44	42	339/2	1.0	3/4	3/4	2/2	1	1		V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	43			0	0	2/2	1	1	1	I|PAC	F	I		I	I					PAC		M	0	0	0, 4, 1		0	0
46	43	341/2	4.0	0	0	2/2	1	1	2	I|PAC}	F	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
