mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	3/4	1	1	.a.i	a	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1	2.0	1/4	1/4	3/4	1	1	ii%43	a	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
2	2	3	3.0	0	0	3/4	1	1	V65	a	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	3	6	0.75	0	0	3/4	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	27/4	0.25	3/16	3/16	3/4	1	1	V43	a	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
3	3	7	1.0	1/4	1/4	3/4	1	1	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	8	1.0	1/2	1/2	3/4	1	1	ii%65	a	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
4	4	9	2.0	0	0	3/4	1	1	V	a	i		V	V							M	1	1	1, 5, 2		1	1
4	4	11	1.0	1/2	1/2	3/4	1	1	i\\	a	i		i	i						\\	m	1	1	0, -3, 1		0	0
5	5	12	1.0	0	0	3/4	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
5	5	13	2.0	1/4	1/4	3/4	1	1	III.V65	a	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
6	6	15	3.0	0	0	3/4	1	1	I	a	III		I	I							M	1	0	0, 4, 1		0	0
7	7	18	0.5	0	0	3/4	1	1	ii65	a	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
7	7	37/2	0.5	1/8	1/8	3/4	1	1	ii(97)	a	III		ii(97)	ii			97				m	1	0	2, -1, 3	4, 0	2	2
7	7	19	2.0	1/4	1/4	3/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
8	8	21	2.75	0	0	3/4	1	1	I\\	a	III		I	I						\\	M	1	0	0, 4, 1		0	0
8	8	95/4	0.25	11/16	11/16	3/4	1	1	i	a	III		i	i							m	1	0	0, -3, 1		0	0
9	9	24	1.0	0	0	3/4	1	1	IV7	a	III		IV7	IV		7					Mm7	1	0	-1, 3, 0, -3		-1	-1
9	9	25	2.0	1/4	1/4	3/4	1	1	ii6	a	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
10	10	27	1.0	0	0	3/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
10	10	28	2.0	1/4	1/4	3/4	1	1	III+6	a	III		III+6	III	+	6					+	1	0	8, 12, 4		4	8
11	11	30	1.0	0	0	3/4	1	1	VIM7	a	III		VIM7	VI	M	7					MM7	1	0	3, 7, 4, 8		3	3
11	11	31	2.0	1/4	1/4	3/4	1	1	ii%43	a	III		ii%43	ii	%	43					%7	1	0	-4, 0, 2, -1		2	-4
12	12	33	3.0	0	0	3/4	1	1	V\\	a	III		V	V						\\	M	1	0	1, 5, 2		1	1
13	13	36	1.0	0	0	3/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
13	13	37	1.0	1/4	1/4	3/4	1	1	i6	a	III		i6	i		6					m	1	0	-3, 1, 0		0	-3
13	13	38	1.0	1/2	1/2	3/4	1	1	i	a	III		i	i							m	1	0	0, -3, 1		0	0
14	14	39	2.75	0	0	3/4	1	1	iv.III+7	a	iv		III+7	III	+	7					+7	1	1	-3, 1, 5, -5		-3	-3
14	14	167/4	0.25	11/16	11/16	3/4	1	1	i6	a	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	42	0.75	0	0	3/4	1	1	V43	a	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
15	15	171/4	0.25	3/16	3/16	3/4	1	1	i	a	iv		i	i							m	1	1	0, -3, 1		0	0
15	15	43	1.0	1/4	1/4	3/4	1	1	V(4)	a	iv		V(4)	V			4				M	1	1	1, 0, 2		1	1
15	15	44	1.0	1/2	1/2	3/4	1	1	V	a	iv		V	V							M	1	1	1, 5, 2		1	1
16	16	45	3.0	0	0	3/4	1	1	i\\	a	iv		i	i						\\	m	1	1	0, -3, 1		0	0
17	17	48	1.0	0	0	3/4	1	1	III.V7	a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
17	17	49	0.5	1/4	1/4	3/4	1	1	I64	a	III		I64	I		64					M	1	0	1, 0, 4		0	1
17	17	99/2	1.5	3/8	3/8	3/4	1	2	I	a	III		I	I							M	1	0	0, 4, 1		0	0
18	18	51	2.0	0	0	3/4	1	1	IVM7	a	III		IVM7	IV	M	7					MM7	1	0	-1, 3, 0, 4		-1	-1
18	18	53	1.0	1/2	1/2	3/4	1	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
19	19	54	1.0	0	0	3/4	1	1	ii65	a	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
19	19	55	2.0	1/4	1/4	3/4	1	1	V	a	III		V	V							M	1	0	1, 5, 2		1	1
20	20	57	2.0	0	0	3/4	1	1	I\\	a	III		I	I						\\	M	1	0	0, 4, 1		0	0
20	20	59	1.0	1/2	1/2	3/4	1	1	I6	a	III		I6	I		6					M	1	0	4, 1, 0		0	4
21	21	60	1.0	0	0	3/4	1	1	iv.IV	a	iv		IV	IV							M	1	1	-1, 3, 0		-1	-1
21	21	61	1.0	1/4	1/4	3/4	1	1	iv	a	iv		iv	iv							m	1	1	-1, -4, 0		-1	-1
21	21	62	1.0	1/2	1/2	3/4	1	1	ii%65	a	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
22	22	63	2.0	0	0	3/4	1	1	i	a	iv		i	i							m	1	1	0, -3, 1		0	0
22	22	65	1.0	1/2	1/2	3/4	1	1	i6	a	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
23	23	66	1.0	0	0	3/4	1	1	i.i	a	i		i	i							m	1	1	0, -3, 1		0	0
23	23	67	1.5	1/4	1/4	3/4	1	1	i	a	i		i	i							m	1	1	0, -3, 1		0	0
23	23	137/2	0.5	5/8	5/8	3/4	1	1	#vi%65	a	i		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
24	24	69	1.0	0	0	3/4	1	2	V	a	i		V	V							M	1	1	1, 5, 2		1	1
24	24	70	1.0	1/4	1/4	3/4	1	2	i6	a	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
