mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	15	0	0	3/4	1	1	vi	d	i		vi	vi							m	1	1	-4, -7, -3		-4	-4
15	15	1/4	1/4	3/4	1	1	V65/V	d	i		V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
16	16	0	0	3/4	1	1	V43/V	d	i		V43/V	V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
16	16	1/4	1/4	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
17	17	0	0	3/4	1	1	IV6	d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
17	17	1/4	1/4	3/4	1	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
17	17	1/2	1/2	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
18	18	0	0	3/4	1	1	V43	d	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
18	18	1/2	1/2	3/4	1	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
19	19	0	0	3/4	1	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
19	19	1/4	1/4	3/4	1	1	i(4)	d	i		i(4)	i			4				m	1	1	0, -1, 1		0	0
19	19	1/2	1/2	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
20	20	0	0	3/4	1	1	V\\	d	i		V	V						\\	M	1	1	1, 5, 2		1	1
21	21	0	0	3/4	1	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
21	21	1/4	1/4	3/4	1	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
22	22	0	0	3/4	1	1	iv(9)	d	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
22	22	1/4	1/4	3/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
23	23	0	0	3/4	1	1	V6/III	d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
23	23	1/4	1/4	3/4	1	1	V65/III	d	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
24	24	0	0	3/4	1	1	III(9)	d	i		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
24	24	1/4	1/4	3/4	1	1	III	d	i		III	III							M	1	1	-3, 1, -2		-3	-3
25	25	0	0	3/4	1	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
25	25	1/8	1/8	3/4	1	1	i64	d	i		i64	i		64					m	1	1	1, 0, -3		0	1
25	25	1/4	1/4	3/4	1	1	ii%43	d	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
26	26	0	0	3/4	1	1	V43	d	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
26	26	1/4	1/4	3/4	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
26	26	1/2	1/2	3/4	1	1	V65	d	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
27	27	0	0	3/4	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
27	27	1/4	1/4	3/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
27	27	1/2	1/2	3/4	1	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
28	28	0	0	3/4	1	1	i\\	d	i		i	i						\\	m	1	1	0, -3, 1		0	0
