mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	4.0	0	0	2/2	1	1	g.i	g	i		i	i							m	1	1	0, -3, 1		0	0
2	2	4	2.0	0	0	2/2	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
2	2	6	1.0	1/2	1/2	2/2	1	1	IV6	g	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
2	2	7	1.0	3/4	3/4	2/2	1	1	V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	3	8	1.0	0	0	2/2	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
3	3	9	1.0	1/4	1/4	2/2	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
3	3	10	1.0	1/2	1/2	2/2	1	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
3	3	11	1.0	3/4	3/4	2/2	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
4	4	12	2.0	0	0	2/2	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
4	4	14	1.0	1/2	1/2	2/2	1	1	ii%43	g	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
4	4	15	1.0	3/4	3/4	2/2	1	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
5	5	16	2.0	0	0	2/2	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
5	5	18	2.0	1/2	1/2	2/2	1	1	V2	g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
6	6	20	2.0	0	0	2/2	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
6	6	22	2.0	1/2	1/2	2/2	1	1	V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
7	7	24	2.0	0	0	2/2	1	1	I\\	g	i		I	I						\\	M	1	1	0, 4, 1		0	0
7	7	26	2.0	1/2	1/2	2/2	1	1	iv.V2	g	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
8	8	28	2.0	0	0	2/2	1	1	i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
8	8	30	2.0	1/2	1/2	2/2	1	1	V65	g	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
9	9	32	2.0	0	0	2/2	1	1	I	g	iv		I	I							M	1	1	0, 4, 1		0	0
9	9	34	1.0	1/2	1/2	2/2	1	1	VII.IV6	g	VII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
9	9	35	1.0	3/4	3/4	2/2	1	1	V65	g	VII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
10	10	36	1.0	0	0	2/2	1	1	I	g	VII		I	I							M	1	0	0, 4, 1		0	0
10	10	37	1.0	1/4	1/4	2/2	1	1	I6	g	VII		I6	I		6					M	1	0	4, 1, 0		0	4
10	10	38	1.0	1/2	1/2	2/2	1	1	V(4)	g	VII		V(4)	V			4				M	1	0	1, 0, 2		1	1
10	10	39	1.0	3/4	3/4	2/2	1	1	V	g	VII		V	V							M	1	0	1, 5, 2		1	1
11	11	40	2.0	0	0	2/2	1	1	I	g	VII		I	I							M	1	0	0, 4, 1		0	0
11	11	42	1.0	1/2	1/2	2/2	1	1	iv.#vio64	g	iv		#vio64	#vi	o	64					o	1	1	-3, 3, 0		3	-3
11	11	43	1.0	3/4	3/4	2/2	1	1	viio6	g	iv		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
12	12	44	2.0	0	0	2/2	1	1	i	g	iv		i	i							m	1	1	0, -3, 1		0	0
12	12	46	1.0	1/2	1/2	2/2	1	1	i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	12	47	1.0	3/4	3/4	2/2	1	1	i.ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
13	13	48	1.5	0	0	2/2	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
13	13	99/2	0.5	3/8	3/8	2/2	1	1	V43/VII	g	i		V43/VII	V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
13	13	50	1.0	1/2	1/2	2/2	1	1	VII	g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
13	13	51	1.0	3/4	3/4	2/2	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
14	14	52	2.0	0	0	2/2	1	1	VIM7	g	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
14	14	54	2.0	1/2	1/2	2/2	1	1	ii%43	g	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
15	15	56	4.0	0	0	2/2	1	1	V\\	g	i		V	V						\\	M	1	1	1, 5, 2		1	1
16	16	60	2.0	0	0	6/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
16	16	62	1.0	1/2	1/2	6/4	1	1	i64	g	i		i64	i		64					m	1	1	1, 0, -3		0	1
16	16	63	3.0	3/4	3/4	6/4	1	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	17	66	2.0	0	0	6/4	1	1	iv.III+	g	iv		III+	III	+						+	1	1	-3, 1, 5		-3	-3
17	17	68	2.0	1/2	1/2	6/4	1	1	#vio64	g	iv		#vio64	#vi	o	64					o	1	1	-3, 3, 0		3	-3
17	17	70	2.0	1	1	6/4	1	1	viio6	g	iv		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
18	18	72	2.0	0	0	6/4	1	1	i	g	iv		i	i							m	1	1	0, -3, 1		0	0
18	18	74	4.0	1/2	1/2	6/4	1	1	V	g	iv		V	V							M	1	1	1, 5, 2		1	1
19	19	78	2.0	0	0	6/4	1	1	i\\	g	iv		i	i						\\	m	1	1	0, -3, 1		0	0
19	19	80	4.0	1/2	1/2	6/4	1	1	IV	g	iv		IV	IV							M	1	1	-1, 3, 0		-1	-1
20	20	84	6.0	0	0	6/4	1	1	III.I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
21	21	90	6.0	0	0	6/4	1	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
22	22	96	6.0	0	0	6/4	1	1	ii	g	III		ii	ii							m	1	0	2, -1, 3		2	2
23	23	102	4.0	0	0	6/4	1	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
23	23	106	2.0	1	1	6/4	1	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
24	24	108	2.0	0	0	6/4	1	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
24	24	110	2.0	1/2	1/2	6/4	1	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
24	24	112	2.0	1	1	6/4	1	1	V7	g	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
25	25	114	6.0	0	0	6/4	1	1	I\\	g	III		I	I						\\	M	1	0	0, 4, 1		0	0
26	26	120	2.0	0	0	6/4	1	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
26	26	122	2.0	1/2	1/2	6/4	1	1	i.V43	g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
26	26	124	2.0	1	1	6/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
27	27	126	4.0	0	0	6/4	1	1	V6	g	i		V6	V		6					M	1	1	5, 2, 1		1	5
27	27	130	2.0	1	1	6/4	1	1	V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
28	28	132	2.0	0	0	6/4	1	1	v.IV	g	v		IV	IV							M	1	1	-1, 3, 0		-1	-1
28	28	134	2.0	1/2	1/2	6/4	1	1	V43	g	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
28	28	136	2.0	1	1	6/4	1	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
29	29	138	6.0	0	0	6/4	1	1	V\\	g	v		V	V						\\	M	1	1	1, 5, 2		1	1
30	30	144	2.0	0	0	6/4	1	1	i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
30	30	146	4.0	1/2	1/2	6/4	1	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
31	31	150	2.0	0	0	6/4	1	1	ii%43	g	v		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
31	31	152	2.0	1/2	1/2	6/4	1	1	ii%65	g	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
31	31	154	2.0	1	1	6/4	1	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
32	32	156	2.0	0	0	6/4	1	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
32	32	158	2.0	1/2	1/2	6/4	1	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
32	32	160	2.0	1	1	6/4	1	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
33	33	162	6.0	0	0	6/4	1	1	I\\	g	v		I	I						\\	M	1	1	0, 4, 1		0	0
34	34	168	6.0	0	0	6/4	1	1	i.V	g	i		V	V							M	1	1	1, 5, 2		1	1
35	35	174	12.0	0	0	6/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
37	37	186	12.0	0	0	6/4	1	1	IV	g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
39	39	198	12.0	0	0	6/4	1	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
41	41	210	8.0	0	0	6/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
42	42	218	4.0	1/2	1/2	6/4	1	1	V2	g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
43	43	222	4.0	0	0	6/4	1	1	III+7	g	i		III+7	III	+	7					+7	1	1	-3, 1, 5, -5		-3	-3
43	43	226	1.0	1	1	6/4	1	1	vio64	g	i		vio64	vi	o	64					o	1	1	-10, -4, -7		-4	-10
43	43	227	1.0	5/4	5/4	6/4	1	1	viio6	g	i		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
44	44	228	2.0	0	0	6/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
44	44	230	2.0	1/2	1/2	6/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
44	44	232	2.0	1	1	6/4	1	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	45	234	6.0	0	0	6/4	1	1	i\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
46	46	240	2.0	0	0	6/4	1	1	iv.V	g	iv		V	V							M	1	1	1, 5, 2		1	1
46	46	242	4.0	1/2	1/2	6/4	1	1	V2	g	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
47	47	246	6.0	0	0	6/4	1	1	i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
48	48	252	2.0	0	0	6/4	1	1	iv7	g	iv		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
48	48	254	2.0	1/2	1/2	6/4	1	1	ii%65	g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
48	48	256	1.0	1	1	6/4	1	1	ii%43	g	iv		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
48	48	257	1.0	5/4	5/4	6/4	1	1	ii%65	g	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
49	49	258	8.0	0	0	6/4	1	1	V\\	g	iv		V	V						\\	M	1	1	1, 5, 2		1	1
50	50	266	4.0	1/2	1/2	6/4	1	1	V2	g	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
51	51	270	4.0	0	0	6/4	1	1	III+7	g	iv		III+7	III	+	7					+7	1	1	-3, 1, 5, -5		-3	-3
51	51	274	1.0	1	1	6/4	1	1	vio64	g	iv		vio64	vi	o	64					o	1	1	-10, -4, -7		-4	-10
