mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	4	17	19	1.0	1/4	3/4	2/2	1	1		V	g	i		V	V							M	1	1	1, 5, 2		1	1
8	5	18	20	1.0	0	0	2/2	1	1		I	g	i		I	I							M	1	1	0, 4, 1		0	0
8	5	19	21	1.0	1/4	1/4	2/2	1	1		V2/iv	g	i		V2/iv	V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
8	5	20	22	1.0	1/2	1/2	2/2	1	1		iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
8	5	21	23	1.0	3/4	3/4	2/2	1	1		iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	6	22	24	1.0	0	0	2/2	1	1		III.V	g	III		V	V							M	1	0	1, 5, 2		1	1
9	6	23	25	1.0	1/4	1/4	2/2	1	1		V2	g	III		V2	V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
9	6	24	26	2.0	1/2	1/2	2/2	1	1		I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
10	7	26	28	1.0	0	0	2/2	1	1		vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
10	7	27	29	1.0	1/4	1/4	2/2	1	1		ii65	g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
10	7	28	30	1.0	1/2	1/2	2/2	1	1		V(4)	g	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
10	7	29	31	1.0	3/4	3/4	2/2	1	1		V	g	III		V	V							M	1	0	1, 5, 2		1	1
11	8	30	32	2.0	0	0	2/2	1	1		I|PAC}	g	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
11	8	61/2	65/2	0.0	1/8	1/8	2/2	1	1		{	g	III									{		1	0				
11	8	32	34	1.0	1/2	1/2	2/2	1	1		I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
11	8	33	35	1.0	3/4	3/4	2/2	1	1		i.V65/iv	g	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
12	9	34	36	0.5	0	0	2/2	1	1		iv(4)	g	i		iv(4)	iv			4				m	1	1	-1, -2, 0		-1	-1
12	9	69/2	73/2	0.5	1/8	1/8	2/2	1	1		iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
12	9	35	37	1.0	1/4	1/4	2/2	1	1		i64	g	i		i64	i		64					m	1	1	1, 0, -3		0	1
12	9	36	38	1.0	1/2	1/2	2/2	1	1		ii%43	g	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
12	9	37	39	1.0	3/4	3/4	2/2	1	1		ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
13	10	38	40	2.0	0	0	2/2	1	1		V	g	i		V	V							M	1	1	1, 5, 2		1	1
13	10	40	42	1.0	1/2	1/2	2/2	1	1		V43	g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
13	10	41	43	1.0	3/4	3/4	2/2	1	1		i	g	i		i	i							m	1	1	0, -3, 1		0	0
14	11	42	44	2.0	0	0	2/2	1	1		V|HC.SIM}	g	i		V	V					HC.SIM	}	M	1	1	1, 5, 2		1	1
14	11	85/2	89/2	0.0	1/8	1/8	2/2	1	1		{	g	i									{		1	1				
14	11	44	46	1.0	1/2	1/2	2/2	1	1		V43	g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
14	11	45	47	1.0	3/4	3/4	2/2	1	1		V/iv	g	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
15	12	46	48	2.0	0	0	2/2	1	1		iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
15	12	48	50	1.0	1/2	1/2	2/2	1	1		iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
15	12	49	51	0.5	3/4	3/4	2/2	1	1		V43	g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
15	12	99/2	103/2	0.5	7/8	7/8	2/2	1	1		i	g	i		i	i							m	1	1	0, -3, 1		0	0
16	13	50	52	0.5	0	0	2/2	1	1		V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
16	13	101/2	105/2	0.5	1/8	1/8	2/2	1	1		i	g	i		i	i							m	1	1	0, -3, 1		0	0
16	13	51	53	0.5	1/4	1/4	2/2	1	1		V	g	i		V	V							M	1	1	1, 5, 2		1	1
16	13	103/2	107/2	0.5	3/8	3/8	2/2	1	1		iv7	g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
16	13	52	54	1.0	1/2	1/2	2/2	1	1		V(64)	g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
16	13	53	55	1.0	3/4	3/4	2/2	1	1		V	g	i		V	V							M	1	1	1, 5, 2		1	1
17	14		56		0	0	2/2	1	1	1	i|PAC}	g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
18	14	54	58	2.0	0	0	2/2	1	1	2	i|PAC}	g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
