mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0.0	4/4	1	1	b.i	b	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1/2	0.5	4/4	1	1	v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
1	1	3/4	0.75	4/4	1	1	IIIM43	b	i		IIIM43	III	M	43					MM7	1	1	-2, 2, -3, 1		-3	-2
2	2	0	0.0	4/4	1	1	VIM7	b	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
2	2	1/4	0.25	4/4	1	1	ii%43	b	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
2	2	1/2	0.5	4/4	1	1	V7	b	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
2	2	3/4	0.75	4/4	1	1	V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	3	0	0.0	4/4	1	1	i\\	b	i		i	i						\\	m	1	1	0, -3, 1		0	0
3	3	1/2	0.5	4/4	1	1	v6	b	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
3	3	3/4	0.75	4/4	1	1	IIIM43	b	i		IIIM43	III	M	43					MM7	1	1	-2, 2, -3, 1		-3	-2
4	4	0	0.0	4/4	1	1	VIM7	b	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
4	4	1/4	0.25	4/4	1	1	ii%43	b	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
4	4	1/2	0.5	4/4	1	1	V	b	i		V	V							M	1	1	1, 5, 2		1	1
4	4	3/4	0.75	4/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
5	5	0	0.0	4/4	1	1	V(4)	b	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
5	5	1/4	0.25	4/4	1	1	v	b	i		v	v							m	1	1	1, -2, 2		1	1
5	5	1/2	0.5	4/4	1	1	V65/iv	b	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
5	5	3/4	0.75	4/4	1	1	iv(9)	b	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
6	6	0	0.0	4/4	1	1	V65/III	b	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
6	6	1/4	0.25	4/4	1	1	III(9)	b	i		III(9)	III			9				M	1	1	-3, 1, -2	-1	-3	-3
6	6	1/2	0.5	4/4	1	1	i	b	i		i	i							m	1	1	0, -3, 1		0	0
6	6	5/8	0.625	4/4	1	1	III.I6	b	III		I6	I		6					M	1	0	4, 1, 0		0	4
6	6	3/4	0.75	4/4	1	1	ii65	b	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
6	6	7/8	0.875	4/4	1	1	I	b	III		I	I							M	1	0	0, 4, 1		0	0
7	7	0	0.0	4/4	1	1	V\\	b	III		V	V						\\	M	1	0	1, 5, 2		1	1
7	7	1/4	0.25	4/4	1	1	i.V65	b	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
7	7	1/2	0.5	4/4	1	1	i(9)	b	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
7	7	3/4	0.75	4/4	1	1	v.iio	b	v		iio	ii	o						o	1	1	2, -1, -4		2	2
8	8	0	0.0	4/4	1	1	V65	b	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
8	8	1/4	0.25	4/4	1	1	i	b	v		i	i							m	1	1	0, -3, 1		0	0
8	8	3/8	0.375	4/4	1	1	v6	b	v		v6	v		6					m	1	1	-2, 2, 1		1	-2
8	8	1/2	0.5	4/4	1	1	VIM7	b	v		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
8	8	5/8	0.625	4/4	1	1	V	b	v		V	V							M	1	1	1, 5, 2		1	1
