mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	4/4	1	1	d.i	d	i		i	i							m	1	1	0, -3, 1		0	0
1	1	1	1.0	1/4	1/4	4/4	1	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
1	1	2	0.5	1/2	1/2	4/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1	1	5/2	0.5	5/8	5/8	4/4	1	1	i64	d	i		i64	i		64					m	1	1	1, 0, -3		0	1
1	1	3	0.5	3/4	3/4	4/4	1	1	ii%43	d	i		ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
1	1	7/2	0.5	7/8	7/8	4/4	1	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
2	2	4	1.0	0	0	4/4	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
2	2	5	1.0	1/4	1/4	4/4	1	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
2	2	6	0.5	1/2	1/2	4/4	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	13/2	0.5	5/8	5/8	4/4	1	1	III.I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
2	2	7	0.5	3/4	3/4	4/4	1	1	V(4)	d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
2	2	15/2	0.5	7/8	7/8	4/4	1	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
3	3	8	1.5	0	0	4/4	1	1	I\\	d	III		I	I						\\	M	1	0	0, 4, 1		0	0
3	3	19/2	0.5	3/8	3/8	4/4	1	1	V2/V	d	III		V2/V	V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
3	3	10	0.5	1/2	1/2	4/4	1	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
