mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1.0	0	3/4	4/4	1	1	g.i{	g	i		i	i						{	m	1	1	0, -3, 1		0	0
2	1	1	4.0	0	0	4/4	1	1	V65	g	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	2	5	2.0	0	0	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
3	2	7	2.0	1/2	1/2	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	3	9	2.0	0	0	4/4	1	1	VI	g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
4	3	11	1.0	1/2	1/2	4/4	1	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
4	3	12	1.0	3/4	3/4	4/4	1	1	ii%7	g	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
5	4	13	2.0	0	0	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
5	4	15	1.0	1/2	1/2	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	4	16	1.0	3/4	3/4	4/4	1	1	V43	g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
6	5	17	2.0	0	0	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
6	5	19	1.0	1/2	1/2	4/4	1	1	IV	g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
6	5	20	1.0	3/4	3/4	4/4	1	1	IV7	g	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
7	6	21	1.0	0	0	4/4	1	1	VII	g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
7	6	22	1.0	1/4	1/4	4/4	1	1	v.i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
7	6	23	2.0	1/2	1/2	4/4	1	1	ii%65	g	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
8	7	25	1.0	0	0	4/4	1	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
8	7	26	1.0	1/4	1/4	4/4	1	1	i	g	v		i	i							m	1	1	0, -3, 1		0	0
8	7	27	1.0	1/2	1/2	4/4	1	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
8	7	28	1.0	3/4	3/4	4/4	1	1	V7	g	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	8	29	3.0	0	0	4/4	1	1	I|PAC}	g	v		I	I					PAC	}	M	1	1	0, 4, 1		0	0
10	8	32	1.0	0	3/4	4/4	1	1	III.I{	g	III		I	I						{	M	1	0	0, 4, 1		0	0
11	9	33	4.0	0	0	4/4	1	1	V65	g	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
12	10	37	2.0	0	0	4/4	1	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
12	10	39	1.0	1/2	1/2	4/4	1	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
12	10	40	1.0	3/4	3/4	4/4	1	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
13	11	41	1.0	0	0	4/4	1	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
13	11	42	1.0	1/4	1/4	4/4	1	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
13	11	43	1.0	1/2	1/2	4/4	1	1	V43	g	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
13	11	44	1.0	3/4	3/4	4/4	1	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
14	12	45	2.0	0	0	4/4	1	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
14	12	47	2.0	1/2	1/2	4/4	1	1	iii7	g	III		iii7	iii		7					mm7	1	0	4, 1, 5, 2		4	4
15	13	49	2.0	0	0	4/4	1	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
15	13	51	2.0	1/2	1/2	4/4	1	1	V65/V	g	III		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
16	14	53	2.0	0	0	4/4	1	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
16	14	55	2.0	1/2	1/2	4/4	1	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
17	15	57	2.0	0	0	4/4	1	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
17	15	59	2.0	1/2	1/2	4/4	1	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
18	16	61	3.0	0	0	4/4	1	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
18	16	64	1.0	3/4	3/4	4/4	1	1	V7/IV	g	III		V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
19	17	65	1.0	0	0	4/4	1	1	IV	g	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
19	17	66	1.0	1/4	1/4	4/4	1	1	I6	g	III		I6	I		6					M	1	0	4, 1, 0		0	4
19	17	67	1.0	1/2	1/2	4/4	1	1	V43	g	III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
19	17	68	1.0	3/4	3/4	4/4	1	1	I	g	III		I	I							M	1	0	0, 4, 1		0	0
20	18	69	1.0	0	0	4/4	1	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
20	18	70	1.0	1/4	1/4	4/4	1	1	iii	g	III		iii	iii							m	1	0	4, 1, 5		4	4
20	18	71	1.0	1/2	1/2	4/4	1	1	vi	g	III		vi	vi							m	1	0	3, 0, 4		3	3
20	18	72	1.0	3/4	3/4	4/4	1	1	ii65	g	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
21	19	73	2.0	0	0	4/4	1	1	V(64)	g	III		V(64)	V			64				M	1	0	1, 0, 4		1	1
21	19	75	2.0	1/2	1/2	4/4	1	1	V	g	III		V	V							M	1	0	1, 5, 2		1	1
22	20	77	2.0	0	0	4/4	1	1	I|PAC}	g	III		I	I					PAC	}	M	1	0	0, 4, 1		0	0
22	20	79	2.0	1/2	1/2	4/4	1	1	iv.V	g	iv		V	V							M	1	1	1, 5, 2		1	1
22	20	80	0.0	3/4	3/4	4/4	1	1	{	g	iv									{		1	1				
23	21	81	2.0	0	0	4/4	1	1	i6	g	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
23	21	83	2.0	1/2	1/2	4/4	1	1	V65	g	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
24	22	85	3.0	0	0	4/4	1	1	i	g	iv		i	i							m	1	1	0, -3, 1		0	0
24	22	88	1.0	3/4	3/4	4/4	1	1	V43	g	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
25	23	89	1.0	0	0	4/4	1	1	i	g	iv		i	i							m	1	1	0, -3, 1		0	0
25	23	90	1.0	1/4	1/4	4/4	1	1	i.i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
25	23	91	1.0	1/2	1/2	4/4	1	1	V43	g	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
25	23	92	1.0	3/4	3/4	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
26	24	93	2.0	0	0	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
26	24	95	2.0	1/2	1/2	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
27	25	97	2.0	0	0	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
27	25	99	2.0	1/2	1/2	4/4	1	1	IV	g	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
28	26	101	1.0	0	0	4/4	1	1	ii	g	i		ii	ii							m	1	1	2, -1, 3		2	2
28	26	102	1.0	1/4	1/4	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
28	26	103	1.0	1/2	1/2	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
28	26	104	1.0	3/4	3/4	4/4	1	1	V2	g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
29	27	105	1.0	0	0	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
29	27	106	1.0	1/4	1/4	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
29	27	107	1.0	1/2	1/2	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
29	27	108	1.0	3/4	3/4	4/4	1	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
30	28	109	3.0	0	0	4/4	1	1	i|PAC}	g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
