mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
25	23	69/2	0.5	1/4	1/4	3/8	1	1		ii43	G	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
26	24	35	1.5	0	0	3/8	1	1		V\\	G	I		V	V						\\	M	0	0	1, 5, 2		1	1
27	25	73/2	1.5	0	0	3/8	1	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	26	38	1.5	0	0	3/8	1	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
29	27	79/2	1.0	0	0	3/8	1	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
29	27	81/2	0.5	1/4	1/4	3/8	1	1		IM65	G	I		IM65	I	M	65					MM7	0	0	4, 1, 5, 0		0	4
30	28	41	1.0	0	0	3/8	1	1		IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	28	42	0.5	1/4	1/4	3/8	1	1		ii7	G	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
31	29	85/2	0.5	0	0	3/8	1	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	43	0.5	1/8	1/8	3/8	1	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
31	29	87/2	0.5	1/4	1/4	3/8	1	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
32	30	44	0.5	0	0	3/8	1	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
32	30	89/2	0.5	1/8	1/8	3/8	1	1		ii43	G	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
32	30	45	0.5	1/4	1/4	3/8	1	1		ii65	G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
33	31	91/2	0.5	0	0	3/8	1	1		V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
33	31	46	0.5	1/8	1/8	3/8	1	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
33	31	93/2	2.0	1/4	1/4	3/8	1	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	32			0	0	3/8	1	1	1	I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
36	33	97/2	1.0	0	0	3/8	1	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
36	33	99/2	0.5	1/4	1/4	3/8	1	1		IM7	G	I		IM7	I	M	7					MM7	0	0	0, 4, 1, 5		0	0
37	34	50	1.0	0	0	3/8	1	1		IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	34	51	0.5	1/4	1/4	3/8	1	1		ii7	G	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
38	35	103/2	0.5	0	0	3/8	1	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
38	35	52	0.5	1/8	1/8	3/8	1	1		V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	35	105/2	0.5	1/4	1/4	3/8	1	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
39	36	53	0.5	0	0	3/8	1	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
39	36	107/2	0.5	1/8	1/8	3/8	1	1		ii43	G	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
39	36	54	0.5	1/4	1/4	3/8	1	1		ii65	G	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
40	37	109/2	0.5	0	0	3/8	1	1		V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
40	37	55	0.5	1/8	1/8	3/8	1	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
40	37	111/2	0.5	1/4	1/4	3/8	1	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	38	56	1.0	0	0	3/8	1	1		I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
