mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	2.0	0	3/8	2/4	1	1	Bb.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	2	0.5	3/8	3/8	2/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
3	2	5/2	1.5	0	0	2/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
3	2	4	0.5	3/8	3/8	2/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
4	3	9/2	1.0	0	0	2/4	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	11/2	1.0	1/4	1/4	2/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
5	4	13/2	1.0	0	0	2/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
5	4	15/2	1.0	1/4	1/4	2/4	1	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
6	5	17/2	2.0	0	0	2/4	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	6	21/2	2.0	0	0	2/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
8	7	25/2	1.0	0	0	2/4	1	1	V.IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
8	7	27/2	1.0	1/4	1/4	2/4	1	1	ii	Bb	V		ii	ii							m	0	0	2, -1, 3		2	2
9	8	29/2	1.0	0	0	2/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
9	8	31/2	1.0	1/4	1/4	2/4	1	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
10	9	33/2	1.0	0	0	2/4	1	1	vi	Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
10	9	35/2	0.5	1/4	1/4	2/4	1	1	IV65	Bb	V		IV65	IV		65					Mm7	0	0	3, 0, -3, -1		-1	3
10	9	18	0.5	3/8	3/8	2/4	1	1	ii65	Bb	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
11	10	37/2	2.0	0	0	2/4	1	1	V|HC.CON}	Bb	V		V	V					HC.CON	}	M	0	0	1, 5, 2		1	1
11	10	20	0.0	3/8	3/8	2/4	1	1	{	Bb	V									{		0	0				
12	11	41/2	1.0	0	0	2/4	1	1	V2	Bb	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
12	11	43/2	1.0	1/4	1/4	2/4	1	1	V6	Bb	V		V6	V		6					M	0	0	5, 2, 1		1	5
13	12	45/2	1.0	0	0	2/4	1	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
13	12	47/2	0.5	1/4	1/4	2/4	1	1	IV(9)	Bb	V		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
13	12	24	0.5	3/8	3/8	2/4	1	1	ii	Bb	V		ii	ii							m	0	0	2, -1, 3		2	2
14	13	49/2	0.5	0	0	2/4	1	1	iii(9)	Bb	V		iii(9)	iii			9				m	0	0	4, 1, 5	-1	4	4
