mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	12	3/8	3/8	4/4	1	1	i7	e	i		i7	i		7					mm7	1	1	0, -3, 1, -2		0	0
14	12	1/2	1/2	4/4	1	1	IV	e	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
14	12	5/8	5/8	4/4	1	1	ii7	e	i		ii7	ii		7					mm7	1	1	2, -1, 3, 0		2	2
14	12	3/4	3/4	4/4	1	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
14	12	7/8	7/8	4/4	1	1	III+	e	i		III+	III	+						+	1	1	-3, 1, 5		-3	-3
15	13	0	0	4/4	1	1	IV6	e	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
15	13	1/8	1/8	4/4	1	1	IV7	e	i		IV7	IV		7					Mm7	1	1	-1, 3, 0, -3		-1	-1
15	13	1/4	1/4	4/4	1	1	V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
15	13	3/8	3/8	4/4	1	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	13	1/2	1/2	4/4	1	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
15	13	5/8	5/8	4/4	1	1	ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
15	13	3/4	3/4	4/4	1	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
16	14	0	0	4/4	1	1	i\\	e	i		i	i						\\	m	1	1	0, -3, 1		0	0
