mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	6.0	0	0	6/4	1	1	c.i{	c	i		i	i						{	m	1	1	0, -3, 1		0	0
2	2	6	4.0	0	0	6/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
2	2	10	2.0	1	1	6/4	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
3	3	12	2.0	0	0	6/4	1	1	V65	c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
3	3	14	4.0	1/2	1/2	6/4	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
4	4	18	4.0	0	0	6/4	1	1	V|HC.SIM}{	c	i		V	V					HC.SIM	}{	M	1	1	1, 5, 2		1	1
4	4	22	2.0	1	1	6/4	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5
5	5	24	4.0	0	0	6/4	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
5	5	28	2.0	1	1	6/4	1	1	V43	c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
6	6	30	4.0	0	0	6/4	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
6	6	34	2.0	1	1	6/4	1	1	III.I	c	III		I	I							M	1	0	0, 4, 1		0	0
7	7	36	2.0	0	0	6/4	1	1	IV	c	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
7	7	38	1.5	1/2	1/2	6/4	1	1	ii	c	III		ii	ii							m	1	0	2, -1, 3		2	2
7	7	79/2	0.5	7/8	7/8	6/4	1	1	V65	c	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
7	7	40	2.0	1	1	6/4	1	1	I	c	III		I	I							M	1	0	0, 4, 1		0	0
8	8	42	2.0	0	0	6/4	1	1	V(4)	c	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
8	8	44	2.0	1/2	1/2	6/4	1	1	V	c	III		V	V							M	1	0	1, 5, 2		1	1
8	8	46	2.0	1	1	6/4	1	1	I|PAC}{	c	III		I	I					PAC	}{	M	1	0	0, 4, 1		0	0
9	9	48	6.0	0	0	6/4	1	1	i.i	c	i		i	i							m	1	1	0, -3, 1		0	0
10	10	54	4.0	0	0	6/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
10	10	58	2.0	1	1	6/4	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
11	11	60	2.0	0	0	6/4	1	1	V65	c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
11	11	62	4.0	1/2	1/2	6/4	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
12	12	66	4.0	0	0	6/4	1	1	V|HC.SIM}{	c	i		V	V					HC.SIM	}{	M	1	1	1, 5, 2		1	1
12	12	70	2.0	1	1	6/4	1	1	V6	c	i		V6	V		6					M	1	1	5, 2, 1		1	5
13	13	72	4.0	0	0	6/4	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	76	2.0	1	1	6/4	1	1	V43	c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
14	14	78	4.0	0	0	6/4	1	1	i	c	i		i	i							m	1	1	0, -3, 1		0	0
14	14	82	2.0	1	1	6/4	1	1	i6	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	84	2.0	0	0	6/4	1	1	ii65	c	i		ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
15	15	86	2.0	1/2	1/2	6/4	1	1	V	c	i		V	V							M	1	1	1, 5, 2		1	1
15	15	88	2.0	1	1	6/4	1	1	V7	c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	90	6.0	0	0	6/4	1	1	i|PAC}{	c	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
17	17	96	2.0	0	0	6/4	1	1	III.V6	c	III		V6	V		6					M	1	0	5, 2, 1		1	5
17	17	98	2.0	1/2	1/2	6/4	1	1	V	c	III		V	V							M	1	0	1, 5, 2		1	1
17	17	100	2.0	1	1	6/4	1	1	V6	c	III		V6	V		6					M	1	0	5, 2, 1		1	5
18	18	102	2.0	0	0	6/4	1	1	I	c	III		I	I							M	1	0	0, 4, 1		0	0
18	18	104	2.0	1/2	1/2	6/4	1	1	ii65	c	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
