mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
29	27	159/4	81/2	1.0		0	0	Chord	3/8	2	1	1/4		1/4	1	222												
29	27	163/4	83/2	0.5		1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	223												
30	28	165/4	42	0.0		0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	224												
30	28	165/4	42	0.75		0	0	Chord	3/8	1	1	3/16		1/8	3/2	225	ornamentMordent											
30	28	42	171/4	0.25		3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	226												
30	28	169/4	43	0.5		1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	227												
30	28	165/4	42	0.0		0	0	FiguredBass	3/8	2	1	0												1/4	7_			
30	28	165/4	42	0.5		0	0	Chord	3/8	2	1	1/8		1/8	1	228												
30	28	167/4	85/2	1.0		1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	229												
30	28	169/4	43	0.0		1/4	1/4	FiguredBass	3/8	2	1	0												1/8	6	4+	3	
31	29	171/4	87/2	0.0		0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	230												
31	29	171/4	87/2	0.5		0	0	Chord	3/8	1	1	1/8		1/8	1	231	ornamentMordent											
31	29	173/4	44	0.25		1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	232												
31	29	87/2	177/4	0.25		3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	233												
31	29	175/4	89/2	0.25		1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	234												
31	29	44	179/4	0.25		5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	235												
31	29	171/4	87/2	0.0		0	0	FiguredBass	3/8	2	1	0												1/8	6	4		
31	29	171/4	87/2	0.5		0	0	Chord	3/8	2	1	1/8		1/8	1	236												
31	29	173/4	44	0.0		1/8	1/8	FiguredBass	3/8	2	1	0												1/8	6	4+	3	
31	29	173/4	44	0.5		1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	237												
31	29	175/4	89/2	0.0		1/4	1/4	FiguredBass	3/8	2	1	0												1/8	6	5		
31	29	175/4	89/2	0.5		1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	238												
32	30	177/4	45	0.5		0	0	Chord	3/8	1	1	1/8		1/8	1	239	ornamentShortTrill											
32	30	179/4	91/2	0.0		1/8	1/8	StaffText	3/8	1	1	0						)										
32	30	179/4	91/2	0.0		1/8	1/8	Chord	3/8	1	1	0	appoggiatura	1/8	1	240												
32	30	179/4	91/2	0.5		1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	241												
32	30	181/4	46	0.5		1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	242												
32	30	177/4	45	0.0		0	0	FiguredBass	3/8	2	1	0												1/4	#3_			
32	30	177/4	45	0.75		0	0	Chord	3/8	2	1	3/16		1/8	3/2	243												
32	30	45	183/4	0.25		3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	244												
32	30	181/4	46	0.0		1/4	1/4	FiguredBass	3/8	2	1	0												1/8	5/_			
32	30	181/4	46	0.25		1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	245												
32	30	91/2	185/4	0.25		5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	246												
33	31	183/4	93/2	0.0		0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	247												
33	31	183/4	93/2	0.5		0	0	Chord	3/8	1	1	1/8		1/8	1	248												
33	31	185/4	47	0.0		1/8	1/8	Chord	3/8	1	1	0	appoggiatura	1/8	1	249												
33	31	185/4	47	0.5		1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	250												
33	31	187/4	95/2	0.0		1/4	1/4	Chord	3/8	1	1	0	appoggiatura	1/8	1	251												
33	31	187/4	95/2	0.5		1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	252												
33	31	183/4	93/2	0.0		0	0	FiguredBass	3/8	2	1	0												1/8	_			
33	31	183/4	93/2	0.25		0	0	Chord	3/8	2	1	1/16		1/16	1	253												
33	31	46	187/4	0.25		1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	254												
33	31	185/4	47	0.0		1/8	1/8	FiguredBass	3/8	2	1	0												1/8	8	5/_		
33	31	185/4	47	0.25		1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	255												
33	31	93/2	189/4	0.125		3/16	3/16	Chord	3/8	2	1	1/32		1/32	1	256												
33	31	373/8	379/8	0.125		7/32	7/32	Chord	3/8	2	1	1/32		1/32	1	257												
33	31	187/4	95/2	0.0		1/4	1/4	FiguredBass	3/8	2	1	0												1/8	#3_			
33	31	187/4	95/2	0.25		1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	258												
33	31	47	191/4	0.25		5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	259												
34	32	189/4	48	0.75		0	0	Chord	3/8	1	1	3/16		1/8	3/2	260												
34	32	48	195/4	0.25		3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	261												
34	32	193/4	49	0.5		1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	262	ornamentMordent											
34	32	189/4	48	0.0		0	0	FiguredBass	3/8	2	1	0												3/16	6_			
34	32	189/4	48	0.5		0	0	Chord	3/8	2	1	1/8		1/8	1	263												
34	32	191/4	97/2	0.25		1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	264												
34	32	48	195/4	0.0		3/16	3/16	FiguredBass	3/8	2	1	0												1/16	#6	4	3	
34	32	48	195/4	0.25		3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	265												
34	32	193/4	49	0.0		1/4	1/4	FiguredBass	3/8	2	1	0												1/8	6			
34	32	193/4	49	0.5		1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	266												
35	33	195/4	99/2	0.25		0	0	Chord	3/8	1	1	1/16		1/16	1	267												
35	33	49	199/4	0.25		1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	268												
35	33	197/4	50	0.5		1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	269												14
35	33	199/4	101/2	0.375		1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	270	ornamentMordent											
35	33	401/8	407/8	0.125		11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	271												
35	33	195/4	99/2	0.0		0	0	FiguredBass	3/8	2	1	0												1/8	6	5		
35	33	195/4	99/2	0.5		0	0	Chord	3/8	2	1	1/8		1/8	1	272												
35	33	197/4	50	0.0		1/8	1/8	FiguredBass	3/8	2	1	0												1/8	5	4		
35	33	197/4	50	1.0		1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	273												
35	33	199/4	101/2	0.0		1/4	1/4	FiguredBass	3/8	2	1	0												1/8	7	#3		
36	34	201/4	51	0.5		0	0	Chord	3/8	1	1	1/8		1/8	1	274	ornamentShortTrill											
36	34	203/4	103/2	0.0		1/8	1/8	StaffText	3/8	1	1	0						)										
36	34	203/4	103/2	0.0		1/8	1/8	Chord	3/8	1	1	0	appoggiatura	1/8	1	275												
36	34	203/4	103/2	0.5		1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	276												
36	34	205/4	52	0.5		1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	277												
36	34	201/4	51	0.0		0	0	StaffText	3/8	2	1	0						)										
36	34	201/4	51	1.0		0	0	Chord	3/8	2	1	1/4		1/4	1	278												
36	34	205/4	52	0.5		1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	279												
37	35	207/4	105/2	0.5		0	0	Chord	3/8	1	1	1/8		1/8	1	280												15
37	35	209/4	53	0.25		1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	281	ornamentShortTrill											
37	35	105/2	213/4	0.25		3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	282												
37	35	211/4	107/2	0.25		1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	283												
37	35	53	215/4	0.25		5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	284												
37	35	207/4	105/2	0.0		0	0	FiguredBass	3/8	2	1	0												1/8	7	3	2_	
37	35	207/4	105/2	0.25		0	0	Chord	3/8	2	1	1/16		1/16	1	285												
37	35	52	211/4	0.25		1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	286												
37	35	209/4	53	0.0		1/8	1/8	FiguredBass	3/8	2	1	0												3/16	6_			
37	35	209/4	53	0.25		1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	287												
37	35	105/2	213/4	0.25		3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	288												
37	35	211/4	107/2	0.25		1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	289												
37	35	53	215/4	0.0		5/16	5/16	FiguredBass	3/8	2	1	0												1/16	5/			
37	35	53	215/4	0.25		5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	290												
38	36	213/4	54	0.75		0	0	Chord	3/8	1	1	3/16		1/8	3/2	291	ornamentShortTrill											
38	36	54	219/4	0.25		3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	292												
38	36	217/4	55	0.0		1/4	1/4	Chord	3/8	1	1	0	appoggiatura	1/8	1	293												
38	36	217/4	55	0.5		1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	294												
38	36	213/4	54	0.5		0	0	Chord	3/8	2	1	1/8		1/8	1	295												
38	36	215/4	109/2	0.0		1/8	1/8	FiguredBass	3/8	2	1	0												1/4	5/			
38	36	215/4	109/2	1.0		1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	296												
39	37	219/4	111/2	0.0		0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	297												
39	37	219/4	111/2	0.5		0	0	Chord	3/8	1	1	1/8		1/8	1	298												
39	37	221/4	56	0.75		1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	299	ornamentShortTrill											
39	37	56	227/4	0.25		5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	300												
39	37	219/4	111/2	0.0		0	0	FiguredBass	3/8	2	1	0												1/8	#3_			
39	37	219/4	111/2	0.25		0	0	Chord	3/8	2	1	1/16		1/16	1	301												
39	37	55	223/4	0.25		1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	302												
39	37	221/4	56	0.0		1/8	1/8	FiguredBass	3/8	2	1	0												3/16	#6	4	3_	
39	37	221/4	56	0.25		1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	303												
39	37	111/2	225/4	0.25		3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	304												
39	37	223/4	113/2	0.25		1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	305												
39	37	56	227/4	0.0		5/16	5/16	FiguredBass	3/8	2	1	0												1/16	3			
39	37	56	227/4	0.25		5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	306												
40	38	225/4	57	0.0		0	0	StaffText	3/8	1	1	0						)										
40	38	225/4	57	0.0		0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	307												
40	38	225/4	57	0.5		0	0	Chord	3/8	1	1	1/8		1/8	1	308												
40	38	227/4	115/2	1.0		1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	309												
40	38	225/4	57	0.0		0	0	FiguredBass	3/8	2	1	0												3/8	6_			
40	38	225/4	57	1.0		0	0	Chord	3/8	2	1	1/4		1/4	1	310												
40	38	229/4	58	0.5		1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	311												
41	39	231/4	117/2	0.5		0	0	Chord	3/8	1	1	1/8		1/8	1	312												
41	39	233/4	59	0.25		1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	313												
41	39	117/2	237/4	0.25		3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	314												
41	39	235/4	119/2	0.25		1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	315	ornamentShortTrill											
41	39	59	239/4	0.25		5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	316												
41	39	231/4	117/2	0.0		0	0	FiguredBass	3/8	2	1	0												3/8	7	5/_		
41	39	231/4	117/2	1.5		0	0	Chord	3/8	2	1	3/8		1/4	3/2	317												
42	40	237/4	60	0.75		0	0	Chord	3/8	1	1	3/16		1/8	3/2	318												16
42	40	60	243/4	0.125		3/16	3/16	Chord	3/8	1	1	1/32		1/32	1	319												16
42	40	481/8	487/8	0.125		7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	320												
42	40	241/4	61	0.5		1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	321	ornamentShortTrill											
42	40	237/4	60	0.0		0	0	FiguredBass	3/8	2	1	0												1/8	6	4+	3	
42	40	237/4	60	0.5		0	0	Chord	3/8	2	1	1/8		1/8	1	322												
42	40	239/4	121/2	0.0		1/8	1/8	FiguredBass	3/8	2	1	0												1/8	6	5		
42	40	239/4	121/2	0.5		1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	323												
42	40	241/4	61	0.0		1/4	1/4	FiguredBass	3/8	2	1	0												1/8	5/			
42	40	241/4	61	0.5		1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	324												
43	41	243/4	123/2	0.25		0	0	Chord	3/8	1	1	1/16		1/16	1	325												
43	41	61	247/4	0.25		1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	326												
43	41	245/4	62	0.75		1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	327	ornamentShortTrill											
43	41	62	251/4	0.25		5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	328												
43	41	243/4	123/2	0.5		0	0	Chord	3/8	2	1	1/8		1/8	1	329												
43	41	245/4	62	0.0		1/8	1/8	FiguredBass	3/8	2	1	0												1/4	4__			
43	41	245/4	62	0.5		1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	330												
43	41	247/4	125/2	0.0		1/4	1/4	FiguredBass	3/8	2	1	0												1/8	7	#3		
43	41	247/4	125/2	0.5		1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	331												
44	42		63	0.75	1	0	0	Chord	3/8	1	1	3/16		1/8	3/2	332												
44	42		63	0.75	1	0	0	Chord	3/8	2	1	3/16		1/8	3/2	333												
45	42	249/4	255/4	0.75	2	0	3/16	Chord	3/8	1	1	3/16		1/8	3/2	334												
45	42	249/4	255/4	0.75	2	0	3/16	Chord	3/8	2	1	3/16		1/8	3/2	335												
