mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
6	5	15	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	43									
6	5	61/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	44									
6	5	31/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	45									
6	5	63/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	46									
6	5	16	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	47									
6	5	65/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	48									
6	5	27/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	6_			
6	5	27/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	49									
6	5	14	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	50									
6	5	29/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	51									
6	5	15	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	6	4	b3	
6	5	15	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	52									
6	5	31/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/4	5/_			
6	5	31/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	53									
6	5	16	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	54									
7	6	33/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	55									
7	6	67/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	56									
7	6	17	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	57									
7	6	69/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	58									
7	6	35/2	0.75	1/4	1/4	Chord	6/8	1	1	3/16			1/8	3/2	59	ornamentMordent								
7	6	73/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	60									
7	6	37/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	61	ornamentShortTrill								
7	6	77/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	62									
7	6	33/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	_			
7	6	33/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	63									
7	6	67/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	64									
7	6	17	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	65									
7	6	69/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	66									
7	6	35/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	67									
7	6	18	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	6	5		
7	6	18	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	68									
7	6	37/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/8	4			
7	6	37/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	69									
7	6	19	0.0	5/8	5/8	FiguredBass	6/8	2	1	0										1/8	3			
7	6	19	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	70									
8	7	39/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	71									
8	7	79/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	72									
8	7	20	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	73									
8	7	81/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	74									
8	7	41/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	75									
8	7	83/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	76									
8	7	21	0.75	3/8	3/8	Chord	6/8	1	1	3/16			1/8	3/2	77	ornamentShortTrill								
8	7	87/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	78									
8	7	22	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	79									
8	7	89/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	80									
8	7	39/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	81									
8	7	21	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										3/8	_			
8	7	21	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	82									
8	7	85/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	83									
8	7	43/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	84									
8	7	87/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	85									
8	7	22	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	86									
8	7	89/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	87									
9	8	45/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	88									
9	8	91/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	89									
9	8	23	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	90									
9	8	93/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	91									
9	8	47/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	92									
9	8	95/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	93									
9	8	24	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	94									
9	8	97/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	95									
9	8	49/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	96									
9	8	99/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	97									
9	8	25	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	98									
9	8	101/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	99									
9	8	45/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	6_			
9	8	45/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	100									
9	8	23	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	101									
9	8	47/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	102									
9	8	24	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	7	5/		
9	8	24	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	103									
9	8	49/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/4	7	h3_		
9	8	49/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	104									
9	8	25	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	105									
10	9	51/2	0.0	0	0	Chord	6/8	1	1	0	appoggiatura		1/8	1	106									
10	9	51/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	107	ornamentMordent								
10	9	27	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	108									
10	9	109/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	109									
10	9	55/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	110									
10	9	111/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	111									
10	9	28	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	112									
10	9	113/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	113									
10	9	51/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	b3_			
10	9	51/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	114									
10	9	103/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	115									
10	9	26	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	116									
10	9	105/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	117									
10	9	53/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	118									
10	9	107/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	119									
10	9	27	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										3/8	6_			
10	9	27	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	120									
10	9	55/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	121									
10	9	28	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	122									
11	10	57/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	123									
11	10	29	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	124									
11	10	59/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	125									
11	10	30	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	126									
11	10	61/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	127									
11	10	31	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	128									
11	10	57/2	0.0	0	0	FiguredBass	6/8	2	1	0										1/8	#6			
11	10	57/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	129									
11	10	29	0.0	1/8	1/8	FiguredBass	6/8	2	1	0										1/4	5/_			
11	10	29	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	130									
11	10	59/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	131									
11	10	30	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	132									
11	10	121/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	133									
11	10	61/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	134									
11	10	123/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	135									
11	10	31	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	136									
11	10	125/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	137									
12	11	63/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	138	ornamentShortTrill								
12	11	65/2	0.0	1/4	1/4	StaffText	6/8	1	1	0							)							
12	11	65/2	0.0	1/4	1/4	Chord	6/8	1	1	0	appoggiatura		1/8	1	139									
12	11	65/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	140									
12	11	133/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	141									
12	11	67/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	142									
12	11	135/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	143									
12	11	34	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	144									
12	11	137/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	145									
12	11	63/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	#3_			
12	11	63/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	146									
12	11	127/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	147									
12	11	32	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	148									
12	11	129/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	149									
12	11	65/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	150									
12	11	131/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	151									
12	11	33	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										3/8	6	4+	3_	
12	11	33	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	152									
12	11	67/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	153									
12	11	34	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	154									
13	12	69/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	155									
13	12	139/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	156									
13	12	35	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	157									
13	12	141/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	158									
13	12	71/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	159									
13	12	143/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	160									
13	12	36	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	161									
13	12	145/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	162									
13	12	73/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	163									
13	12	147/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	164									
13	12	37	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	165									
13	12	149/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	166									
13	12	69/2	0.0	0	0	FiguredBass	6/8	2	1	0										1/8	6			
13	12	69/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	167									
13	12	35	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	168									
13	12	71/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	169									
13	12	36	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	#6			
13	12	36	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	170									
13	12	73/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/4	5/_			
13	12	73/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	171									
13	12	37	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	172									
14	13	75/2	0.0	0	0	Chord	6/8	1	1	0	appoggiatura		1/8	1	173									
14	13	75/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	174	ornamentMordent								
14	13	77/2	0.0	1/4	1/4	StaffText	6/8	1	1	0							)							
14	13	77/2	0.0	1/4	1/4	Chord	6/8	1	1	0	appoggiatura		1/8	1	175									
14	13	77/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	176									
14	13	39	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	177									
14	13	157/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	178									
14	13	79/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	179									
14	13	159/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	180									
14	13	40	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	181									
14	13	161/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	182									
14	13	75/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	_			
14	13	75/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	183									
14	13	151/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	184									
14	13	38	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	185									
14	13	153/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	186									
14	13	77/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	187									
14	13	155/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	188									
14	13	39	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										3/8	6_			
14	13	39	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	189									
14	13	79/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	190									
14	13	40	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	191									
15	14	81/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	192									
15	14	41	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	193									
15	14	83/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	194									
15	14	42	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	195									
15	14	85/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	196									
15	14	43	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	197									
15	14	81/2	0.0	0	0	FiguredBass	6/8	2	1	0										1/4	6_			
15	14	81/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	198									
15	14	41	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	199									
15	14	83/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0										1/8	5/			
15	14	83/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	200									
15	14	42	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	3	2_		
15	14	42	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	201									
15	14	169/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	202									
15	14	85/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/4	8_			
15	14	85/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	203									
15	14	171/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	204									
15	14	43	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	205									
15	14	173/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	206									
16	15	87/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	207									
16	15	44	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	208									
16	15	89/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	209									
16	15	45	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	210									
16	15	181/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	211									
16	15	91/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	212									
16	15	183/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	213									
16	15	46	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	214									
16	15	185/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	215									
16	15	87/2	0.0	0	0	FiguredBass	6/8	2	1	0										1/8	5/_			
16	15	87/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	216									
16	15	175/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	217									
16	15	44	0.0	1/8	1/8	FiguredBass	6/8	2	1	0										1/4	3_			
16	15	44	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	218									
16	15	177/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	219									
16	15	89/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	220									
16	15	179/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	221									
16	15	45	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	7			
16	15	45	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	222									
16	15	91/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/4	6			
16	15	91/2	1.0	1/2	1/2	Chord	6/8	2	1	1/4			1/4	1	223	ornamentShortTrill								
17	16	93/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	224	ornamentShortTrill								
17	16	193/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	225									
17	16	97/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	226									
17	16	195/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	227									
17	16	49	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	228									
17	16	197/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	229									
17	16	93/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	#3_			
17	16	93/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	230									
17	16	187/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	231									
17	16	47	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	232									
17	16	189/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	233									
17	16	95/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	234									
17	16	191/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	235									
17	16	48	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										3/8	6	4+	3_	
17	16	48	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	236									
17	16	97/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	237									
17	16	49	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	238									
18	17	99/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	239									
18	17	199/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	240									
18	17	50	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	241									
18	17	201/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	242									
18	17	101/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	243									
18	17	203/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	244									
18	17	51	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	245									
18	17	205/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	246									
18	17	103/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	247									
18	17	207/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	248									
18	17	52	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	249									
18	17	209/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	250									
18	17	99/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	6_			
18	17	99/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	251									
18	17	50	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	252									
18	17	101/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	253									
18	17	51	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	#6			
18	17	51	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	254									
18	17	103/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/4	5/_			
18	17	103/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	255									
18	17	52	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	256									
19	18	105/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	257									
19	18	211/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	258									
19	18	53	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	259									
19	18	213/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	260									
19	18	107/2	0.75	1/4	1/4	Chord	6/8	1	1	3/16			1/8	3/2	261									
19	18	217/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	262									
19	18	109/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	263	ornamentShortTrill								
19	18	221/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	264									
19	18	105/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	_			
19	18	105/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	265									
19	18	211/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	266									
19	18	53	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	267									
