mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
5	4	33/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/8	6	3		
5	4	33/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	49									
5	4	17	0.0		5/8	5/8	FiguredBass	2/2	2	1	0										1/8	6	3		
5	4	17	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	50									
5	4	35/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/8	6	4	3	
5	4	35/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	51									
5	4	18	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	52									
6	5	37/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	53									
6	5	19	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	54									
6	5	39/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	55	ornamentMordent								
6	5	41/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	56									
6	5	21	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	57									
6	5	43/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	58	ornamentMordent								
6	5	37/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	59									
6	5	20	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	60									
6	5	41/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	61									
6	5	43/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/8	6			
6	5	43/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	62									
6	5	22	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	63									
7	6	45/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	64									
7	6	23	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	65									
7	6	47/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	66	ornamentMordent								
7	6	49/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	67									
7	6	25	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	68									
7	6	51/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	69									
7	6	26	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	70									
7	6	45/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/4	5	h3_		
7	6	45/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	71									
7	6	47/2	0.0		1/4	1/4	FiguredBass	2/2	2	1	0										1/4	6_			
7	6	47/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	72									
7	6	24	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	73									
7	6	49/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/8	7			
7	6	49/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	74									
7	6	25	0.0		5/8	5/8	FiguredBass	2/2	2	1	0										1/8	6			
7	6	51/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/8	5/			
7	6	51/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	75									
7	6	26	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	76									
8	7	53/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	77	ornamentShortTrill								
8	7	27	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	78									
8	7	55/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	79									
8	7	28	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	80									
8	7	57/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	81									
8	7	29	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	82									
8	7	59/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	83	ornamentShortTrill								
8	7	30	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	84									
8	7	53/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/4	h3			
8	7	53/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	85									
8	7	28	0.0		3/8	3/8	FiguredBass	2/2	2	1	0										1/8	6	4		
8	7	28	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	86									
8	7	57/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/8	4+			
8	7	57/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	87									
8	7	29	0.0		5/8	5/8	FiguredBass	2/2	2	1	0										1/8	6			
8	7	29	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	88									
8	7	59/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/8	h6	4	3	
8	7	59/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	89									
8	7	30	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	90									
9	8	61/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	91									
9	8	31	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	92									
9	8	63/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	93	ornamentMordent								
9	8	65/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	94									
9	8	33	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	95									
9	8	67/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	96	ornamentMordent								
9	8	61/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	6_			
9	8	61/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	97									
9	8	63/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	98									
9	8	32	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	99									
9	8	65/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	100									
9	8	67/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/4	4+_			
9	8	67/2	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12			1/8	2/3	101									
9	8	203/6	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12			1/8	2/3	102									
9	8	205/6	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12			1/8	2/3	103									
10	9	69/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	104									
10	9	35	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	105									
10	9	71/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	106	ornamentMordent								
10	9	73/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	107									
10	9	37	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	108									
10	9	75/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	109	ornamentShortTrill								
10	9	38	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	110									
10	9	69/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/4	7			
10	9	69/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	111									
10	9	71/2	0.0		1/4	1/4	FiguredBass	2/2	2	1	0										1/4	6_			
10	9	71/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	112									
10	9	36	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	113									
10	9	73/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	7			
10	9	73/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	114									
10	9	75/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/8	6	5/		
10	9	75/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	115									
10	9	38	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	116									
11	10	77/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	117									
11	10	39	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	118									
11	10	79/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	119									
11	10	40	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	120									
11	10	81/2	0.0		1/2	1/2	Chord	2/2	1	1	0	appoggiatura		1/8	1	121									
11	10	81/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	122	ornamentMordent								
11	10	83/2	0.0		3/4	3/4	Chord	2/2	1	1	0	appoggiatura		1/8	1	123									
11	10	83/2	0.75		3/4	3/4	Chord	2/2	1	1	3/16			1/8	3/2	124	ornamentShortTrill								
11	10	169/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16			1/16	1	125									
11	10	77/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	126									
11	10	39	0.0		1/8	1/8	FiguredBass	2/2	2	1	0										1/8	7	h3		
11	10	39	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	127									
11	10	79/2	0.0		1/4	1/4	FiguredBass	2/2	2	1	0										1/8	3			
11	10	79/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	128									
11	10	40	0.0		3/8	3/8	FiguredBass	2/2	2	1	0										1/8	6	5	3	
11	10	40	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	129									
11	10	81/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	6	4		
11	10	81/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	130									
11	10	83/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/4	h3			
11	10	83/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	131									
12	11		1.5	1	0	0	Chord	2/2	1	1	3/8			1/4	3/2	132									
12	11		1.5	1	0	0	Chord	2/2	2	1	3/8			1/4	3/2	133									
13	11	85/2	0.5	2	0	0	Chord	2/2	1	1	1/8			1/8	1	134									
13	11	43	0.5	2	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	135									
13	11	87/2	0.5	2	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	136									
13	11	44	0.5	2	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	137									
13	11	89/2	0.5	2	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	138	ornamentShortTrill								
13	11	45	0.5	2	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	139									
13	11	91/2	0.5	2	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	140									
13	11	46	0.5	2	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	141									
13	11	85/2	0.0	2	0	0	StaffText	2/2	2	1	0							Reprise							
13	11	85/2	1.0	2	0	0	Chord	2/2	2	1	1/4			1/4	1	142									
13	11	44	0.5	2	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	143									
13	11	89/2	0.0	2	1/2	1/2	FiguredBass	2/2	2	1	0										1/2	4+_			
13	11	89/2	1.0	2	1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	144									
13	11	46	0.5	2	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	145									
14	12	93/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	146									
14	12	47	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	147									
14	12	95/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	148									
14	12	97/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	149									
14	12	49	0.25		5/8	5/8	Chord	2/2	1	1	1/16			1/16	1	150									
14	12	197/4	0.25		11/16	11/16	Chord	2/2	1	1	1/16			1/16	1	151									
14	12	99/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	152									
14	12	93/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/4	6			
14	12	93/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	153									0
14	12	95/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	154									0
14	12	48	0.25		3/8	3/8	Chord	2/2	2	1	1/16			1/16	1	155									0
14	12	193/4	0.25		7/16	7/16	Chord	2/2	2	1	1/16			1/16	1	156									
14	12	97/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	7_			
14	12	97/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	157									
14	12	49	0.25		5/8	5/8	Chord	2/2	2	1	1/16			1/16	1	158									
14	12	197/4	0.25		11/16	11/16	Chord	2/2	2	1	1/16			1/16	1	159									
14	12	99/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/4	7_			
14	12	99/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	160									
14	12	50	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	161									
15	13	101/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	162									
15	13	51	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	163									
15	13	103/2	0.0		1/4	1/4	StaffText	2/2	1	1	0							♯							
15	13	103/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	164	ornamentMordent								
15	13	105/2	0.75		1/2	1/2	Chord	2/2	1	1	3/16			1/8	3/2	165									1
15	13	213/4	0.25		11/16	11/16	Chord	2/2	1	1	1/16			1/16	1	166									1
15	13	107/2	0.75		3/4	3/4	Chord	2/2	1	1	3/16			1/8	3/2	167	ornamentShortTrill								1
15	13	217/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16			1/16	1	168									
15	13	101/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/4	7_			
15	13	101/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	169									
15	13	51	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	170									
15	13	103/2	0.0		1/4	1/4	FiguredBass	2/2	2	1	0										1/4	6_			
15	13	103/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	171									
15	13	52	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	172									
15	13	105/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	7_			
15	13	105/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	173									
15	13	53	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	174									
15	13	107/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/8	6	4+	3	
15	13	107/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	175									
15	13	54	0.0		7/8	7/8	FiguredBass	2/2	2	1	0										1/8	6	5		
15	13	54	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	176									
16	14	109/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	177	ornamentShortTrill								
16	14	55	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	178									
16	14	111/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	179									
16	14	56	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	180									
16	14	113/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	181	ornamentShortTrill								
16	14	57	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	182									
16	14	115/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	183									
16	14	58	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	184									
16	14	109/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	#3_			
16	14	109/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	185									
16	14	56	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	186									
16	14	113/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	4+_			
16	14	113/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	187									
16	14	58	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	188									
17	15	117/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	189									
17	15	59	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	190									
17	15	119/2	0.0		1/4	1/4	StaffText	2/2	1	1	0							♯							
17	15	119/2	0.75		1/4	1/4	Chord	2/2	1	1	3/16			1/8	3/2	191	ornamentMordent								
17	15	241/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16			1/16	1	192									
17	15	121/2	0.25		1/2	1/2	Chord	2/2	1	1	1/16			1/16	1	193									
17	15	243/4	0.25		9/16	9/16	Chord	2/2	1	1	1/16			1/16	1	194									
17	15	61	0.25		5/8	5/8	Chord	2/2	1	1	1/16			1/16	1	195									
17	15	245/4	0.25		11/16	11/16	Chord	2/2	1	1	1/16			1/16	1	196									
17	15	123/2	0.75		3/4	3/4	Chord	2/2	1	1	3/16			1/8	3/2	197	ornamentShortTrill								
17	15	249/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16			1/16	1	198									
17	15	117/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/4	6			
17	15	117/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	199									
17	15	60	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	200									
17	15	121/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	6	5_		
17	15	121/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	201									
17	15	61	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	202									
17	15	123/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/4	#3_			
17	15	123/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	203									
17	15	62	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	204									
18	16	125/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	205									
18	16	64	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	206									
18	16	129/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	207	ornamentMordent								
18	16	131/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	208									
18	16	66	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	209									
18	16	125/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	210									
18	16	63	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	211									
18	16	127/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	212									
18	16	64	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	213									
18	16	129/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	6_			
18	16	129/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	214									
18	16	65	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	215									
18	16	131/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	216									
18	16	66	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	217									
19	17	133/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	218	ornamentMordent								
19	17	135/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	219									
19	17	68	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	220									
19	17	137/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	221	ornamentMordent								
19	17	139/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	222									
19	17	70	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	223									
19	17	133/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	#3_			
19	17	133/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	224									
19	17	67	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	225									
19	17	135/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	226									
19	17	68	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	227									
19	17	137/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	4+_			
19	17	137/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	228									
19	17	69	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	229									
19	17	139/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	230									
19	17	70	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	231									
20	18	141/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	232	ornamentMordent								
20	18	72	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	233									
20	18	145/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	234	ornamentMordent								
20	18	147/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	235									
20	18	74	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	236									
20	18	141/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	6_			
20	18	141/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	237									
20	18	71	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	238									
20	18	143/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	239									
20	18	72	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	240									
20	18	145/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/8	5/			
20	18	145/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	241									
20	18	73	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	242									
20	18	147/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	243									
20	18	74	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	244									
21	19	149/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	245	ornamentMordent								
21	19	151/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	246									
21	19	76	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	247									
21	19	153/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	248									2
