mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
4	4	23/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	18									
5	5	12	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	19									
5	5	13	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	20	ornamentMordent								
5	5	59/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	21									
5	5	12	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6_			
5	5	12	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	22									
5	5	25/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	23									
5	5	13	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	5/_			
5	5	13	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	24									
5	5	27/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	25									
5	5	14	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	26									
5	5	29/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	27									
6	6	15	0.0	0	0	Chord	3/4	1	1	0	grace4		1/8	1	28									
6	6	15	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	29	ornamentMordent								
6	6	16	0.0	1/4	1/4	StaffText	3/4	1	1	0							♯							
6	6	16	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	30	ornamentMordent								
6	6	71/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	31									
6	6	15	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	b3_			
6	6	15	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	32									
6	6	31/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	33									
6	6	16	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	6	5	b3_	
6	6	16	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	34									
6	6	33/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	35									
6	6	17	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	36									
6	6	35/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	37									
7	7	18	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	38	ornamentShortTrill								
7	7	19	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	39	ornamentMordent								
7	7	41/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	40									
7	7	18	0.0	0	0	FiguredBass	3/4	2	1	0										3/4	#3_			
7	7	18	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	41									
7	7	37/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	42									
7	7	19	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	43									
7	7	39/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	44									
7	7	20	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	45									
7	7	41/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	46									
8	8	21	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	47	ornamentShortTrill								
8	8	23	0.0	1/2	1/2	StaffText	3/4	1	1	0							)							
8	8	23	0.0	1/2	1/2	Chord	3/4	1	1	0	grace4		1/8	1	48									
8	8	23	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	49									
8	8	21	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	50									
8	8	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	51									
9	9	24	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	52									1
9	9	25	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	53	ornamentShortTrill								
9	9	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	54	articStaccatissimoAbove								
9	9	24	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	55									
9	9	25	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6			
9	9	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	56									
9	9	26	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6			
9	9	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	57									
10	10	27	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	58	ornamentShortTrill								
10	10	57/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	59									
10	10	29	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	60									
10	10	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	61									
10	10	27	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6			
10	10	27	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	62									
10	10	28	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5/			
10	10	28	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	63									
10	10	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	64									
11	11	30	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	65	ornamentMordent								
11	11	61/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	66									
11	11	31	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	67	ornamentShortTrill								
11	11	65/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	68									
11	11	30	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6_			
11	11	30	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	69									
11	11	61/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	70									
11	11	31	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	3			
11	11	31	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	71									
11	11	32	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	b7			
12	12	33	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	72									
12	12	33	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	73									
13	13	36	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	74									
13	13	37	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	75	ornamentMordent								
13	13	155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	76									
13	13	36	0.0	0	0	StaffText	3/4	2	1	0							Reprise							
13	13	36	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	77									
13	13	73/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	78									
13	13	37	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	5/_			
13	13	37	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	79									
13	13	75/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	80									
13	13	38	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	81									
13	13	77/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	82									
14	14	39	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	83	ornamentShortTrill								2
14	14	40	0.0	1/4	1/4	Chord	3/4	1	1	0	grace4		1/8	1	84									
14	14	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	85									
14	14	39	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	#5	2_		
14	14	39	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	86									
14	14	79/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	87									
14	14	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	88									
15	15	42	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	89									
15	15	43	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	90	ornamentMordent								
15	15	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	91									
15	15	42	0.0	0	0	FiguredBass	3/4	2	1	0										1/8	#5			
15	15	42	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	92									
15	15	85/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	93									
15	15	43	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5/_			
15	15	43	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	94									
15	15	87/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	95									
15	15	44	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/8	7	#3		
15	15	44	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	96									
15	15	89/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	97									
16	16	45	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	98	ornamentShortTrill								3
16	16	46	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	99									
16	16	46	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	100									
16	16	45	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	#5	2_		
16	16	45	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	101									
16	16	91/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	102									
16	16	46	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	#3			
16	16	46	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	103									
17	17	48	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	104									
17	17	49	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	105	ornamentMordent								
17	17	50	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	106	articStaccatissimoAbove								
17	17	48	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6			
17	17	48	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	107									
17	17	49	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5/			
17	17	49	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	108									
17	17	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	109									
18	18	51	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	110									
18	18	51	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	111	ornamentMordent								
18	18	52	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	112									
18	18	52	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	113									
18	18	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	114	ornamentMordent								
18	18	51	0.0	0	0	FiguredBass	3/4	2	1	0										1/2	#6_			
18	18	51	1.5	0	0	Chord	3/4	2	1	3/8			1/4	3/2	115									
18	18	105/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	116									
18	18	53	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	5/			
18	18	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	117									
19	19	54	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	118									
19	19	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	119									
19	19	55	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	120									4
19	19	56	0.75	1/2	1/2	Chord	3/4	1	1	3/16			1/8	3/2	121	ornamentShortTrill								
19	19	227/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	122									
19	19	54	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	7	#3		
19	19	54	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	123									
19	19	55	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5	4		
19	19	55	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	124									
19	19	56	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	3			
19	19	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	125									
20	20	57	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	126	ornamentShortTrill								
20	20	57	0.0	0	0	FiguredBass	3/4	2	1	0										1/2	#3_			
20	20	57	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	127									
20	20	58	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	128									
21	21	60	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	129									
21	21	61	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	130	ornamentMordent								
21	21	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	131									
21	21	60	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6_			
21	21	60	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	132									
21	21	121/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	133									
21	21	61	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	5/_			
21	21	61	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	134									
21	21	123/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	135									
21	21	62	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	136									
21	21	125/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	137									
22	22	63	0.0	0	0	StaffText	3/4	1	1	0							♭							
22	22	63	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	138	ornamentShortTrill								5
22	22	64	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	139									
22	22	64	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	140									
22	22	63	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	b3	2_		
22	22	63	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	141									
22	22	127/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	142									
22	22	64	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	6_			
22	22	64	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	143									
22	22	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	144									
22	22	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	145									
22	22	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	146									
23	23	66	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	147									
23	23	67	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	148	ornamentMordent								
23	23	275/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	149									
23	23	66	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6_			
23	23	66	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	150									
23	23	133/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	151									
23	23	67	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	5/_			
23	23	67	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	152									
23	23	135/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	153									
23	23	68	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	154									
23	23	137/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	155									
24	24	69	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	156	ornamentShortTrill								6
24	24	70	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	157									
24	24	70	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	158									
24	24	69	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	3	2_		
24	24	69	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	159									
24	24	139/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	160									
24	24	70	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	3_			
24	24	70	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	161									
24	24	141/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	162									
24	24	71	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	163									
24	24	143/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	164									
25	25	72	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	165									
25	25	145/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	166									
25	25	73	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	167									
25	25	147/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	168									
25	25	74	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	169									
25	25	149/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	170									
25	25	72	0.0	0	0	FiguredBass	3/4	2	1	0										1/8	6	5	b3	
25	25	72	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	171									
25	25	145/2	0.0	1/8	1/8	FiguredBass	3/4	2	1	0										1/8	6	4		
25	25	145/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	172									
25	25	73	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	6	4+	3	
25	25	73	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	173									
26	26	75	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	174	ornamentShortTrill								
26	26	76	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	175									
26	26	76	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	176									
26	26	77	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura		1/8	1	177									
26	26	77	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura		1/8	1	178									
26	26	77	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	179									7
26	26	75	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	#6	4	3	
26	26	75	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	180									
26	26	76	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6			
26	26	76	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	181									
26	26	77	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	5/			
26	26	77	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	182									
27	27	78	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	183	ornamentShortTrill								
27	27	157/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	184									
27	27	79	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	185	ornamentShortTrill								
27	27	161/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	186									
27	27	78	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	187									
27	27	79	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	#3_			
27	27	79	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	188									
27	27	80	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	7			
27	27	80	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	189									
28	28	81	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	190									
28	28	81	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	191									
