mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
4	3	35/2	35/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	37												
5	4	37/2	37/2	0.0	0	0	Chord	6/4	1	1	0	appoggiatura	1/8	1	38												
5	4	37/2	37/2	1.5	0	0	Chord	6/4	1	1	3/8		1/4	3/2	39	ornamentMordent											
5	4	20	20	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	40												
5	4	41/2	41/2	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	41												
5	4	43/2	43/2	0.0	3/4	3/4	Chord	6/4	1	1	0	appoggiatura	1/8	1	42												
5	4	43/2	43/2	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	43												
5	4	45/2	45/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	44	ornamentShortTrill											
5	4	24	24	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	45												
5	4	37/2	37/2	0.0	0	0	FiguredBass	6/4	2	1	0												3/4	_			
5	4	37/2	37/2	1.5	0	0	Chord	6/4	2	1	3/8		1/4	3/2	46												
5	4	20	20	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	47												
5	4	41/2	41/2	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	48												
5	4	21	21	0.5	5/8	5/8	Chord	6/4	2	1	1/8		1/8	1	49												
5	4	43/2	43/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/2	5_			
5	4	43/2	43/2	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	50												
5	4	45/2	45/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	51												
5	4	47/2	47/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	4+			
5	4	47/2	47/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	52												
6	5	49/2	49/2	0.0	0	0	StaffText	6/4	1	1	0						)										
6	5	49/2	49/2	0.0	0	0	Chord	6/4	1	1	0	appoggiatura	1/8	1	53												
6	5	49/2	49/2	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	54	ornamentMordent											
6	5	55/2	55/2	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	55												
6	5	28	28	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	56												
6	5	57/2	57/2	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	57												
6	5	29	29	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	58												
6	5	59/2	59/2	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	59												
6	5	30	30	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	60												
6	5	49/2	49/2	0.0	0	0	FiguredBass	6/4	2	1	0												3/4	6_			
6	5	49/2	49/2	0.5	0	0	Chord	6/4	2	1	1/8		1/8	1	61	ornamentShortTrill											
6	5	25	25	0.5	1/8	1/8	Chord	6/4	2	1	1/8		1/8	1	62												
6	5	51/2	51/2	0.5	1/4	1/4	Chord	6/4	2	1	1/8		1/8	1	63												
6	5	26	26	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	64												
6	5	53/2	53/2	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	65												
6	5	27	27	0.5	5/8	5/8	Chord	6/4	2	1	1/8		1/8	1	66												
6	5	55/2	55/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												3/4	6	5_		
6	5	55/2	55/2	0.5	3/4	3/4	Chord	6/4	2	1	1/8		1/8	1	67												
6	5	28	28	0.5	7/8	7/8	Chord	6/4	2	1	1/8		1/8	1	68												
6	5	57/2	57/2	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	69												
6	5	29	29	0.5	9/8	9/8	Chord	6/4	2	1	1/8		1/8	1	70												
6	5	59/2	59/2	0.5	5/4	5/4	Chord	6/4	2	1	1/8		1/8	1	71												
6	5	30	30	0.5	11/8	11/8	Chord	6/4	2	1	1/8		1/8	1	72												
7	6	61/2	61/2	1.5	0	0	Chord	6/4	1	1	3/8		1/4	3/2	73	ornamentShortTrill											
7	6	32	32	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	74												
7	6	65/2	65/2	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	75												
7	6	67/2	67/2	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	76	ornamentMordent											
7	6	69/2	69/2	0.0	1	1	Chord	6/4	1	1	0	appoggiatura	1/8	1	77												
7	6	69/2	69/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	78												
7	6	36	36	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	79												
7	6	61/2	61/2	1.5	0	0	Chord	6/4	2	1	3/8		1/4	3/2	80												
7	6	32	32	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	81												
7	6	65/2	65/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	6			
7	6	65/2	65/2	2.0	1/2	1/2	Chord	6/4	2	1	1/2		1/2	1	82												
7	6	67/2	67/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	4+			
7	6	69/2	69/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/4	6			
7	6	69/2	69/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	83												
7	6	71/2	71/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	5/			
7	6	71/2	71/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	84												
8	7	73/2	73/2	2.0	0	0	Chord	6/4	1	1	1/2		1/2	1	85	ornamentShortTrill											0
8	7	77/2	77/2	0.0	1/2	1/2	StaffText	6/4	1	1	0						)										
8	7	77/2	77/2	0.0	1/2	1/2	Chord	6/4	1	1	0	appoggiatura	1/8	1	86												
8	7	77/2	77/2	0.0	1/2	1/2	Chord	6/4	1	1	0	appoggiatura	1/8	1	87												
8	7	77/2	77/2	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	88												
8	7	79/2	79/2	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	89												
8	7	40	40	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	90												
8	7	81/2	81/2	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	91												
8	7	41	41	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	92												
8	7	83/2	83/2	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	93	ornamentShortTrill											
8	7	42	42	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	94												
8	7	73/2	73/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/2	_			
8	7	73/2	73/2	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	95												
8	7	75/2	75/2	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	96												
8	7	77/2	77/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	3			
8	7	77/2	77/2	0.0	1/2	1/2	StaffText	6/4	2	1	0						)										
8	7	77/2	77/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	97												
8	7	79/2	79/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	3_			
8	7	79/2	79/2	0.5	3/4	3/4	Chord	6/4	2	1	1/8		1/8	1	98												
8	7	40	40	0.5	7/8	7/8	Chord	6/4	2	1	1/8		1/8	1	99												
8	7	81/2	81/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/4	5_			
8	7	81/2	81/2	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	100												
8	7	41	41	0.5	9/8	9/8	Chord	6/4	2	1	1/8		1/8	1	101												
8	7	83/2	83/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/8	6			
8	7	83/2	83/2	0.5	5/4	5/4	Chord	6/4	2	1	1/8		1/8	1	102												
8	7	42	42	0.5	11/8	11/8	Chord	6/4	2	1	1/8		1/8	1	103												
9	8	85/2	85/2	1.5	0	0	Chord	6/4	1	1	3/8		1/4	3/2	104												
9	8	44	44	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	105												
9	8	89/2	89/2	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	106	ornamentMordent											
9	8	91/2	91/2	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	107												
9	8	93/2	93/2	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	108												
9	8	95/2	95/2	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	109												
9	8	85/2	85/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/2	#3_			
9	8	85/2	85/2	0.5	0	0	Chord	6/4	2	1	1/8		1/8	1	110												
9	8	43	43	0.5	1/8	1/8	Chord	6/4	2	1	1/8		1/8	1	111												
9	8	87/2	87/2	0.5	1/4	1/4	Chord	6/4	2	1	1/8		1/8	1	112												
9	8	44	44	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	113												
9	8	89/2	89/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	6			
9	8	89/2	89/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	114												
9	8	91/2	91/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	6	5		
9	8	91/2	91/2	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	115												
9	8	93/2	93/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/2	4_			
9	8	93/2	93/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	116												
9	8	95/2	95/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	7	#3		
9	8	95/2	95/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	117												
10	9	97/2	97/2	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	118												
10	9	103/2	103/2	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	119												
10	9	97/2	97/2	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	120												
10	9	103/2	103/2	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	121												
11	9	54	54	0.5	0	11/8	Chord	6/4	1	1	1/8		1/8	1	122												
11	9	54	54	0.0	0	11/8	StaffText	6/4	2	1	0						Reprise										
12	10	109/2	109/2	1.5	0	0	Chord	6/4	1	1	3/8		1/4	3/2	123												
12	10	56	56	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	124												
12	10	113/2	113/2	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	125												
12	10	57	57	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	126												
12	10	115/2	115/2	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	127												
12	10	58	58	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	128												
12	10	117/2	117/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	129												
12	10	60	60	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	130												
12	10	55	55	0.5	1/8	1/8	Chord	6/4	2	1	1/8		1/8	1	131												1
12	10	111/2	111/2	1.5	1/4	1/4	Chord	6/4	2	1	3/8		1/4	3/2	132												1
12	10	57	57	0.5	5/8	5/8	Chord	6/4	2	1	1/8		1/8	1	133												
12	10	115/2	115/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	6_			
12	10	115/2	115/2	0.5	3/4	3/4	Chord	6/4	2	1	1/8		1/8	1	134												
12	10	58	58	0.5	7/8	7/8	Chord	6/4	2	1	1/8		1/8	1	135												
12	10	117/2	117/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/4	3_			
12	10	117/2	117/2	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	136												
12	10	59	59	0.5	9/8	9/8	Chord	6/4	2	1	1/8		1/8	1	137												
12	10	119/2	119/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	5			
12	10	119/2	119/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	138												
13	11	121/2	121/2	2.0	0	0	Chord	6/4	1	1	1/2		1/2	1	139	ornamentShortTrill											2
13	11	125/2	125/2	0.0	1/2	1/2	StaffText	6/4	1	1	0						)										
13	11	125/2	125/2	0.0	1/2	1/2	Chord	6/4	1	1	0	grace4	1/8	1	140												
13	11	125/2	125/2	0.0	1/2	1/2	Chord	6/4	1	1	0	grace4	1/8	1	141												
13	11	125/2	125/2	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	142												
13	11	127/2	127/2	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	143	ornamentShortTrill											
13	11	129/2	129/2	0.0	1	1	Chord	6/4	1	1	0	appoggiatura	1/8	1	144												
13	11	129/2	129/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	145	ornamentMordent											
13	11	66	66	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	146												
13	11	121/2	121/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/4	4			
13	11	121/2	121/2	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	147												
13	11	123/2	123/2	0.0	1/4	1/4	FiguredBass	6/4	2	1	0												1/4	7	#3		
13	11	125/2	125/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	5			
13	11	125/2	125/2	0.0	1/2	1/2	StaffText	6/4	2	1	0						)										
13	11	125/2	125/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	148												
13	11	127/2	127/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	4+			
13	11	127/2	127/2	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	149												
13	11	129/2	129/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/4	6			
13	11	129/2	129/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	150												
13	11	131/2	131/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	#6			
13	11	131/2	131/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	151												
14	12	133/2	133/2	0.0	0	0	Chord	6/4	1	1	0	appoggiatura	1/8	1	152												
14	12	133/2	133/2	1.5	0	0	Chord	6/4	1	1	3/8		1/4	3/2	153	ornamentMordent											
14	12	68	68	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	154												
14	12	137/2	137/2	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	155												3
14	12	69	69	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	156												
14	12	139/2	139/2	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	157												4
14	12	70	70	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	158												
14	12	141/2	141/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	159	ornamentShortTrill											
14	12	72	72	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	160												
14	12	133/2	133/2	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	161												
14	12	135/2	135/2	0.0	1/4	1/4	FiguredBass	6/4	2	1	0												1/4	6	#3		
14	12	135/2	135/2	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	162												
14	12	137/2	137/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	5			
14	12	137/2	137/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	163												
14	12	139/2	139/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	6	5	h3	
14	12	139/2	139/2	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	164												
14	12	141/2	141/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/2	#3_			
14	12	141/2	141/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	165												
14	12	143/2	143/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	166												
15	13	145/2	145/2	0.0	0	0	StaffText	6/4	1	1	0						)										
15	13	145/2	145/2	1.5	0	0	Chord	6/4	1	1	3/8		1/4	3/2	167												
15	13	74	74	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	168												
15	13	149/2	149/2	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	169												
15	13	75	75	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	170												
15	13	151/2	151/2	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	171	ornamentShortTrill											5
15	13	153/2	153/2	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	172	ornamentMordent											
15	13	155/2	155/2	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	173												
15	13	145/2	145/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/2	6_			
15	13	145/2	145/2	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	174	ornamentShortTrill											
15	13	147/2	147/2	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	175												
15	13	151/2	151/2	1.5	3/4	3/4	Chord	6/4	2	1	3/8		1/4	3/2	176												6
15	13	77	77	0.5	9/8	9/8	Chord	6/4	2	1	1/8		1/8	1	177												6
15	13	155/2	155/2	0.5	5/4	5/4	Chord	6/4	2	1	1/8		1/8	1	178												6
15	13	78	78	0.5	11/8	11/8	Chord	6/4	2	1	1/8		1/8	1	179												
16	14	157/2	157/2	0.0	0	0	StaffText	6/4	1	1	0						)										
16	14	157/2	157/2	1.5	0	0	Chord	6/4	1	1	3/8		1/4	3/2	180	ornamentMordent											
16	14	80	80	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	181												
16	14	161/2	161/2	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	182												
16	14	81	81	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	183												
16	14	163/2	163/2	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	184	ornamentShortTrill											7
16	14	165/2	165/2	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	185	ornamentMordent											
16	14	167/2	167/2	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	186												
16	14	157/2	157/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/4	6			
16	14	157/2	157/2	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	187												
16	14	159/2	159/2	0.0	1/4	1/4	FiguredBass	6/4	2	1	0												1/4	6			
16	14	159/2	159/2	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	188												
16	14	161/2	161/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	7			
16	14	161/2	161/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	189												
16	14	163/2	163/2	1.5	3/4	3/4	Chord	6/4	2	1	3/8		1/4	3/2	190												8
16	14	83	83	0.5	9/8	9/8	Chord	6/4	2	1	1/8		1/8	1	191												8
16	14	167/2	167/2	0.5	5/4	5/4	Chord	6/4	2	1	1/8		1/8	1	192												8
16	14	84	84	0.5	11/8	11/8	Chord	6/4	2	1	1/8		1/8	1	193												
17	15	169/2	169/2	1.0	0	0	Chord	6/4	1	1	1/4		1/4	1	194												
17	15	171/2	171/2	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	195												
17	15	86	86	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	196												
17	15	173/2	173/2	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	197												
17	15	175/2	175/2	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	198												
17	15	177/2	177/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	199	ornamentShortTrill											
17	15	90	90	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	200												
17	15	169/2	169/2	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	201												
17	15	171/2	171/2	0.0	1/4	1/4	FiguredBass	6/4	2	1	0												1/4	6			
17	15	171/2	171/2	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	202												
17	15	173/2	173/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	6	5		
17	15	173/2	173/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	203												
17	15	175/2	175/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	6			
17	15	175/2	175/2	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	204												
17	15	177/2	177/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/4	6			
17	15	177/2	177/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	205												
17	15	179/2	179/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	206												
18	16	181/2	181/2	0.0	0	0	StaffText	6/4	1	1	0						)										
18	16	181/2	181/2	0.75	0	0	Chord	6/4	1	1	3/16		1/8	3/2	207	ornamentShortTrill											
18	16	365/4	365/4	0.25	3/16	3/16	Chord	6/4	1	1	1/16		1/16	1	208												
18	16	183/2	183/2	1.5	1/4	1/4	Chord	6/4	1	1	3/8		1/4	3/2	209	ornamentShortTrill											9
18	16	93	93	0.25	5/8	5/8	Chord	6/4	1	1	1/16		1/16	1	210												9
18	16	373/4	373/4	0.25	11/16	11/16	Chord	6/4	1	1	1/16		1/16	1	211												
18	16	187/2	187/2	3.0	3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	212												
18	16	181/2	181/2	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	213												
18	16	187/2	187/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												3/4	8	5/_		
18	16	94	94	0.5	7/8	7/8	Chord	6/4	2	1	1/8		1/8	1	214												
18	16	189/2	189/2	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	215												
18	16	95	95	0.5	9/8	9/8	Chord	6/4	2	1	1/8		1/8	1	216												
18	16	191/2	191/2	0.5	5/4	5/4	Chord	6/4	2	1	1/8		1/8	1	217												
18	16	96	96	0.5	11/8	11/8	Chord	6/4	2	1	1/8		1/8	1	218												
19	17	389/4	389/4	0.25	3/16	3/16	Chord	6/4	1	1	1/16		1/16	1	219												
19	17	195/2	195/2	1.5	1/4	1/4	Chord	6/4	1	1	3/8		1/4	3/2	220	ornamentShortTrill											10
