mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
31	29	115/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	195	ornamentShortTrill								
31	29	58	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	196									
31	29	113/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/8	#6	4+	3	
31	29	113/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	197									
31	29	57	0.0	1/8	1/8	FiguredBass	2/4	2	1	0										1/8	6	4		
31	29	57	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	198									
31	29	115/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	4+			
31	29	115/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	199									
31	29	58	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	6			
31	29	58	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	200									
32	30	117/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	201									
32	30	59	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	202									
32	30	119/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	203	ornamentShortTrill								
32	30	60	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	204									
32	30	117/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/8	#6	4	3	
32	30	117/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	205									
32	30	59	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	206									
32	30	119/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	5/			
32	30	119/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	207									
32	30	60	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	208									
33	31	121/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	209									
33	31	123/2	0.0	1/4	1/4	Chord	2/4	1	1	0	grace8after		1/8	1	210									
33	31	123/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	211	ornamentShortTrill								
33	31	121/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	6	4		
33	31	121/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	212									
33	31	123/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/4	#3			
33	31	123/2	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	213									
34	32	125/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	214									
34	32	64	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	215									
34	32	125/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	216									
34	32	64	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	#3			
34	32	64	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	217									
35	33	129/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	218									
35	33	131/2	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	219									
35	33	129/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	220									
35	33	66	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	221									
36	34	133/2	1.5	0	0	Chord	2/4	1	1	3/8			1/4	3/2	222	ornamentShortTrill								
36	34	68	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	223									
36	34	133/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/2	4+_			
36	34	133/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	224									
36	34	67	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	225									
36	34	135/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	226									
36	34	68	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	227									
37	35	137/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	228									3
37	35	69	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	229									3
37	35	277/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	230									
37	35	139/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	231									4
37	35	70	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	232									4
37	35	281/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	233									
37	35	137/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	6_			
37	35	137/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	234									
37	35	69	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	235									
37	35	139/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/4	#3_			
37	35	139/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	236									
37	35	70	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	237									
38	36	141/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	238									5
38	36	71	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	239									5
38	36	285/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	240									
38	36	143/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	241									6
38	36	72	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	242									6
38	36	289/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	243									
38	36	141/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	_			
38	36	141/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	244									
38	36	71	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	245									
38	36	143/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/4	5/_			
38	36	143/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	246									
38	36	72	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	247									
39	37	145/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	248									7
39	37	73	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	249									7
39	37	293/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	250									
39	37	147/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	251	ornamentShortTrill								
