mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
11	11	31	31	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	72	ornamentShortTrill											
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	73												
11	11	30	30	0.0	0	0	FiguredBass	3/4	2	1	0												1/4	7			
11	11	30	30	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	74												
11	11	31	31	0.0	1/4	1/4	FiguredBass	3/4	2	1	0												1/4	6	4		
11	11	32	32	0.0	1/2	1/2	FiguredBass	3/4	2	1	0												1/4	3			
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	75												
11	11	30	30	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	76												
11	11	31	31	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	77												
12	12	33	33	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	78												
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	79	ornamentMordent											
12	12	34	34	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura	1/8	1	80												
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	81												
12	12	33	33	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	82												
12	12	33	33	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	83												
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	84												
13	13	36	36	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	85	articStaccatissimoAbove											
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	86												1
13	13	38	38	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	87	ornamentMordent											
13	13	155/4	155/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	88												
13	13	36	36	0.0	0	0	FiguredBass	3/4	2	1	0												3/4	6	4+	3_	
13	13	37	37	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	89												
13	13	36	36	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	90												
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	91												
14	14	39	39	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	92	ornamentShortTrill											
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	93												
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	94	ornamentShortTrill											
14	14	39	39	0.0	0	0	FiguredBass	3/4	2	1	0												1/4	#3			
14	14	39	39	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	95												
14	14	40	40	0.0	1/4	1/4	FiguredBass	3/4	2	1	0												1/4	6			
14	14	40	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	96												
14	14	41	41	0.0	1/2	1/2	FiguredBass	3/4	2	1	0												1/4	5			
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	97												
15	15	42	42	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	98												
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	99												
15	15	43	43	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	100	ornamentShortTrill											
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	101												
15	15	42	42	0.0	0	0	FiguredBass	3/4	2	1	0												1/4	6	5	h3	
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	102												
15	15	43	43	0.0	1/4	1/4	FiguredBass	3/4	2	1	0												1/4	#3			
15	15	43	43	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	103												
15	15	42	42	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	104												
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	105												
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	106												
16	16	45	45	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	107												
16	16	45	45	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	108												
16	16	46	46	0.75	1/4	1/4	Chord	3/4	2	1	3/16		1/8	3/2	109												
16	16	187/4	187/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	110												
16	16	47	47	0.75	1/2	1/2	Chord	3/4	2	1	3/16		1/8	3/2	111	ornamentShortTrill											
16	16	191/4	191/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	112												
17	17	48	48	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	113	ornamentMordent											
17	17	49	49	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	114												2
17	17	50	50	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	115	ornamentShortTrill											
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	116												
17	17	48	48	0.0	0	0	FiguredBass	3/4	2	1	0												1/4	5/			
17	17	49	49	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	117												
17	17	50	50	0.0	1/2	1/2	FiguredBass	3/4	2	1	0												1/4	7			
17	17	48	48	2.0	0	0	Chord	3/4	2	2	1/2		1/2	1	118												
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	119												
18	18	51	51	0.0	0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	120												
18	18	51	51	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	121	ornamentMordent											
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	122												
18	18	53	53	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	123												
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	124												
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	125												
18	18	52	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	126												3
18	18	53	53	0.0	1/2	1/2	FiguredBass	3/4	2	1	0												1/4	6			
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	127	ornamentShortTrill											
19	19	54	54	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	128												
19	19	219/4	219/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	129												
19	19	55	55	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	130	ornamentShortTrill											
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	131												
19	19	54	54	0.0	0	0	FiguredBass	3/4	2	1	0												3/16	5			
19	19	55	55	0.0	1/4	1/4	FiguredBass	3/4	2	1	0												1/4	5/			
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	132												
19	19	54	54	0.75	0	0	Chord	3/4	2	2	3/16		1/8	3/2	133												
19	19	219/4	219/4	0.25	3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	134												
19	19	55	55	2.0	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	135												
20	20	57	57	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	136	ornamentShortTrill											
20	20	59	59	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	137												
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	138												
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	139												
20	20	58	58	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	140												4
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	141	ornamentShortTrill											
21	21	60	60	0.0	0	0	StaffText	3/4	1	1	0						"<font size=""13.5""/><font face=""SnellRoundhand BoldScript""/>Petite reprise"										
21	21	60	60	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	142												
21	21	61	61	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	143												5
21	21	62	62	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	144	ornamentMordent											
21	21	251/4	251/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	145												
21	21	60	60	0.0	0	0	FiguredBass	3/4	2	1	0												1/4	5/			
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	146												
21	21	61	61	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	147												
21	21	62	62	0.0	1/2	1/2	FiguredBass	3/4	2	1	0												1/4	b7			
21	21	61	61	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	148												
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	149												
22	22	63	63	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	150	ornamentShortTrill											
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	151												
22	22	65	65	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	152	ornamentShortTrill											
22	22	63	63	0.0	0	0	Chord	3/4	2	1	0	grace8after	1/8	1	153												
22	22	63	63	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	154												
22	22	64	64	0.0	1/4	1/4	FiguredBass	3/4	2	1	0												1/4	5			
22	22	64	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	155												
22	22	65	65	0.0	1/2	1/2	Chord	3/4	2	1	0	grace8after	1/8	1	156												
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	157												
23	23	66	66	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	158	ornamentMordent											
23	23	67	67	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura	1/8	1	159												
23	23	67	67	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	160	ornamentShortTrill											
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	161												
23	23	66	66	0.0	0	0	FiguredBass	3/4	2	1	0												1/4	6			
23	23	66	66	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	162												
23	23	67	67	0.0	1/4	1/4	FiguredBass	3/4	2	1	0												1/4	5			
23	23	67	67	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	163												
23	23	68	68	0.0	1/2	1/2	FiguredBass	3/4	2	1	0												1/4	6	5		
23	23	67	67	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	164												
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	165												
24	24	69	69	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	166	ornamentShortTrill											6
24	24	71	71	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	167												
24	24	71	71	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	168												
24	24	71	71	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	169												
24	24	69	69	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	170												
24	24	71	71	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	171												
24	24	69	69	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	172												
24	24	69	69	1.0	0	0	Chord	3/4	2	2	1/4		1/4	1	173												
24	24	70	70	1.0	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	174												
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	175												
