mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
9	9	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	53									
10	10	27	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	54	ornamentShortTrill								
10	10	28	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	55									
10	10	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	56									
10	10	28	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	3			
10	10	28	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	57									
10	10	29	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	58									
10	10	119/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	59									
11	11	30	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	60	ornamentMordent								
11	11	123/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	61									
11	11	31	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	62	ornamentShortTrill								
11	11	65/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	63									
11	11	30	0.0	0	0	FiguredBass	3/4	2	1	0										1/8	#6			
11	11	30	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	64									
11	11	61/2	0.0	1/8	1/8	FiguredBass	3/4	2	1	0										1/8	b3			
11	11	61/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	65									
11	11	31	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5	4		
11	11	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	66									
11	11	32	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	#3			
11	11	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	67									
12	12	33	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	68									
12	12	33	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	69									
12	12	34	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	70									
12	12	34	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	71									
12	12	34	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	72	ornamentMordent								
12	12	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	73									
12	12	33	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	b3			
12	12	33	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	74									
12	12	69/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0										3/8	_			
12	12	69/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	75									
12	12	35	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	76									
12	12	71/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	77									
13	13	36	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	78									
13	13	36	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	79	ornamentMordent								
13	13	37	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	80	ornamentMordent								
13	13	77/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	81									
13	13	36	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	b7			
13	13	36	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	82									
13	13	75/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0										1/4	8	3_		
13	13	75/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	83									
13	13	38	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	84									
13	13	77/2	0.0	5/8	5/8	FiguredBass	3/4	2	1	0										1/8	6	#3		
13	13	77/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	85									
14	14	39	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	86									
14	14	39	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	87	ornamentMordent								
14	14	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	88									
14	14	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	89	ornamentMordent								
14	14	39	0.0	0	0	FiguredBass	3/4	2	1	0										1/2	5_			
14	14	39	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	90									
14	14	79/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	91									
14	14	40	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	92									
14	14	81/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	93									
14	14	41	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6	5	b3	
14	14	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	94									
15	15	42	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	95									
15	15	85/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	96									
15	15	43	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	97	ornamentShortTrill								
15	15	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	98									
15	15	42	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6_			
15	15	42	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	99									
15	15	85/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	100									
15	15	43	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										3/8	6	5	b3	
15	15	43	1.5	1/4	1/4	Chord	3/4	2	1	3/8			1/4	3/2	101	ornamentShortTrill								1
15	15	89/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	102									1
15	15	179/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	103									
16	16	45	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	104	ornamentShortTrill								
16	16	45	0.0	0	0	FiguredBass	3/4	2	1	0										1/2	#3			
16	16	45	0.0	0	0	Chord	3/4	2	1	0	appoggiatura		1/8	1	105									
16	16	45	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	106	ornamentMordent								
16	16	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	107									
17	17	48	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""12""/><font face=""SnellRoundhand BoldScript""/>Reprise"							
17	17	48	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	108	ornamentMordent								
17	17	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	109									
17	17	50	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	110	ornamentShortTrill								
17	17	48	0.0	0	0	FiguredBass	3/4	2	1	0										1/2	5_			
17	17	48	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	111									
17	17	49	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	112									
17	17	50	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	4+			
17	17	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	113									
18	18	51	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	114									
18	18	51	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	115	ornamentMordent								
18	18	52	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	116									
18	18	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	117	ornamentMordent								
18	18	51	0.0	0	0	FiguredBass	3/4	2	1	0										1/2	6_			
18	18	51	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	118									
18	18	52	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	119									
18	18	53	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	4+			
19	19	54	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	120									
19	19	54	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	121									
19	19	55	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	122	ornamentMordent								
19	19	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	123									
19	19	54	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	b6			
19	19	54	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	124									
19	19	55	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5/			
19	19	55	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	125									
19	19	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	126									
20	20	57	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	127	ornamentShortTrill								
20	20	59	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura		1/8	1	128									
20	20	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	129									
20	20	57	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	5/			
20	20	57	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	130									
20	20	58	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	7			
20	20	58	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	131									
20	20	59	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	4+			
20	20	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	132									
21	21	60	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	133									2
21	21	61	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	134	ornamentMordent								2
21	21	62	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	135									
21	21	60	0.0	0	0	FiguredBass	3/4	2	1	0										1/2	6			
21	21	60	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	136									
22	22	63	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	137	ornamentMordent								
22	22	65	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	138									3
22	22	131/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	139									3
22	22	525/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	140									3
22	22	263/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	141									3
22	22	527/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	142									3
22	22	63	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	143									4
22	22	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	144									4
22	22	65	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	145									4
23	23	66	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	146	ornamentTurn								
23	23	267/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	147									
23	23	67	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	148	ornamentShortTrill								
23	23	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	149									
23	23	66	0.75	0	0	Chord	3/4	2	1	3/16			1/8	3/2	150									
23	23	267/4	0.0	3/16	3/16	FiguredBass	3/4	2	1	0										1/16	6	3		
23	23	267/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	151									
23	23	67	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	3_			
23	23	67	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	152									
23	23	68	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	b7			
23	23	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	153									
24	24	69	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	154									
24	24	70	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	155									5
24	24	71	0.0	1/2	1/2	Chord	3/4	1	1	0	grace8after		1/8	1	156									5
24	24	71	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	157	ornamentShortTrill								5
24	24	69	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	158									
25	25	72	0.0	0	0	StaffText	3/4	1	1	0														
25	25	72	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	159	ornamentMordent								
25	25	73	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	160									
25	25	74	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	161									
26	26	76	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	162									
26	26	77	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	163	ornamentShortTrill								
26	26	75	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6	5	b3	
26	26	75	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	164									
27	27	78	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	165									
27	27	78	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	166	ornamentMordent								
27	27	79	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	167	ornamentShortTrill								6
27	27	161/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	168									6
27	27	323/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	169									
27	27	79	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	#3_			
27	27	79	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	170									
27	27	80	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	171									
28	28	81	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	172									
28	28	81	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	173	ornamentMordent								
28	28	83	0.75	1/2	1/2	Chord	3/4	1	1	3/16			1/8	3/2	174									7
28	28	335/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	175	ornamentShortTrill								7
28	28	671/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	176									
28	28	81	0.0	0	0	FiguredBass	3/4	2	1	0										3/4	6_			
28	28	81	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	177									
28	28	82	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	178									
28	28	83	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	179									
29	29	84	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	180	ornamentMordent								
29	29	171/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	181									
29	29	86	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	182									
29	29	173/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	183									
29	29	84	0.0	0	0	FiguredBass	3/4	2	1	0										3/4	5/_			
29	29	84	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	184									
29	29	85	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	185									
29	29	86	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	186									
30	30	87	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	187	ornamentShortTrill								
30	30	88	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	188									
30	30	89	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	189									
30	30	87	0.0	0	0	FiguredBass	3/4	2	1	0										3/4	#3_			
30	30	87	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	190									
30	30	88	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	191									
30	30	89	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	192									
31	31	90	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	193									
31	31	90	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	194	ornamentMordent								
31	31	91	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	195	ornamentShortTrill								
31	31	185/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	196									
31	31	90	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6			
31	31	90	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	197									
31	31	91	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5/			
31	31	91	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	198									
31	31	92	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	199									
32	32	93	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	200	ornamentShortTrill								
32	32	94	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	201									
32	32	189/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	202									
32	32	95	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	203									
32	32	191/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	204									
32	32	93	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	#3			
32	32	93	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	205									
33	33	96	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	206									
33	33	97	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	207	ornamentMordent								
33	33	98	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	208	ornamentTurn								
34	34	99	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	209									
34	34	100	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16		1/16	1	210									
34	34	100	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16		1/16	1	211									
34	34	100	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	212	ornamentMordent								8
34	34	203/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	213	ornamentShortTrill								8
34	34	407/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	214									
34	34	100	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	215									
34	34	201/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	216									
34	34	101	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	217									
34	34	203/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	218									
35	35	102	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	219	ornamentShortTrill								
35	35	103	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	220	ornamentMordent								
35	35	104	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	221	articStaccatissimoAbove								
35	35	102	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	#3			
35	35	102	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	222									
35	35	103	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	7	5/		
35	35	103	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	223									
35	35	104	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6	5/		
35	35	104	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	224									
36	36	105	0.0	0	0	Chord	3/4	1	1	0	grace16		1/16	1	225									
36	36	105	0.0	0	0	Chord	3/4	1	1	0	grace16		1/16	1	226									
36	36	105	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	227	ornamentShortTrill								9
36	36	107	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	228									
36	36	107	0.0	1/2	1/2	Chord	3/4	1	1	0	grace16		1/16	1	229									
36	36	107	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	230									
36	36	105	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	231									
36	36	106	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	232									
36	36	107	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	#3			
36	36	107	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	233									
37	37	108	0.0	0	0	Chord	3/4	1	1	0	grace16		1/16	1	234									
37	37	108	0.0	0	0	Chord	3/4	1	1	0	grace16		1/16	1	235									
37	37	108	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	236									
37	37	109	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	237									
37	37	109	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	238									
37	37	110	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura		1/8	1	239									
37	37	110	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	240									
37	37	108	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	6	3_		
37	37	108	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	241									
37	37	217/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	242									
37	37	109	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6	b3_		
37	37	109	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	243									
37	37	219/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	244									
37	37	110	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	#6_			
37	37	110	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	245									
37	37	221/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	246									
38	38	111	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	247									
