mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
4	3	13/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/8	#3			
4	3	13/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	29									
4	3	7	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	5/			
4	3	7	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	30									
5	4	15/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	31									
5	4	8	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	32									
5	4	33/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	33									
5	4	17/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	34									
5	4	9	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	35									
5	4	15/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	36									
5	4	8	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	37									
5	4	17/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	38									
5	4	9	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	6			
5	4	9	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	39									
6	5	19/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	40	ornamentMordent								
6	5	10	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	41									
6	5	21/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	42									6
6	5	11	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	43	ornamentShortTrill								
6	5	45/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	44									
6	5	19/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	45									
6	5	10	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	46									
6	5	41/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	47									
6	5	21/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	48									
6	5	11	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	49									
7	6	23/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	50	ornamentShortTrill								
7	6	12	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	51									
7	6	25/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	52									
7	6	13	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	53									
7	6	23/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	54									
7	6	12	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	55									
7	6	25/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	56									
7	6	13	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	6			
7	6	13	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	57									
8	7	27/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	58	ornamentMordent								
8	7	14	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	59									
8	7	29/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	60									
8	7	15	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	61									
8	7	27/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	62									
8	7	14	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	63									
8	7	57/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	64									
8	7	29/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	65									
8	7	15	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	6			
8	7	15	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	66									
9	8	31/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	67									
9	8	16	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	68									
9	8	65/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	69									
9	8	33/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	70									
9	8	67/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	71									
9	8	17	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	72									
9	8	69/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	73									
9	8	31/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	74									
9	8	16	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	75									
9	8	65/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	76									
9	8	33/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	77									
9	8	67/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	78									
9	8	17	0.25		3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	79									
9	8	69/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	80									
10	9	35/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	81									
10	9	18	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	82									
10	9	37/2	0.75		1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	83	ornamentShortTrill								
10	9	77/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	84									
10	9	35/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/8	5/			
10	9	35/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	85									
10	9	18	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	86									
10	9	37/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/4	3_			
10	9	37/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	87									
10	9	19	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	b7			
10	9	19	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	88									
11	10	39/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	89									
11	10	20	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	90									
11	10	41/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	91									7
11	10	21	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	92									7
11	10	39/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	93									
11	10	20	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	94									
11	10	81/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	95									
11	10	41/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	96									
11	10	21	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	6			
11	10	21	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	97									
12	11	43/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	98	ornamentShortTrill								
12	11	22	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	99									8
12	11	89/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	100									
12	11	45/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	101									9
12	11	91/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	102									
12	11	23	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	103									10
12	11	93/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	104									
12	11	43/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/4	7	#3_		
12	11	43/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	105									
12	11	22	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	106									
12	11	45/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/4	5/_			
12	11	45/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	107									
12	11	23	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	108									
13	12	47/2	0.0		0	0	Chord	2/4	1	1	0	appoggiatura		1/8	1	109									
13	12	47/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	110	ornamentMordent								
13	12	24	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	111									
13	12	49/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	112									11
13	12	25	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	113									11
13	12	47/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/4	b3_			
13	12	47/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	114									
13	12	24	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	115									
13	12	97/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	116									
13	12	49/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	117									
13	12	25	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	6			
13	12	25	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	118									
14	13	51/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	119	ornamentShortTrill								
14	13	26	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	120									12
14	13	105/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	121									
14	13	53/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	122									13
14	13	107/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	123									
14	13	27	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	124									14
14	13	109/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	125									
14	13	51/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/4	7	#3_		
14	13	51/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	126									
14	13	26	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	127									
14	13	53/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/4	5/_			
14	13	53/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	128									
14	13	27	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	129									
15	14	55/2	0.0		0	0	Chord	2/4	1	1	0	appoggiatura		1/8	1	130									
15	14	55/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	131	ornamentMordent								
15	14	28	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	132									
15	14	57/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	133									15
15	14	29	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	134									15
15	14	55/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	135									
15	14	28	0.0		1/8	1/8	FiguredBass	2/4	2	1	0										1/8	3_			
15	14	28	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	136									
15	14	113/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	137									
15	14	57/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/4	3_			
15	14	57/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	138									
15	14	115/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	139									
15	14	29	0.25		3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	140									
15	14	117/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	141									
16	15	59/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	142	ornamentShortTrill								
16	15	30	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	143									
16	15	61/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	144									16
16	15	31	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	145									16
16	15	59/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/8	7			
16	15	59/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	146									
16	15	30	0.0		1/8	1/8	FiguredBass	2/4	2	1	0										1/8	3_			
16	15	30	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	147									
16	15	121/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	148									
16	15	61/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/4	3_			
16	15	61/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	149									
16	15	123/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	150									
16	15	31	0.25		3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	151									
16	15	125/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	152									
17	16	63/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	153	ornamentShortTrill								
17	16	32	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	154									
17	16	65/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	155									17
17	16	33	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	156									17
17	16	63/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/8	7			
17	16	63/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	157									
17	16	32	0.0		1/8	1/8	FiguredBass	2/4	2	1	0										1/16	8	5/		
17	16	32	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	158									
17	16	129/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	159									
17	16	65/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/16	8	5		
17	16	65/2	0.25		1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	160									
17	16	131/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	161									
17	16	33	0.25		3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	162									
17	16	133/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	163									
18	17	67/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	164	ornamentShortTrill								
18	17	34	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	165									
18	17	69/2	0.0		1/4	1/4	Chord	2/4	1	1	0	appoggiatura		1/8	1	166									
18	17	69/2	0.75		1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	167	ornamentMordent								
18	17	141/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	168									
18	17	67/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/4	7	#3_		
18	17	67/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	169									
18	17	34	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	170									
18	17	69/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/8	5/			
18	17	69/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	171									
18	17	35	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	3			
18	17	35	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	172									
19	18	71/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	173	ornamentShortTrill								
19	18	36	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	174									18
19	18	145/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	175									
19	18	73/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	176									19
19	18	147/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	177									
19	18	37	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	178									20
19	18	149/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	179									
19	18	71/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/8	#3			
19	18	71/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	180									
19	18	36	0.0		1/8	1/8	FiguredBass	2/4	2	1	0										1/8	3			
19	18	36	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	181									
19	18	73/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/4	3_			
19	18	73/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	182									
19	18	37	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	183									
20	19	75/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	184	ornamentShortTrill								
20	19	38	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	185									21
20	19	153/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	186									
20	19	77/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	187									22
20	19	155/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	188									
20	19	39	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	189	ornamentShortTrill								23
20	19	157/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	190									
20	19	75/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/8	7	#3		
20	19	75/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	191									
20	19	38	0.0		1/8	1/8	FiguredBass	2/4	2	1	0										1/8	6			
20	19	38	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	192									
20	19	77/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/8	5/			
20	19	77/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	193									
20	19	39	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	4+			
20	19	39	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	194									
21	20	79/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	195									
21	20	40	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	196									24
21	20	161/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	197									
21	20	81/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	198									25
21	20	163/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	199									
21	20	41	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	200									26
21	20	165/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	201									
21	20	79/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/4	6_			
21	20	79/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	202									
21	20	40	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	203									
21	20	81/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/4	6_			
21	20	81/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	204									
21	20	41	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	205									
22	21	83/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	206									
22	21	42	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	207									27
22	21	169/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	208									
22	21	85/2	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	209									28
22	21	171/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	210									
22	21	43	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	211									29
22	21	173/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	212									
22	21	83/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/8	7	5/		
22	21	83/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	213									
22	21	42	0.0		1/8	1/8	FiguredBass	2/4	2	1	0										1/4	8	5/_		
22	21	42	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	214									
22	21	85/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	215									
22	21	43	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	6	4+	3	
22	21	43	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	216									
23	22	87/2	0.0		0	0	Chord	2/4	1	1	0	appoggiatura		1/8	1	217									
23	22	87/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	218									
23	22	44	0.0		1/8	1/8	Chord	2/4	1	1	0	appoggiatura		1/8	1	219									
23	22	44	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	220									
23	22	89/2	0.0		1/4	1/4	Chord	2/4	1	1	0	appoggiatura		1/8	1	221									
23	22	89/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	222	ornamentMordent								
23	22	45	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	223									
23	22	87/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/4	#3_			
23	22	87/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	224									
23	22	44	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	225									
23	22	89/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/8	6			
23	22	89/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	226									
23	22	45	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	#6			
23	22	45	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	227									
24	23	91/2	0.0		0	0	Chord	2/4	1	1	0	appoggiatura		1/8	1	228									
24	23	91/2	0.75		0	0	Chord	2/4	1	1	3/16			1/8	3/2	229	ornamentMordent								
24	23	185/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	230									
24	23	93/2	0.75		1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	231	ornamentShortTrill								
24	23	189/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	232									
24	23	91/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	233									
24	23	46	0.0		1/8	1/8	FiguredBass	2/4	2	1	0										1/8	6	5		
24	23	46	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	234									
24	23	93/2	0.0		1/4	1/4	FiguredBass	2/4	2	1	0										1/4	#3_			
24	23	93/2	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	235									
24	23	47	0.0		3/8	3/8	FiguredBass	2/4	2	1	0										1/8	7			
24	23	47	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	236									
25	24	95/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	237									
25	24	95/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/8	#3			
25	24	95/2	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	238									
26	24	48	0.0		0	1/8	StaffText	2/4	1	1	0							"<font size=""12""/><font face=""SnellRoundhand BoldScript""/>Reprise"							
26	24	48	0.5		0	1/8	Chord	2/4	1	1	1/8			1/8	1	239									
26	24	97/2	0.5		1/8	1/4	Chord	2/4	1	1	1/8			1/8	1	240									
26	24	49	0.5		1/4	3/8	Chord	2/4	1	1	1/8			1/8	1	241	ornamentShortTrill								
26	24	48	0.0		0	1/8	FiguredBass	2/4	2	1	0										1/8	#3_			
26	24	48	0.25		0	1/8	Chord	2/4	2	1	1/16			1/16	1	242									
26	24	193/4	0.25		1/16	3/16	Chord	2/4	2	1	1/16			1/16	1	243									
26	24	97/2	0.0		1/8	1/4	FiguredBass	2/4	2	1	0										1/4	5/_			
26	24	97/2	0.25		1/8	1/4	Chord	2/4	2	1	1/16			1/16	1	244									
26	24	195/4	0.25		3/16	5/16	Chord	2/4	2	1	1/16			1/16	1	245									
26	24	49	0.25		1/4	3/8	Chord	2/4	2	1	1/16			1/16	1	246									
26	24	197/4	0.25		5/16	7/16	Chord	2/4	2	1	1/16			1/16	1	247									
27	25	99/2	0.0		0	0	Chord	2/4	1	1	0	appoggiatura		1/8	1	248									
27	25	99/2	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	249									
27	25	50	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	250									
27	25	101/2	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	251									
27	25	51	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	252	ornamentShortTrill								
27	25	99/2	0.0		0	0	FiguredBass	2/4	2	1	0										1/4	3_			
27	25	99/2	0.25		0	0	Chord	2/4	2	1	1/16			1/16	1	253									
27	25	199/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	254									
