mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
3	3	23/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	25									
3	3	4	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	26									0
3	3	25/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	27	ornamentShortTrill								
3	3	13/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	28									
3	3	3	0.375	0	0	Chord	3/8	2	1	3/32			1/16	3/2	29	ornamentShortTrill								
3	3	27/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32			1/32	1	30									
3	3	7/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24			1/16	2/3	31									
3	3	11/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24			1/16	2/3	32									
3	3	23/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24			1/16	2/3	33									
3	3	4	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24			1/16	2/3	34									1
3	3	25/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24			1/16	2/3	35	ornamentShortTrill								
3	3	13/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24			1/16	2/3	36									
3	3	7/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8			1/8	1	37									
3	3	4	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	38									
4	4	9/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24			1/16	2/3	39									
4	4	14/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24			1/16	2/3	40									
4	4	29/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24			1/16	2/3	41									
4	4	5	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	42									
4	4	31/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	43									
4	4	16/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	44									
4	4	11/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	45									2
4	4	17/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	46	ornamentShortTrill								
4	4	35/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	47									
4	4	9/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24			1/16	2/3	48									
4	4	14/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24			1/16	2/3	49									
4	4	29/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24			1/16	2/3	50									
4	4	5	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24			1/16	2/3	51									
4	4	31/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24			1/16	2/3	52									
4	4	16/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24			1/16	2/3	53									
4	4	11/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24			1/16	2/3	54									3
4	4	17/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24			1/16	2/3	55	ornamentShortTrill								
4	4	35/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24			1/16	2/3	56									
4	4	9/2	0.5	0	0	Chord	3/8	3	1	1/8			1/8	1	57									
4	4	5	0.5	1/8	1/8	Chord	3/8	3	1	1/8			1/8	1	58									
4	4	11/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	59									
5	5	6	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	60									
5	5	51/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	61									
5	5	13/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	62									
5	5	20/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	63									
5	5	41/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	64									
5	5	7	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	65									
5	5	43/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	66									
5	5	22/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	67									
5	5	6	0.375	0	0	Chord	3/8	2	1	3/32			1/16	3/2	68									
5	5	51/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32			1/32	1	69									
5	5	13/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	70									
5	5	7	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	71									
5	5	6	0.375	0	0	Chord	3/8	3	1	3/32			1/16	3/2	72									
5	5	51/8	0.125	3/32	3/32	Chord	3/8	3	1	1/32			1/32	1	73									
5	5	13/2	0.0	1/8	1/8	FiguredBass	3/8	3	1	0										1/8	7			
5	5	13/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8			1/8	1	74									
5	5	7	0.0	1/4	1/4	FiguredBass	3/8	3	1	0										1/8	5/			
5	5	7	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	75									
6	6	15/2	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	76	ornamentShortTrill								
6	6	63/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	77									
6	6	8	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	78									
6	6	49/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	79									
6	6	25/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	80									
6	6	17/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	81									
6	6	26/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	82									
6	6	53/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	83									
6	6	15/2	0.375	0	0	Chord	3/8	2	1	3/32			1/16	3/2	84									
6	6	63/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32			1/32	1	85									
6	6	8	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	86									
6	6	17/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	87									
6	6	15/2	0.375	0	0	Chord	3/8	3	1	3/32			1/16	3/2	88									
6	6	63/8	0.0	3/32	3/32	FiguredBass	3/8	3	1	0										1/32	#3			
6	6	63/8	0.125	3/32	3/32	Chord	3/8	3	1	1/32			1/32	1	89									
6	6	8	0.0	1/8	1/8	FiguredBass	3/8	3	1	0										1/8	7			
6	6	8	0.5	1/8	1/8	Chord	3/8	3	1	1/8			1/8	1	90									
6	6	17/2	0.0	1/4	1/4	FiguredBass	3/8	3	1	0										1/8	5/			
6	6	17/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	91									
7	7	9	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	92	ornamentShortTrill								
7	7	75/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	93									
7	7	19/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	94									
7	7	29/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	95									
7	7	59/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	96									
7	7	10	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	97									
7	7	61/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	98									
7	7	31/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	99									
7	7	9	0.375	0	0	Chord	3/8	2	1	3/32			1/16	3/2	100									
7	7	75/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32			1/32	1	101									
7	7	19/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	102									
7	7	10	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	103									
7	7	9	0.0	0	0	FiguredBass	3/8	3	1	0										3/32	#3			
7	7	9	0.375	0	0	Chord	3/8	3	1	3/32			1/16	3/2	104									
7	7	75/8	0.125	3/32	3/32	Chord	3/8	3	1	1/32			1/32	1	105									
7	7	19/2	0.0	1/8	1/8	FiguredBass	3/8	3	1	0										1/8	7			
7	7	19/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8			1/8	1	106									
7	7	10	0.0	1/4	1/4	FiguredBass	3/8	3	1	0										1/8	5/			
7	7	10	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	107									
8	8	21/2	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	108	ornamentShortTrill								
8	8	87/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	109									
8	8	11	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	110									
8	8	67/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	111									
8	8	34/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	112									
8	8	23/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	113									
8	8	35/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	114									
8	8	71/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	115									
8	8	21/2	0.375	0	0	Chord	3/8	2	1	3/32			1/16	3/2	116									
8	8	87/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32			1/32	1	117									
8	8	11	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24			1/16	2/3	118									
8	8	67/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24			1/16	2/3	119									
8	8	34/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24			1/16	2/3	120									
8	8	23/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24			1/16	2/3	121									
8	8	35/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24			1/16	2/3	122									
8	8	71/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24			1/16	2/3	123									
8	8	21/2	0.375	0	0	Chord	3/8	3	1	3/32			1/16	3/2	124									
8	8	87/8	0.0	3/32	3/32	FiguredBass	3/8	3	1	0										1/32	6			
8	8	87/8	0.125	3/32	3/32	Chord	3/8	3	1	1/32			1/32	1	125									
8	8	11	0.0	1/8	1/8	FiguredBass	3/8	3	1	0										1/8	6	5		
8	8	11	0.5	1/8	1/8	Chord	3/8	3	1	1/8			1/8	1	126									
8	8	23/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	127									
9	9	12	0.16666666666666666	0	0	Chord	3/8	1	1	1/24			1/16	2/3	128									
9	9	73/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24			1/16	2/3	129									
9	9	37/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24			1/16	2/3	130									
9	9	25/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	131									
9	9	38/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	132									
9	9	77/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	133									
9	9	13	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	134									
9	9	79/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	135									
9	9	40/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	136									
9	9	12	0.16666666666666666	0	0	Chord	3/8	2	1	1/24			1/16	2/3	137									
9	9	73/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24			1/16	2/3	138									
9	9	37/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24			1/16	2/3	139									
9	9	25/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24			1/16	2/3	140									
9	9	38/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24			1/16	2/3	141									
9	9	77/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24			1/16	2/3	142									
9	9	13	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24			1/16	2/3	143									
9	9	79/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24			1/16	2/3	144									
9	9	40/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24			1/16	2/3	145									
9	9	12	0.0	0	0	FiguredBass	3/8	3	1	0										1/8	#3			
9	9	12	0.5	0	0	Chord	3/8	3	1	1/8			1/8	1	146									
9	9	25/2	0.0	1/8	1/8	FiguredBass	3/8	3	1	0										1/8	6			
9	9	25/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8			1/8	1	147									
9	9	13	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	148									
10	10	27/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24			1/16	2/3	149									
10	10	41/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24			1/16	2/3	150									
10	10	83/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24			1/16	2/3	151									
10	10	14	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	152									
10	10	85/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	153									
10	10	43/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	154									
10	10	29/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	155									
10	10	44/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	156									
10	10	89/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	157									
10	10	27/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24			1/16	2/3	158									
10	10	41/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24			1/16	2/3	159									
10	10	83/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24			1/16	2/3	160									
10	10	14	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24			1/16	2/3	161									
10	10	85/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24			1/16	2/3	162									
10	10	43/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24			1/16	2/3	163									
10	10	29/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	164	ornamentShortTrill								
10	10	27/2	0.5	0	0	Chord	3/8	3	1	1/8			1/8	1	165									
10	10	14	0.0	1/8	1/8	FiguredBass	3/8	3	1	0										1/8	_			
10	10	14	0.375	1/8	1/8	Chord	3/8	3	1	3/32			1/16	3/2	166									
10	10	115/8	0.125	7/32	7/32	Chord	3/8	3	1	1/32			1/32	1	167									
10	10	29/2	0.0	1/4	1/4	FiguredBass	3/8	3	1	0										1/8	#6			
10	10	29/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	168									
11	11	15	0.75	0	0	Chord	3/8	1	1	3/16			1/8	3/2	169	ornamentShortTrill								
11	11	63/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16			1/16	1	170									
11	11	16	0.25	1/4	1/4	Chord	3/8	1	1	1/16			1/16	1	171									
11	11	65/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16			1/16	1	172									
11	11	15	0.25	0	0	Chord	3/8	2	1	1/16			1/16	1	173									
11	11	61/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16			1/16	1	174									
11	11	31/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16			1/16	1	175									
11	11	63/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16			1/16	1	176									
11	11	16	0.25	1/4	1/4	Chord	3/8	2	1	1/16			1/16	1	177									
11	11	65/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16			1/16	1	178									
11	11	15	0.0	0	0	FiguredBass	3/8	3	1	0										3/16	#3			
11	11	15	0.75	0	0	Chord	3/8	3	1	3/16			1/8	3/2	179									
11	11	63/4	0.25	3/16	3/16	Chord	3/8	3	1	1/16			1/16	1	180									
11	11	16	0.25	1/4	1/4	Chord	3/8	3	1	1/16			1/16	1	181									
11	11	65/4	0.0	5/16	5/16	FiguredBass	3/8	3	1	0										1/16	5/			
11	11	65/4	0.25	5/16	5/16	Chord	3/8	3	1	1/16			1/16	1	182									
12	12	33/2	0.25	0	0	Chord	3/8	1	1	1/16			1/16	1	183									
12	12	67/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16			1/16	1	184									
12	12	17	0.75	1/8	1/8	Chord	3/8	1	1	3/16			1/8	3/2	185	ornamentShortTrill								
12	12	71/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16			1/16	1	186									
12	12	33/2	0.25	0	0	Chord	3/8	2	1	1/16			1/16	1	187									
12	12	67/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16			1/16	1	188									
12	12	17	0.75	1/8	1/8	Chord	3/8	2	1	3/16			1/8	3/2	189	ornamentShortTrill								
12	12	71/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16			1/16	1	190									
12	12	33/2	0.25	0	0	Chord	3/8	3	1	1/16			1/16	1	191									
12	12	67/4	0.0	1/16	1/16	FiguredBass	3/8	3	1	0										1/16	6	5		
12	12	67/4	0.25	1/16	1/16	Chord	3/8	3	1	1/16			1/16	1	192									
12	12	17	0.0	1/8	1/8	FiguredBass	3/8	3	1	0										1/4	#3_			
12	12	17	0.5	1/8	1/8	Chord	3/8	3	1	1/8			1/8	1	193									
12	12	35/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	194									
13	13	18	0.25	0	0	Chord	3/8	1	1	1/16			1/16	1	195									
13	13	147/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	196									
13	13	37/2	0.375	1/8	1/8	Chord	3/8	1	1	3/32			1/16	3/2	197									
13	13	151/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	198									
13	13	19	0.375	1/4	1/4	Chord	3/8	1	1	3/32			1/16	3/2	199									
13	13	155/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	200									
13	13	18	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	201									
13	13	151/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32			1/32	1	202									
13	13	19	0.375	1/4	1/4	Chord	3/8	2	1	3/32			1/16	3/2	203									
13	13	155/8	0.125	11/32	11/32	Chord	3/8	2	1	1/32			1/32	1	204									
13	13	18	0.5	0	0	Chord	3/8	3	1	1/8			1/8	1	205									
14	14	39/2	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	206									
14	14	159/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	207									
14	14	20	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	208									
14	14	121/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	209									
14	14	61/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	210									
14	14	41/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	211									
14	14	62/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	212									
14	14	125/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	213									
14	14	39/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	214									
14	14	163/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32			1/32	1	215									
14	14	41/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24			1/16	2/3	216									
14	14	62/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24			1/16	2/3	217									
14	14	125/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24			1/16	2/3	218									
15	15	21	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	219									
15	15	171/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	220									
15	15	43/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	221									
15	15	65/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	222									
15	15	131/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	223									
15	15	22	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	224									
15	15	133/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	225									
15	15	67/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	226									
15	15	21	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	227									
15	15	175/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32			1/32	1	228									
15	15	22	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24			1/16	2/3	229									
15	15	133/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24			1/16	2/3	230									
15	15	67/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24			1/16	2/3	231									
16	16	45/2	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	232									
16	16	183/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	233									
16	16	23	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	234									
16	16	139/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	235									
16	16	70/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	236									
16	16	47/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	237									
16	16	71/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	238									
16	16	143/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	239									
16	16	45/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24			1/16	2/3	240									
16	16	68/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24			1/16	2/3	241									
16	16	137/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24			1/16	2/3	242									
16	16	23	0.375	1/8	1/8	Chord	3/8	2	1	3/32			1/16	3/2	243									
16	16	187/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32			1/32	1	244									
16	16	47/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24			1/16	2/3	245									
16	16	71/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24			1/16	2/3	246									
16	16	143/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24			1/16	2/3	247									
17	17	24	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	248									
17	17	195/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	249									
17	17	49/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16			1/16	1	250									
17	17	99/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16			1/16	1	251									
17	17	25	0.25	1/4	1/4	Chord	3/8	1	1	1/16			1/16	1	252									
17	17	101/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16			1/16	1	253									
17	17	24	0.375	0	0	Chord	3/8	2	1	3/32			1/16	3/2	254									
17	17	195/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32			1/32	1	255									
17	17	49/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16			1/16	1	256									
17	17	99/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16			1/16	1	257									
17	17	25	0.25	1/4	1/4	Chord	3/8	2	1	1/16			1/16	1	258									
17	17	101/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16			1/16	1	259									
17	17	195/8	0.125	3/32	3/32	Chord	3/8	3	1	1/32			1/32	1	260									
17	17	49/2	0.0	1/8	1/8	FiguredBass	3/8	3	1	0										1/8	5			
17	17	49/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8			1/8	1	261									
17	17	25	0.0	1/4	1/4	FiguredBass	3/8	3	1	0										1/8	#6	5		
17	17	25	0.5	1/4	1/4	Chord	3/8	3	1	1/8			1/8	1	262									
18	18	51/2	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	263	ornamentShortTrill								
18	18	207/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32			1/32	1	264									
