mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	slur
38	38	56	56	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	286			25
38	38	113/2	113/2	0.375	1/4	1/4	Chord	3/8	2	1	3/32		1/16	3/2	287	ornamentShortTrill		25
38	38	455/8	455/8	0.125	11/32	11/32	Chord	3/8	2	1	1/32		1/32	1	288			
39	39	57	57	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	289	ornamentMordent		
39	39	115/2	115/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	290			
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	291			
39	39	58	58	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	292			
39	39	57	57	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	293			
39	39	115/2	115/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	294			
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	295			
39	39	58	58	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	296			
39	39	233/4	233/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	297			
40	40	117/2	117/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	298	articStaccatissimoAbove		
40	40	59	59	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	299			26
40	40	237/4	237/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	300			
40	40	119/2	119/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	301			27
40	40	239/4	239/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	302			
40	40	117/2	117/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	303			
40	40	59	59	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	304			
40	40	119/2	119/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	305			
41	41	60	60	0.0	0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	306			
41	41	60	60	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	307	ornamentMordent		
41	41	121/2	121/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	308			
41	41	243/4	243/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	309			
41	41	61	61	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	310			
41	41	245/4	245/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	311			
41	41	60	60	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	312			
42	42	123/2	123/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	313			
42	42	62	62	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	314	ornamentShortTrill		
42	42	251/4	251/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	315			
42	42	62	62	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	316			
42	42	249/4	249/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	317			
42	42	125/2	125/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	318			
42	42	251/4	251/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	319			
43	43	63	63	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	320	ornamentShortTrill		
43	43	255/4	255/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	321			
43	43	64	64	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	322			
43	43	63	63	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	323			
43	43	253/4	253/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	324			
43	43	127/2	127/2	0.75	1/8	1/8	Chord	3/8	2	1	3/16		1/8	3/2	325	ornamentShortTrill		
43	43	257/4	257/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	326			
44	44	129/2	129/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	327			
44	44	65	65	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	328	ornamentMordent		
44	44	131/2	131/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	329			
44	44	129/2	129/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	330			
44	44	65	65	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	331			
44	44	131/2	131/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	332			
45	45	66	66	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	333	ornamentShortTrill		
45	45	133/2	133/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	334			
45	45	267/4	267/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	335			
45	45	67	67	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	336			
45	45	269/4	269/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	337			
45	45	66	66	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	338			
46	46	135/2	135/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	339			
46	46	68	68	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	340	ornamentShortTrill		
46	46	275/4	275/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	341			
46	46	68	68	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	342			
46	46	273/4	273/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	343			
46	46	137/2	137/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	344			
46	46	275/4	275/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	345			
47	47	69	69	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	346	ornamentShortTrill		
47	47	279/4	279/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	347			
47	47	70	70	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	348			
47	47	69	69	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	349			
47	47	277/4	277/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	350			
47	47	139/2	139/2	0.75	1/8	1/8	Chord	3/8	2	1	3/16		1/8	3/2	351	ornamentShortTrill		
47	47	281/4	281/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	352			
48	48	141/2	141/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	353			
48	48	71	71	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	354	ornamentMordent		
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	355			
48	48	141/2	141/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	356			
48	48	71	71	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	357			
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	358			
49	49	72	72	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	359	ornamentShortTrill		
49	49	145/2	145/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	360			
49	49	291/4	291/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	361			
49	49	73	73	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	362			
49	49	293/4	293/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	363			
49	49	72	72	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	364			
49	49	145/2	145/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	365			
49	49	291/4	291/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	366			
49	49	73	73	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	367			
49	49	293/4	293/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	368			
50	50	147/2	147/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	369			
50	50	74	74	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	370	ornamentShortTrill		28
50	50	299/4	299/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	371			28
50	50	599/8	599/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	372			
50	50	147/2	147/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	373			
50	50	295/4	295/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	374			
50	50	74	74	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	375			
50	50	297/4	297/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	376			
50	50	149/2	149/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	377			
50	50	299/4	299/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	378			
51	51	75	75	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	379			
51	51	303/4	303/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	380			
51	51	76	76	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	381			
51	51	75	75	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	382			
51	51	301/4	301/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	383			
51	51	151/2	151/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	384			
51	51	303/4	303/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	385			
51	51	76	76	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	386			
52	52	153/2	153/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	387			
52	52	77	77	0.0	1/8	1/8	Chord	3/8	1	1	0	appoggiatura	1/8	1	388			
52	52	77	77	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	389	ornamentMordent		
52	52	311/4	311/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	390			
52	52	153/2	153/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	391			
52	52	77	77	0.75	1/8	1/8	Chord	3/8	2	1	3/16		1/8	3/2	392			
52	52	311/4	311/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	393			
53	53	78	78	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	394	ornamentShortTrill		
53	53	157/2	157/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	395			
53	53	315/4	315/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	396			
53	53	79	79	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	397			
53	53	317/4	317/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	398			
53	53	78	78	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	399			
53	53	313/4	313/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	400			
53	53	157/2	157/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	401			
53	53	315/4	315/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	402			
53	53	79	79	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	403			
53	53	317/4	317/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	404			
54	54	159/2	159/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	405	ornamentShortTrill		
54	54	80	80	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	406			
54	54	321/4	321/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	407			
54	54	161/2	161/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	408			
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	409			
54	54	159/2	159/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	410			
54	54	319/4	319/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	411			
54	54	80	80	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	412			
54	54	321/4	321/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	413			
54	54	161/2	161/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	414			
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	415			
55	55	81	81	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	416	ornamentShortTrill		
55	55	163/2	163/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	417			
55	55	82	82	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	418			29
55	55	81	81	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	419			
55	55	163/2	163/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	420			
55	55	327/4	327/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	421			
55	55	82	82	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	422			
56	56	165/2	165/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	423	ornamentShortTrill		
56	56	331/4	331/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	424			
56	56	83	83	0.0	1/8	1/8	Chord	3/8	1	1	0	appoggiatura	1/8	1	425			
56	56	83	83	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	426			
56	56	167/2	167/2	0.0	1/4	1/4	Chord	3/8	1	1	0	appoggiatura	1/8	1	427			
56	56	167/2	167/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	428			
56	56	165/2	165/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	429			
56	56	83	83	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	430			
56	56	167/2	167/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	431			
57	57	84	84	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	432			
57	57	169/2	169/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	433			
57	57	339/4	339/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	434			
57	57	85	85	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	435			
57	57	341/4	341/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	436			
57	57	84	84	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	437			
57	57	169/2	169/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	438			
57	57	339/4	339/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	439			
57	57	85	85	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	440			
57	57	341/4	341/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	441			
58	58	171/2	171/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	442			30
58	58	86	86	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	443	ornamentShortTrill		30
58	58	347/4	347/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	444			30
58	58	695/8	695/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	445			
58	58	171/2	171/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	446			
58	58	343/4	343/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	447			
58	58	86	86	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	448			
58	58	345/4	345/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	449			
58	58	173/2	173/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	450			
58	58	347/4	347/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	451			
59	59	87	87	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	452			
59	59	351/4	351/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	453			
59	59	88	88	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	454			
59	59	87	87	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	455			
59	59	349/4	349/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	456			
59	59	175/2	175/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	457			
59	59	351/4	351/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	458			
59	59	88	88	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	459			
60	60	177/2	177/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	460			
60	60	355/4	355/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	461			
60	60	89	89	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	462	ornamentShortTrill		
60	60	359/4	359/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	463			
60	60	177/2	177/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	464			
60	60	89	89	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	465			
60	60	179/2	179/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	466			
61	61	90	90	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	467			
61	61	90	90	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	468			
61	61	181/2	181/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	469			
61	61	363/4	363/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	470			
61	61	91	91	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	471			
61	61	365/4	365/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	472			
62	62	183/2	183/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	473			
62	62	92	92	0.75	1/8	1/8	Chord	3/8	2	1	3/16		1/8	3/2	474	ornamentShortTrill		
62	62	371/4	371/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	475			
63	63	187/2	187/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	476			
63	63	375/4	375/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	477			
63	63	94	94	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	478			
63	63	377/4	377/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	479			
63	63	93	93	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	480	ornamentShortTrill		
63	63	377/4	377/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	481			
64	64	189/2	189/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	482			
64	64	95	95	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	483	ornamentShortTrill		
64	64	383/4	383/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	484			
64	64	189/2	189/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	485			
64	64	95	95	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	486			
65	65	96	96	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	487	ornamentShortTrill		
65	65	193/2	193/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	488			
65	65	387/4	387/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	489			
65	65	97	97	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	490			
65	65	389/4	389/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	491			
65	65	96	96	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	492			
66	66	195/2	195/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	493			
66	66	98	98	1.0	1/8	1/8	Chord	3/8	1	1	1/4		1/4	1	494			
66	66	98	98	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	495			
66	66	393/4	393/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	496			
66	66	197/2	197/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	497			
66	66	395/4	395/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	498			
67	67	99	99	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	499			
67	67	399/4	399/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	500			
67	67	100	100	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	501			
67	67	99	99	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	502			
67	67	100	100	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	503			
68	68	201/2	201/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	504			
68	68	403/4	403/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	505			
68	68	101	101	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	506	ornamentShortTrill		
68	68	407/4	407/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	507			
68	68	201/2	201/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	508			
68	68	101	101	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	509			
68	68	203/2	203/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	510			
69	69	102	102	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	511			
69	69	102	102	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	512			
69	69	205/2	205/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	513			
69	69	411/4	411/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	514			
69	69	103	103	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	515			
69	69	413/4	413/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	516			
70	70	104	104	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	517			
70	70	417/4	417/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	518			
70	70	209/2	209/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	519			
70	70	419/4	419/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	520			
70	70	207/2	207/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	521			
70	70	104	104	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	522			
70	70	209/2	209/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	523			
71	71	105	105	0.75	0	0	Chord	3/8	1	1	3/16		1/8	3/2	524			
71	71	423/4	423/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	525			
71	71	106	106	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	526			
71	71	425/4	425/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	527			
71	71	105	105	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	528			
71	71	421/4	421/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	529			
71	71	211/2	211/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	530			
71	71	423/4	423/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	531			
71	71	106	106	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	532			
72	72	213/2	213/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	533			
72	72	107	107	0.75	1/8	1/8	Chord	3/8	1	1	3/16		1/8	3/2	534	ornamentShortTrill		
72	72	431/4	431/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	535			
72	72	213/2	213/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	536			
72	72	107	107	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	537			
73	73	108	108	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	538			
73	73	433/4	433/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	539			
73	73	217/2	217/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	540			
73	73	435/4	435/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	541			
73	73	109	109	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	542			
73	73	437/4	437/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	543			
73	73	108	108	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	544			
74	74	219/2	219/2	0.0	0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	545			
74	74	219/2	219/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	546	ornamentMordent		
74	74	219/2	219/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	547			
74	74	439/4	439/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	548			
74	74	110	110	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	549			
74	74	441/4	441/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	550			
74	74	221/2	221/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	551			
74	74	443/4	443/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	552			
75	75	111	111	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	553			
75	75	223/2	223/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	554			31
75	75	447/4	447/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	555			
75	75	112	112	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	556			32
75	75	449/4	449/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	557			
75	75	111	111	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	558			
75	75	223/2	223/2	1.0	1/8	1/8	Chord	3/8	2	1	1/4		1/4	1	559	ornamentShortTrill		
76	76	225/2	225/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	560	ornamentShortTrill		
76	76	113	113	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	561			
76	76	227/2	227/2	0.0	1/4	1/4	Chord	3/8	1	1	0	appoggiatura	1/8	1	562			
76	76	227/2	227/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	563			
76	76	225/2	225/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	564			
76	76	113	113	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	565			
76	76	453/4	453/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	566			
76	76	227/2	227/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	567			
76	76	455/4	455/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	568			
77	77	114	114	0.0	0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	569			
77	77	114	114	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	570			
77	77	229/2	229/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	571			
77	77	115	115	0.0	1/4	1/4	Chord	3/8	1	1	0	appoggiatura	1/8	1	572			
77	77	115	115	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	573			
77	77	114	114	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	574			
77	77	229/2	229/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	575			
