mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
3	2	9	9	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	28												
3	2	19/2	19/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	29												
4	3	10	10	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	30	ornamentShortTrill											
4	3	11	11	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	31												
4	3	11	11	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	32												
4	3	12	12	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	33												
4	3	13	13	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	34												
4	3	10	10	0.0	0	0	FiguredBass	4/4	2	1	0												1/2	b3_			
4	3	10	10	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	35												
4	3	21/2	21/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	36												
4	3	11	11	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	37												
4	3	23/2	23/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	38												
4	3	12	12	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6_			
4	3	12	12	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	39												
4	3	25/2	25/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	40												
4	3	13	13	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	5/			
4	3	13	13	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	41												
4	3	27/2	27/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	42												
5	4	14	14	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	43	ornamentShortTrill											
5	4	15	15	0.0	1/4	1/4	StaffText	4/4	1	1	0						)										
5	4	15	15	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	44												
5	4	15	15	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	45												
5	4	16	16	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	46												3
5	4	33/2	33/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	47												
5	4	17	17	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	48												4
5	4	35/2	35/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	49												
5	4	14	14	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	50												
5	4	29/2	29/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	51												
5	4	15	15	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	52												
5	4	31/2	31/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	53												
5	4	16	16	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/2	b6	5_		
5	4	16	16	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	54												
5	4	17	17	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	55												
6	5	18	18	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	56	ornamentShortTrill											
6	5	19	19	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	57												
6	5	19	19	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	58												
6	5	20	20	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	59												
6	5	41/2	41/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	60												
6	5	21	21	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	61												
6	5	43/2	43/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	62												
6	5	18	18	0.0	0	0	FiguredBass	4/4	2	1	0												1/2	8	5/_		
6	5	18	18	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	63												
6	5	37/2	37/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	64												
6	5	19	19	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	65												
6	5	39/2	39/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	66												
6	5	20	20	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/2	5/_			
6	5	20	20	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	67												
6	5	21	21	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	68												
7	6	22	22	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	69												
7	6	22	22	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	70												
7	6	23	23	0.0	1/4	1/4	StaffText	4/4	1	1	0						)										
7	6	23	23	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	71												
7	6	23	23	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	72												
7	6	24	24	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	73												
7	6	49/2	49/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	74												
7	6	25	25	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	75												
7	6	51/2	51/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	76												
7	6	22	22	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	77												
7	6	45/2	45/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	78												
7	6	23	23	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	79												
7	6	47/2	47/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	80												
7	6	24	24	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6_			
7	6	24	24	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	81												
7	6	49/2	49/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	82												
7	6	25	25	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	h6_			
7	6	25	25	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	83												
7	6	51/2	51/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	84												
8	7	26	26	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	85												
8	7	53/2	53/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	86												
8	7	27	27	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	87												
8	7	55/2	55/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	88												
8	7	28	28	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	89												5
8	7	57/2	57/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	90												
8	7	29	29	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	91												6
8	7	59/2	59/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	92												
8	7	26	26	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	6			
8	7	26	26	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	93												
8	7	27	27	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	5/			
8	7	27	27	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	94												
8	7	28	28	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	95												
8	7	29	29	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	96												
9	8	30	30	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	97												7
9	8	61/2	61/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	98												
9	8	31	31	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	99												8
9	8	63/2	63/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	100												
9	8	32	32	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	101												
9	8	65/2	65/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	102												
9	8	33	33	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	103												
9	8	67/2	67/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	104												
9	8	30	30	0.0	0	0	FiguredBass	4/4	2	1	0												1/2	h3_			
9	8	30	30	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	105												
9	8	31	31	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	106												
9	8	32	32	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6			
9	8	32	32	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	107												
9	8	33	33	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	6			
9	8	33	33	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	108												
10	9	34	34	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	109												9
10	9	69/2	69/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	110												
10	9	35	35	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	111												10
10	9	71/2	71/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	112												
10	9	36	36	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	113												11
10	9	73/2	73/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	114	ornamentShortTrill											
10	9	37	37	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	115												12
10	9	75/2	75/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	116												
10	9	34	34	0.0	0	0	FiguredBass	4/4	2	1	0												1/2	6	5_		
10	9	34	34	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	117												
10	9	35	35	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	118												
10	9	36	36	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6	4		
10	9	36	36	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	119												
10	9	37	37	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	h3			
10	9	37	37	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	120												
11	10	38	38	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	121												
11	10	38	38	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	h3			
11	10	38	38	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	122												
11	10	39	39	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	123												
12	10	40	40	1.0	0	1/2	Chord	4/4	1	1	1/4		1/4	1	124												
12	10	41	41	1.0	1/4	3/4	Chord	4/4	1	1	1/4		1/4	1	125												
12	10	40	40	0.0	0	1/2	FiguredBass	4/4	2	1	0												1/4	5_			
12	10	40	40	0.5	0	1/2	Chord	4/4	2	1	1/8		1/8	1	126												
12	10	81/2	81/2	0.5	1/8	5/8	Chord	4/4	2	1	1/8		1/8	1	127												
12	10	41	41	0.0	1/4	3/4	FiguredBass	4/4	2	1	0												1/4	6_			
12	10	41	41	0.5	1/4	3/4	Chord	4/4	2	1	1/8		1/8	1	128												
12	10	83/2	83/2	0.5	3/8	7/8	Chord	4/4	2	1	1/8		1/8	1	129												
13	11	42	42	0.0	0	0	StaffText	4/4	1	1	0						♭										
13	11	42	42	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	130	ornamentShortTrill											
13	11	43	43	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	131												
13	11	44	44	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	132												
13	11	45	45	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	133	ornamentShortTrill											
13	11	42	42	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	5_			
13	11	42	42	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	134												
13	11	85/2	85/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	135												
13	11	43	43	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6_			
13	11	43	43	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	136												
13	11	87/2	87/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	137												
13	11	44	44	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6	5_		
13	11	44	44	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	138												
13	11	89/2	89/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	139												
13	11	45	45	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	140												
13	11	91/2	91/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	141												
14	12	46	46	0.0	0	0	StaffText	4/4	1	1	0						)										
14	12	46	46	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	142												
14	12	46	46	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	143	ornamentMordent											
14	12	48	48	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	144												
14	12	49	49	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	145												
14	12	46	46	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	146												
14	12	93/2	93/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	147												
14	12	47	47	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	148												
14	12	95/2	95/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	149												
14	12	48	48	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6_			
14	12	48	48	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	150												
14	12	97/2	97/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	151												
14	12	49	49	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	6	4		
14	12	49	49	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	152												
14	12	99/2	99/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	153												
15	13	50	50	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	154												
15	13	50	50	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	155	ornamentMordent											
15	13	51	51	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	156												
15	13	52	52	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	157												
15	13	107/2	107/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	158												
15	13	50	50	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	b3_			
15	13	50	50	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	159												
15	13	101/2	101/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	160												
15	13	51	51	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	5_			
15	13	51	51	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	161												
15	13	103/2	103/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	162												
15	13	52	52	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/8	7			
15	13	52	52	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	163												
15	13	105/2	105/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	164												
15	13	53	53	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	6	4	3_	
15	13	53	53	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	165												
15	13	107/2	107/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	166												
16	14	54	54	0.0	0	0	StaffText	4/4	1	1	0						)										
16	14	54	54	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	167	ornamentShortTrill											
16	14	56	56	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	168												13
16	14	113/2	113/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	169												
16	14	57	57	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	170												14
16	14	115/2	115/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	171												
16	14	54	54	0.0	0	0	FiguredBass	4/4	2	1	0												1/2	h3_			
16	14	54	54	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	172												
16	14	109/2	109/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	173												
16	14	55	55	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	174												
16	14	111/2	111/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	175												
16	14	56	56	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6			
16	14	56	56	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	176												
16	14	57	57	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	7			
16	14	57	57	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	177												
17	15	58	58	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	178	ornamentShortTrill											
17	15	59	59	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	179												
17	15	59	59	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	180												
17	15	60	60	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	181												15
17	15	121/2	121/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	182												
17	15	61	61	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	183												16
17	15	123/2	123/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	184												
17	15	58	58	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	185												
17	15	117/2	117/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	186												
17	15	59	59	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	187												
17	15	119/2	119/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	188												
17	15	60	60	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6			
17	15	60	60	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	189												
17	15	61	61	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	b7			
17	15	61	61	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	190												
18	16	62	62	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	191	ornamentShortTrill											
18	16	63	63	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	192												
18	16	64	64	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	193												17
18	16	65	65	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	194	ornamentShortTrill											
18	16	131/2	131/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	195												
18	16	62	62	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	196												
18	16	125/2	125/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	197												
18	16	63	63	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	198												
18	16	127/2	127/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	199												
18	16	64	64	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	200												
18	16	65	65	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	6	4		
18	16	65	65	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	201												
18	16	131/2	131/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	4+			
18	16	131/2	131/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	202												
19	17	66	66	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	203												18
19	17	67	67	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	204	ornamentShortTrill											
19	17	135/2	135/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	205												
19	17	68	68	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	206	ornamentShortTrill											
19	17	139/2	139/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	207												
19	17	66	66	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	6			
19	17	66	66	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	208												
19	17	67	67	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6	5		
19	17	67	67	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	209												
19	17	68	68	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	5	4		
19	17	68	68	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	210												
19	17	69	69	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	7	3		
19	17	69	69	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	211												
20	18	70	70	0.0	0	0	StaffText	4/4	1	1	0						)										
20	18	70	70	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	212												
20	18	72	72	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	213												
20	18	73	73	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	214												
20	18	70	70	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	215												
20	18	71	71	0.0	1/4	1/4	StaffText	4/4	2	1	0						)										
20	18	71	71	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	216												
20	18	72	72	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	217												
20	18	145/2	145/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	218												
20	18	73	73	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	6_			
20	18	73	73	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	219												
20	18	147/2	147/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	220												
21	19	74	74	0.0	0	0	StaffText	4/4	1	1	0						♭										
21	19	74	74	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	221	ornamentShortTrill											
21	19	75	75	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	222												
21	19	76	76	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	223												
21	19	77	77	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	224	ornamentShortTrill											
21	19	74	74	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	_			
21	19	74	74	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	225												
21	19	149/2	149/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	226												
21	19	75	75	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6_			
21	19	75	75	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	227												
21	19	151/2	151/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	228												
21	19	76	76	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	_			
21	19	76	76	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	229												
21	19	153/2	153/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	230												
21	19	77	77	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	h6_			
21	19	77	77	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	231												
21	19	155/2	155/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	232												
22	20	78	78	0.0	0	0	StaffText	4/4	1	1	0						)										
22	20	78	78	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	233												
22	20	78	78	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	234	ornamentMordent											
