mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
9	9	25	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6			
9	9	107/4	0.0	11/16	11/16	FiguredBass	3/4	2	1	0										1/16	7	#5		
9	9	107/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	88									
9	9	24	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	89									
9	9	25	1.0	1/4	1/4	Chord	3/4	2	2	1/4			1/4	1	90									
10	10	27	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	91									
10	10	111/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	92									
10	10	28	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	93									
10	10	119/4	0.08333333333333333	11/16	11/16	Chord	3/4	1	1	1/48			1/32	2/3	94									3
10	10	179/6	0.08333333333333333	17/24	17/24	Chord	3/4	1	1	1/48			1/32	2/3	95									3
10	10	359/12	0.08333333333333333	35/48	35/48	Chord	3/4	1	1	1/48			1/32	2/3	96									
10	10	27	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	#3			
10	10	27	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	97									
10	10	28	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6			
10	10	119/4	0.0	11/16	11/16	FiguredBass	3/4	2	1	0										1/16	#5			
10	10	119/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	98									
10	10	27	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	99									
10	10	28	1.0	1/4	1/4	Chord	3/4	2	2	1/4			1/4	1	100									
11	11	30	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	101									
11	11	123/4	0.08333333333333333	3/16	3/16	Chord	3/4	1	1	1/48			1/32	2/3	102									4
11	11	185/6	0.08333333333333333	5/24	5/24	Chord	3/4	1	1	1/48			1/32	2/3	103									4
11	11	371/12	0.08333333333333333	11/48	11/48	Chord	3/4	1	1	1/48			1/32	2/3	104									
11	11	31	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	105									
11	11	31	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	106									5
11	11	32	0.75	1/2	1/2	Chord	3/4	1	1	3/16			1/8	3/2	107	ornamentShortTrill								
11	11	131/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	108									
11	11	30	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	7			
11	11	30	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	109	ornamentMordent								
11	11	31	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	6			
11	11	31	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	110	ornamentShortTrill								
12	12	33	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	111	ornamentShortTrill								
12	12	34	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	112	ornamentMordent								
12	12	33	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	#3			
12	12	33	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	113									
12	12	33	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	114									
12	12	34	2.0	1/4	1/4	Chord	3/4	2	2	1/2			1/2	1	115									
13	13	36	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""12""/><font face=""SnellRoundhand BoldScript""/>Reprise"							
13	13	36	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	116									
13	13	37	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	117									
13	13	77/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	118									
13	13	36	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	119									
13	13	37	2.0	1/4	1/4	Chord	3/4	1	2	1/2			1/2	1	120									
13	13	36	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	#3_			
13	13	36	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	121									
13	13	73/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	122									
13	13	37	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/8	6			
13	13	37	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	123									
13	13	75/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	124									
13	13	38	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	125									
13	13	77/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	126									
14	14	39	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	127									
14	14	41	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	128									
14	14	167/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	129									
14	14	39	2.0	0	0	Chord	3/4	1	2	1/2			1/2	1	130									
14	14	41	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	131									
14	14	39	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	7	#5		
14	14	40	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	132	ornamentMordent								
14	14	41	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	133									
14	14	167/4	0.0	11/16	11/16	FiguredBass	3/4	2	1	0										1/16	6			
14	14	39	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	134									
14	14	41	0.75	1/2	1/2	Chord	3/4	2	2	3/16			1/8	3/2	135									
14	14	167/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16			1/16	1	136									
15	15	42	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	137									
15	15	171/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	138									
15	15	43	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	139	ornamentShortTrill								
15	15	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	140									
15	15	42	0.75	0	0	Chord	3/4	1	2	3/16			1/8	3/2	141									
15	15	171/4	0.25	3/16	3/16	Chord	3/4	1	2	1/16			1/16	1	142									
15	15	43	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	143									
15	15	44	0.75	1/2	1/2	Chord	3/4	1	2	3/16			1/8	3/2	144									
15	15	179/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	145									
15	15	42	0.0	0	0	FiguredBass	3/4	2	1	0										3/16	#6			
15	15	42	0.75	0	0	Chord	3/4	2	1	3/16			1/8	3/2	146	ornamentShortTrill								
15	15	171/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	147									
15	15	43	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	4			
15	15	43	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	148									
15	15	44	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	#3			
15	15	43	1.0	1/4	1/4	Chord	3/4	2	2	1/4			1/4	1	149									
15	15	44	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	150									
16	16	45	0.0	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	151									
16	16	45	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	152	ornamentMordent								
16	16	46	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16		1/16	1	153									
16	16	46	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16		1/16	1	154									
16	16	46	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	155									
16	16	45	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	156									
16	16	46	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	157									
16	16	47	0.75	1/2	1/2	Chord	3/4	1	2	3/16			1/8	3/2	158									
16	16	191/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	159									
16	16	46	1.0	1/4	1/4	Chord	3/4	1	3	1/4			1/4	1	160									
16	16	45	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	161									
16	16	93/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0										3/8	3_			
16	16	93/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	162									
16	16	47	0.75	1/2	1/2	Chord	3/4	2	1	3/16			1/8	3/2	163	ornamentMordent								
16	16	191/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	164									
17	17	48	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	165									
17	17	195/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	166									
17	17	49	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	167									
17	17	48	0.0	0	0	Chord	3/4	1	2	0	appoggiatura		1/8	1	168									
17	17	48	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	169									
17	17	49	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	170	ornamentMordent								
17	17	50	0.75	1/2	1/2	Chord	3/4	1	2	3/16			1/8	3/2	171									6
17	17	203/4	0.25	11/16	11/16	Chord	3/4	1	2	1/16			1/16	1	172									
17	17	48	0.0	0	0	FiguredBass	3/4	2	1	0										1/8	7			
17	17	49	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	173									
17	17	99/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0										3/8	3_			
17	17	48	1.5	0	0	Chord	3/4	2	2	3/8			1/4	3/2	174									
17	17	99/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8			1/8	1	175									
17	17	50	0.75	1/2	1/2	Chord	3/4	2	2	3/16			1/8	3/2	176									
17	17	203/4	0.25	11/16	11/16	Chord	3/4	2	2	1/16			1/16	1	177									
18	18	51	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	178									
18	18	207/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	179									
18	18	52	0.75	1/4	1/4	Chord	3/4	1	1	3/16			1/8	3/2	180	ornamentShortTrill								7
18	18	211/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	181									7
18	18	423/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	182									
18	18	53	0.0	1/2	1/2	Chord	3/4	1	1	0	appoggiatura		1/8	1	183									
18	18	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	184	ornamentMordent								
18	18	51	0.0	0	0	Chord	3/4	1	2	0	appoggiatura		1/8	1	185									
18	18	51	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	186									
18	18	51	0.0	0	0	FiguredBass	3/4	2	1	0										1/4	7			
18	18	52	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	4+			
18	18	52	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	187									
18	18	53	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										3/16	6			
18	18	53	0.75	1/2	1/2	Chord	3/4	2	1	3/16			1/8	3/2	188									
18	18	215/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	189									
18	18	51	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	190									
18	18	53	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	191									
19	19	54	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	192									8
19	19	219/4	0.08333333333333333	3/16	3/16	Chord	3/4	1	1	1/48			1/32	2/3	193									8
19	19	329/6	0.08333333333333333	5/24	5/24	Chord	3/4	1	1	1/48			1/32	2/3	194									8
19	19	659/12	0.08333333333333333	11/48	11/48	Chord	3/4	1	1	1/48			1/32	2/3	195									
19	19	55	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	196	ornamentShortTrill								
19	19	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	197									
19	19	55	1.5	1/4	1/4	Chord	3/4	1	2	3/8			1/4	3/2	198									
19	19	54	0.0	0	0	FiguredBass	3/4	2	1	0										3/16	6	5		
19	19	54	0.75	0	0	Chord	3/4	2	1	3/16			1/8	3/2	199									
19	19	219/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	200									
19	19	55	2.0	1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	201									
19	19	54	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	202									
19	19	55	1.0	1/4	1/4	Chord	3/4	2	2	1/4			1/4	1	203									
19	19	56	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	204									
20	20	57	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	205									
20	20	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	206									
20	20	57	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	207									
20	20	115/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	208									
20	20	58	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	209									
20	20	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	210									
20	20	59	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	211	ornamentMordent								
20	20	119/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	212									
21	21	60	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	213	ornamentShortTrill								
21	21	121/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	214									
21	21	61	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	215									
21	21	61	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	216									
21	21	125/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	217									
21	21	61	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	218									9
21	21	123/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	219									
21	21	62	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	220									
21	21	61	1.0	1/4	1/4	Chord	3/4	1	3	1/4			1/4	1	221									
21	21	62	1.0	1/2	1/2	Chord	3/4	1	3	1/4			1/4	1	222									
21	21	60	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	223									
21	21	61	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/4	b3			
21	21	62	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										3/8	6	5	b3_	
21	21	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	224									
22	22	63	0.0	0	0	StaffText	3/4	1	1	0														
22	22	63	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	225	ornamentShortTrill								
22	22	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	226									
22	22	63	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	227									
22	22	127/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	228									
22	22	64	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	229									
22	22	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	230									
22	22	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	231									
22	22	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	232									
23	23	66	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	233	ornamentShortTrill								
23	23	133/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	234									
23	23	67	0.0	1/4	1/4	Chord	3/4	1	1	0	appoggiatura		1/8	1	235									
23	23	67	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	236									
23	23	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	237									
23	23	67	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	238									10
23	23	135/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	239									
23	23	68	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	240									
23	23	67	1.0	1/4	1/4	Chord	3/4	1	3	1/4			1/4	1	241									
23	23	68	1.0	1/2	1/2	Chord	3/4	1	3	1/4			1/4	1	242									
23	23	66	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	243									
23	23	68	0.0	1/2	1/2	FiguredBass	3/4	2	1	0										1/4	#6	5		
23	23	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	244									
24	24	69	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	245	ornamentShortTrill								
24	24	70	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	246									
24	24	69	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	247									
24	24	70	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	248									
24	24	71	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	249									
24	24	69	0.0	0	0	FiguredBass	3/4	2	1	0										1/8	#3			
24	24	69	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	250									
24	24	139/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	251									
24	24	70	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	6_			
24	24	70	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	252									
24	24	141/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	253									
24	24	71	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	254									
24	24	143/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	255									
25	25	72	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	256									
25	25	73	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	257									
25	25	147/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	258									
25	25	74	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	259									
25	25	149/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	260									
25	25	72	0.0	0	0	Chord	3/4	1	2	0	appoggiatura		1/8	1	261									
25	25	72	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	262									
25	25	72	0.0	0	0	FiguredBass	3/4	2	1	0										1/8	7	2		
25	25	72	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	263									
25	25	145/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	264									
25	25	73	0.0	1/4	1/4	FiguredBass	3/4	2	1	0										1/2	6	5_		
25	25	73	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	265									
25	25	147/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	266									
25	25	74	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	267									
25	25	149/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	268									
