mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
6	5	17/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	46									4
6	5	10	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	47									4
6	5	41/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	48									
7	6	21/2	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	49	ornamentShortTrill								
7	6	47/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	50									
7	6	12	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	51									
7	6	49/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	52									
7	6	21/2	0.25	0	0	Chord	2/4	2	1	1/16			1/16	1	53									
7	6	43/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	54									
7	6	11	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	55									
7	6	45/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	56									
7	6	23/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	57									
7	6	47/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	58									
7	6	12	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	59									
7	6	49/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	60									
8	7	25/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	61									
8	7	51/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	62									
8	7	13	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	63									
8	7	53/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	64									
8	7	27/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	65	ornamentMordent								
8	7	57/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	66									
8	7	25/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	67									5
8	7	13	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	68									5
8	7	53/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	69									
8	7	27/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	70									6
8	7	55/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	71									6
8	7	14	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	72									6
8	7	57/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	73									
9	8	29/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	74									
9	8	59/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	75									
9	8	15	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	76									
9	8	61/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	77									
9	8	31/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	78	ornamentMordent								
9	8	65/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	79									
9	8	29/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/8	h3			
9	8	29/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	80									7
9	8	15	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	81									7
9	8	61/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	82									
9	8	31/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/16	6			
9	8	31/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	83									8
9	8	63/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	84									8
9	8	16	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	85									8
9	8	65/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	86									
10	9	33/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	87									
10	9	67/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	88									
10	9	17	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	89									
10	9	69/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	90									
10	9	35/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	91									
10	9	71/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	92									
10	9	18	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	93									
10	9	73/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	94									
10	9	33/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	5_			
10	9	33/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	95									
10	9	17	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	96									
10	9	35/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/4	6	5_		
10	9	35/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	97									
10	9	18	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	98									
11	10	37/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	99	ornamentShortTrill								
11	10	19	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	100									
11	10	20	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	101									
11	10	37/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/8	h3			
11	10	37/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	102									9
11	10	19	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	103									9
11	10	77/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	104									9
11	10	39/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	105									9
11	10	20	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	106									
12	11	41/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	107	ornamentShortTrill								
12	11	21	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	108									
12	11	85/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	109									
12	11	43/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	110									
12	11	22	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	111									
12	11	41/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	4+_			
12	11	41/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	112									
12	11	21	0.25	1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	113									
12	11	85/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	114									
12	11	43/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/4	6_			
12	11	43/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	115									
12	11	87/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	116									
12	11	22	0.25	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	117									
12	11	89/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	118									
13	12	45/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	119									
13	12	23	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	120									
13	12	47/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	121									
13	12	24	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	122									
13	12	45/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	6_			
13	12	45/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	123									
13	12	23	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	124									
13	12	47/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	5	2		
13	12	47/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	125									
13	12	24	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	3			
13	12	24	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	126									
14	13	49/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	127									
14	13	25	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	128									
14	13	51/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	129									
14	13	26	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	130									
14	13	49/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/8	5	2		
14	13	49/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	131									
14	13	25	0.0	1/8	1/8	FiguredBass	2/4	2	1	0										1/8	3			
14	13	25	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	132									
14	13	51/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	5	2		
14	13	51/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	133									
14	13	26	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	5/			
14	13	26	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	134									
15	14	53/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	135									
15	14	27	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	136									
15	14	109/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	137									
15	14	55/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	138									
15	14	111/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	139									
15	14	28	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	140									
15	14	113/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	141									
15	14	53/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	142									
15	14	27	0.0	1/8	1/8	FiguredBass	2/4	2	1	0										1/8	6			
15	14	27	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	143									
15	14	55/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	6	5		
15	14	55/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	144									
15	14	28	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	145									
16	15	57/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	146									
16	15	29	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	147									
16	15	59/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	148	ornamentShortTrill								
16	15	121/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	149									
16	15	57/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/8	h3			
16	15	57/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	150									
16	15	29	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	151									
16	15	59/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/4	h3_			
16	15	59/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	152									
16	15	30	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	153									
17	16	61/2	1.5	0	0	Chord	2/4	1	1	3/8			1/4	3/2	154									
17	16	61/2	1.5	0	0	Chord	2/4	2	1	3/8			1/4	3/2	155									
18	16	32	0.5	0	3/8	Chord	2/4	1	1	1/8			1/8	1	156									
18	16	32	0.5	0	3/8	Chord	2/4	2	1	1/8			1/8	1	157									
19	17	65/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	158	ornamentShortTrill								
19	17	33	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	159									
19	17	133/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	160									
19	17	67/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	161									
19	17	34	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	162									
19	17	65/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	4			
19	17	65/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	163									10
19	17	34	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	164									
20	18	69/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	165									
20	18	35	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	166									
20	18	71/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	167									
20	18	36	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	168									
20	18	69/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	6_			
20	18	69/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	169									
20	18	35	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	170									
20	18	71/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	6	5		
20	18	71/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	171									
20	18	36	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	7			
20	18	36	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	172									
21	19	73/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	173									
21	19	37	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	174									
21	19	149/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	175									
21	19	75/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	176									
21	19	38	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	177									
21	19	73/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/8	5/			
21	19	73/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	178									
21	19	37	0.0	1/8	1/8	FiguredBass	2/4	2	1	0										1/8	3			
21	19	37	1.0	1/8	1/8	Chord	2/4	2	1	1/4			1/4	1	179									
21	19	75/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	4	3		
21	19	38	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	5/			
21	19	38	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	180									
22	20	77/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	181	ornamentShortTrill								
22	20	39	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	182									
22	20	157/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	183									
22	20	79/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	184									
22	20	40	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	185									
22	20	77/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	186									
23	21	81/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	187									
23	21	41	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	188									
23	21	165/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	189									
23	21	83/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	190									
23	21	42	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	191									
23	21	81/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	5/			
23	21	81/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	192									
24	22	85/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	193									
24	22	43	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	194									
24	22	173/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	195									
24	22	87/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	196									
24	22	44	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	197									
24	22	177/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	198									
24	22	85/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	199									
24	22	43	0.0	1/8	1/8	FiguredBass	2/4	2	1	0										1/8	6			
24	22	43	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	200									
24	22	87/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	6	5		
24	22	87/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	201									
24	22	44	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	7	b3		
24	22	44	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	202									
25	23	89/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	203									
25	23	45	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	204									
25	23	181/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	205									
25	23	91/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	206	ornamentShortTrill								
25	23	185/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	207									
25	23	89/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	208									
25	23	45	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	209									
25	23	91/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/4	3_			
25	23	91/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	210									
25	23	46	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	b7			
25	23	46	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	211									
26	24	93/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	212									
26	24	47	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	213									
26	24	189/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	214									
26	24	95/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	215									
26	24	48	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	216									
26	24	93/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	217									
26	24	48	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	6			
26	24	48	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	218									
27	25	97/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	219									
27	25	49	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	220									
27	25	99/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	221									
27	25	50	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	222									
27	25	97/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/8	5	b3	2	
27	25	97/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	223									
27	25	49	0.0	1/8	1/8	FiguredBass	2/4	2	1	0										1/8	8	5/		
27	25	49	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	224									
27	25	99/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	h5	2		
27	25	99/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	225									
27	25	50	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	3			
27	25	50	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	226									
28	26	101/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	227									
28	26	51	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	228									
28	26	103/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	229									
28	26	207/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	230									
28	26	52	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	231									
28	26	209/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	232									
28	26	101/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/8	5/	2		
28	26	101/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	233									
28	26	51	0.0	1/8	1/8	FiguredBass	2/4	2	1	0										1/8	6	5/		
28	26	51	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	234									
28	26	103/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	235									
28	26	52	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	6			
28	26	52	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	236									
29	27	105/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	237									
29	27	211/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	238									
29	27	53	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	239									
29	27	213/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	240									
29	27	107/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	241	ornamentShortTrill								
29	27	217/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	242									
29	27	105/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	6	5_		
29	27	105/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	243									
29	27	53	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	244									
29	27	107/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/8	h3			
29	27	107/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	245									
29	27	54	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	246									
30	28	109/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	247									
30	28	219/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	248									
30	28	55	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	249									
30	28	221/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	250									
30	28	111/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	251									
30	28	223/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	252									
30	28	56	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	253									
30	28	225/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	254									
30	28	109/2	0.0	0	0	FiguredBass	2/4	2	1	0										1/4	h3_			
30	28	109/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	255									
30	28	55	1.0	1/8	1/8	Chord	2/4	2	1	1/4			1/4	1	256									
30	28	111/2	0.0	1/4	1/4	FiguredBass	2/4	2	1	0										1/4	b6	4_		
30	28	56	0.0	3/8	3/8	FiguredBass	2/4	2	1	0										1/8	4+			
30	28	56	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	257									
31	29	113/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	258									
31	29	57	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	259									
31	29	229/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	260									
31	29	115/2	0.75	1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	261	ornamentShortTrill								
