mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
7	6	26	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	109									
7	6	105/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	110									
8	7	53/2	0.0	0	0	StaffText	4/4	1	1	0							♯							
8	7	53/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	111	ornamentMordent								
8	7	111/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	112									
8	7	28	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	113									
8	7	113/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	114									
8	7	57/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	115									
8	7	115/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	116									
8	7	29	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	117									
8	7	117/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	118									
8	7	59/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	119									
8	7	119/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	120									
8	7	30	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	121									
8	7	121/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	122									
8	7	53/2	0.0	0	0	FiguredBass	4/4	2	1	0										3/8	6_			
8	7	53/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	123									
8	7	27	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	124									
8	7	55/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	125									
8	7	28	0.0	3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6			
8	7	28	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	126									
8	7	57/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/8	7			
8	7	57/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	127									
8	7	29	0.0	5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6			
8	7	29	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	128									
8	7	59/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	7			
8	7	59/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	129									
8	7	30	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	6			
8	7	30	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	130									
9	8	61/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	131	ornamentShortTrill								
9	8	31	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	132									
9	8	63/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	133									
9	8	129/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	134									
9	8	65/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	135									
9	8	131/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	136									
9	8	33	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	137									
9	8	133/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	138									
9	8	67/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	139	ornamentShortTrill								
9	8	137/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	140									
9	8	61/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	#3_			
9	8	61/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	141									
9	8	123/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	142									
9	8	31	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	143									
9	8	125/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	144									
9	8	63/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	6_			
9	8	63/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	145									
9	8	127/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	146									
9	8	32	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	147									
9	8	129/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	148									
9	8	65/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	149									
9	8	33	0.0	5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6	5		
9	8	33	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	150									
9	8	67/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	#3			
9	8	67/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	151									
10	9	69/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	152									
10	9	143/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	153									
10	9	36	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	154									
10	9	145/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	155									
10	9	73/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	156	ornamentShortTrill								
10	9	151/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	157									
10	9	38	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	158									
10	9	153/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	159									
10	9	69/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	_			
10	9	69/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	160									
10	9	139/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	161									
10	9	35	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	162									
10	9	141/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	163									
10	9	71/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	7_			
10	9	71/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	164									
10	9	36	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	165									
10	9	73/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/4	7_			
10	9	73/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	166									
10	9	147/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	167									
10	9	37	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	168									
10	9	149/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	169									
10	9	75/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	7_			
10	9	75/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	170									
10	9	38	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	171									
11	10	77/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	172									
11	10	159/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	173									
11	10	40	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	174									
11	10	161/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	175									
11	10	81/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	176	ornamentShortTrill								
11	10	41	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	177									
11	10	83/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	178									1
11	10	169/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	179									
11	10	77/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	7_			
11	10	77/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	180									
11	10	155/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	181									
11	10	39	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	182									
11	10	157/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	183									
11	10	79/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	7	5/_		
11	10	79/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	184									
11	10	40	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	185									
11	10	81/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/4	#3_			
11	10	81/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	186									
11	10	163/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	187									
11	10	41	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	188									
11	10	165/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	189									
11	10	83/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	5			
11	10	83/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	190									
11	10	42	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7	#3		
11	10	42	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	191									
12	11	85/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	192	ornamentShortTrill								
12	11	43	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	193									
12	11	44	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	194									
12	11	177/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	195									
12	11	89/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	196									
12	11	179/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	197									
12	11	45	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	198									
12	11	181/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	199									
12	11	91/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	200	ornamentShortTrill								
12	11	185/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	201									
12	11	85/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	202									
12	11	43	0.0	1/8	1/8	FiguredBass	4/4	2	1	0										1/16	#_			
12	11	43	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	203									
12	11	173/4	0.0	3/16	3/16	FiguredBass	4/4	2	1	0										1/16	__			
12	11	173/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	204									
12	11	87/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	205									
12	11	175/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	206									
12	11	44	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	207									
12	11	177/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	208									
12	11	89/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/8	6			
12	11	89/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	209									
12	11	45	0.0	5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6	5		
12	11	45	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	210									
12	11	91/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	4			
12	11	91/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	211									
12	11	46	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	#3			
13	12	93/2	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	212									
13	12	93/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	#3			
13	12	93/2	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	213									
14	12	48	0.0	0	3/8	StaffText	4/4	1	1	0							Reprise							
14	12	48	0.25	0	3/8	Chord	4/4	1	1	1/16			1/16	1	214									
14	12	193/4	0.25	1/16	7/16	Chord	4/4	1	1	1/16			1/16	1	215									
14	12	97/2	0.5	1/8	1/2	Chord	4/4	1	1	1/8			1/8	1	216									
14	12	49	0.5	1/4	5/8	Chord	4/4	1	1	1/8			1/8	1	217									
14	12	99/2	0.5	3/8	3/4	Chord	4/4	1	1	1/8			1/8	1	218									
14	12	50	0.5	1/2	7/8	Chord	4/4	1	1	1/8			1/8	1	219									
14	12	50	0.25	1/2	7/8	Chord	4/4	2	1	1/16			1/16	1	220									
14	12	201/4	0.25	9/16	15/16	Chord	4/4	2	1	1/16			1/16	1	221									
15	13	101/2	0.0	0	0	StaffText	4/4	1	1	0							♭							
15	13	101/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	222	ornamentMordent								
15	13	52	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	223									
15	13	209/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	224									
15	13	105/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	225									
15	13	211/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	226									
15	13	53	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	227									
15	13	213/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	228									
15	13	107/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	229									
15	13	217/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	230									
15	13	101/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	6_			
15	13	101/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	231									
15	13	51	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	232									
15	13	103/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/8	4			
15	13	103/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	233									
15	13	52	0.0	3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6	b3		
15	13	52	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	234									
15	13	105/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	235									2
15	13	53	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	236									2
15	13	213/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	237									2
15	13	107/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	238									2
15	13	215/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	239									2
15	13	54	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	240									2
15	13	217/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	241									
16	14	109/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	242	ornamentShortTrill								
16	14	56	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	243									
16	14	113/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	244									
16	14	57	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	245									
16	14	229/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	246									
16	14	115/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	247	ornamentShortTrill								
16	14	233/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	248									
16	14	109/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/2	#3_			
16	14	109/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	249									
16	14	55	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	250									
16	14	111/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	251									
16	14	56	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	252									
16	14	113/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/4	6			
16	14	113/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	253									
16	14	58	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7	h3		
