mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
6	6	17	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6	4+	3	
6	6	17	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	31									
7	7	18	0.5		0	0	Chord	3/4	1	1	1/8			1/8	1	32									1
7	7	37/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	33									1
7	7	19	1.5		1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	34	ornamentShortTrill								1
7	7	41/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	35									
7	7	18	0.0		0	0	FiguredBass	3/4	2	1	0										1/8	#3			
7	7	18	0.5		0	0	Chord	3/4	2	1	1/8			1/8	1	36									
7	7	37/2	0.0		1/8	1/8	FiguredBass	3/4	2	1	0										5/8	h7	5		
7	7	37/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	37									
7	7	19	0.0		1/4	1/4	FiguredBass	3/4	2	1	0										1/4	5	4		
7	7	19	2.0		1/4	1/4	Chord	3/4	2	1	1/2			1/2	1	38									
7	7	20	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	#3			
8	8		0.0	1	0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	39									
8	8		3.0	1	0	0	Chord	3/4	1	1	3/4			1/2	3/2	40									
8	8		1.0	1	0	0	Chord	3/4	2	1	1/4			1/4	1	41									
8	8		0.5	1	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	42									
8	8		0.5	1	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	43									
8	8		0.5	1	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	44									
8	8		0.5	1	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	45									
9	8	21	3.0	2	0	0	Chord	3/4	1	1	3/4			1/2	3/2	46									
9	8	21	0.0	2	0	0	FiguredBass	3/4	2	1	0										1	_			
9	8	21	1.5	2	0	0	Chord	3/4	2	1	3/8			1/4	3/2	47									
9	8	45/2	0.5	2	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	48									
9	8	23	0.5	2	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	49									
9	8	47/2	0.5	2	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	50									
10	9	24	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	51									
10	9	25	1.0		1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	52									
10	9	26	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	53									
10	9	24	0.0		0	0	StaffText	3/4	2	1	0							Reprise							
10	9	24	2.0		0	0	Chord	3/4	2	1	1/2			1/2	1	54									2
10	9	25	0.0		1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6	4		2
10	9	26	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	4+			
10	9	26	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	55									
11	10	27	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	56									
11	10	28	1.5		1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	57									
11	10	59/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	58									
11	10	27	0.0		0	0	FiguredBass	3/4	2	1	0										1/2	6			
11	10	27	2.0		0	0	Chord	3/4	2	1	1/2			1/2	1	59	ornamentShortTrill								
11	10	29	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	7			
11	10	29	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	60									
12	11	30	0.75		0	0	Chord	3/4	1	1	3/16			1/8	3/2	61									3
12	11	123/4	0.125		3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	62									3
12	11	247/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	63									3
12	11	31	1.5		1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	64	ornamentShortTrill								3
12	11	65/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	65									
12	11	30	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	66									
12	11	31	0.0		1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6	5		
12	11	31	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	67									
12	11	32	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	7	5/		
12	11	32	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	68									
13	12	33	2.0		0	0	Chord	3/4	1	1	1/2			1/2	1	69	ornamentShortTrill								
13	12	35	0.0		1/2	1/2	Chord	3/4	1	1	0	appoggiatura		1/8	1	70									
13	12	35	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	71									
13	12	33	0.0		0	0	FiguredBass	3/4	2	1	0										3/4	#3_			
13	12	33	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	72									
13	12	34	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	73									
13	12	35	0.5		1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	74									
13	12	71/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	75									
14	13	73/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	76									
14	13	37	1.5		1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	77									
14	13	77/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	78									
14	13	36	0.0		0	0	FiguredBass	3/4	2	1	0										1/4	6			
14	13	36	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	79									
14	13	37	0.0		1/4	1/4	FiguredBass	3/4	2	1	0										1/4	#3			
14	13	37	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	80									
14	13	38	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	#5			
14	13	38	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	81									
15	14	39	1.5		0	0	Chord	3/4	1	1	3/8			1/4	3/2	82	ornamentShortTrill								
15	14	81/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	83									
15	14	41	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	84									
15	14	39	0.0		0	0	FiguredBass	3/4	2	1	0										1/4	#3			
15	14	39	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	85									
15	14	40	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	86									
15	14	41	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	5/			
15	14	41	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	87									
16	15	42	0.5		0	0	Chord	3/4	1	1	1/8			1/8	1	88									4
16	15	85/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	89									4
16	15	43	1.5		1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	90									4
16	15	89/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	91									
16	15	42	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	92									
16	15	43	0.0		1/4	1/4	FiguredBass	3/4	2	1	0										1/4	4			
16	15	43	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	93									
16	15	44	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	#3			
16	15	44	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	94									
17	16	45	0.0		0	0	Chord	3/4	1	1	0	appoggiatura		1/8	1	95									
17	16	45	2.0		0	0	Chord	3/4	1	1	1/2			1/2	1	96	ornamentMordent								
17	16	45	0.0		0	0	FiguredBass	3/4	2	1	0										3/4	_			
17	16	45	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	97									
17	16	46	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	98									
17	16	47	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	99	ornamentShortTrill								
18	17	48	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	100									5
18	17	49	1.0		1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	101									5
18	17	50	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	102									
18	17	48	0.0		0	0	FiguredBass	3/4	2	1	0										1/4	3			
18	17	48	2.0		0	0	Chord	3/4	2	1	1/2			1/2	1	103									
18	17	49	0.0		1/4	1/4	FiguredBass	3/4	2	1	0										1/4	4+			
18	17	50	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6			
18	17	50	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	104									
19	18	51	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	105									6
19	18	52	1.0		1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	106									6
19	18	53	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	107									
19	18	51	0.0		0	0	FiguredBass	3/4	2	1	0										1/4	7			
19	18	51	2.0		0	0	Chord	3/4	2	1	1/2			1/2	1	108									
19	18	52	0.0		1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6			
19	18	53	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6	4		
19	18	53	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	109									
20	19	54	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	110									
20	19	55	1.5		1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	111	ornamentShortTrill								
20	19	113/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	112									
20	19	54	0.0		0	0	FiguredBass	3/4	2	1	0										1/2	5/_			
20	19	54	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	113									
20	19	55	0.5		1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	114									
20	19	111/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	115									
20	19	56	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6			
20	19	56	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	116									
21	20	57	2.0		0	0	Chord	3/4	1	1	1/2			1/2	1	117									7
21	20	59	0.0		1/2	1/2	StaffText	3/4	1	1	0							)							
21	20	59	0.0		1/2	1/2	Chord	3/4	1	1	0	appoggiatura		1/8	1	118									
21	20	59	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	119	ornamentShortTrill								
21	20	57	0.0		0	0	FiguredBass	3/4	2	1	0										1/2	6_			
21	20	57	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	120									
21	20	58	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	121									
21	20	59	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	3			
21	20	59	0.0		1/2	1/2	StaffText	3/4	2	1	0							)							
21	20	59	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	122									
22	21	60	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	123									
22	21	61	1.0		1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	124									
22	21	62	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	125									
22	21	60	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	126									
22	21	61	0.0		1/4	1/4	FiguredBass	3/4	2	1	0										1/4	6			
22	21	61	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	127									
22	21	62	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6			
22	21	62	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	128									
23	22	63	1.0		0	0	Chord	3/4	1	1	1/4			1/4	1	129									
23	22	64	1.0		1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	130									
23	22	65	1.0		1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	131									
23	22	63	0.0		0	0	FiguredBass	3/4	2	1	0										1/4	6	5		
23	22	63	1.0		0	0	Chord	3/4	2	1	1/4			1/4	1	132									
23	22	64	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	133									
23	22	65	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	6			
23	22	65	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	134									
24	23	66	0.5		0	0	Chord	3/4	1	1	1/8			1/8	1	135									
24	23	133/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	136									
24	23	67	1.5		1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	137	ornamentShortTrill								
24	23	137/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	138									
24	23	66	0.0		0	0	FiguredBass	3/4	2	1	0										1/8	5/			
24	23	66	0.5		0	0	Chord	3/4	2	1	1/8			1/8	1	139									
24	23	133/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	140									
24	23	67	0.0		1/4	1/4	FiguredBass	3/4	2	1	0										1/4	4			
24	23	67	1.0		1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	141									
24	23	68	0.0		1/2	1/2	FiguredBass	3/4	2	1	0										1/4	7	3		
24	23	68	1.0		1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	142									
25	24		3.0	1	0	0	Chord	3/4	1	1	3/4			1/2	3/2	143									
25	24		1.0	1	0	0	Chord	3/4	2	1	1/4			1/4	1	144									
25	24		0.5	1	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	145									
25	24		0.5	1	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	146									
25	24		0.5	1	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	147									
25	24		0.5	1	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	148									
26	24	69	3.0	2	0	0	Chord	3/4	1	1	3/4			1/2	3/2	149									
26	24	69	3.0	2	0	0	Chord	3/4	2	1	3/4			1/2	3/2	150									
