mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
9	8	21	24	0.0	2	0	0	FiguredBass	3/4	2	1	0												1	_			
9	8	21	24	1.5	2	0	0	Chord	3/4	2	1	3/8		1/4	3/2	47												
9	8	45/2	51/2	0.5	2	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	48												
9	8	23	26	0.5	2	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	49												
9	8	47/2	53/2	0.5	2	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	50												
10	9	24	27	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	51												
10	9	25	28	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	52												
10	9	26	29	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	53												
10	9	24	27	0.0		0	0	StaffText	3/4	2	1	0						Reprise										
10	9	24	27	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	54												2
10	9	25	28	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	6	4		2
10	9	26	29	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	4+			
10	9	26	29	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	55												
11	10	27	30	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	56												
11	10	28	31	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	57												
11	10	59/2	65/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	58												
11	10	27	30	0.0		0	0	FiguredBass	3/4	2	1	0												1/2	6			
11	10	27	30	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	59	ornamentShortTrill											
11	10	29	32	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	7			
11	10	29	32	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	60												
12	11	30	33	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	61												3
12	11	123/4	135/4	0.125		3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	62												3
12	11	247/8	271/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	63												3
12	11	31	34	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	64	ornamentShortTrill											3
12	11	65/2	71/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	65												
12	11	30	33	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	66												
12	11	31	34	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	6	5		
12	11	31	34	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	67												
12	11	32	35	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	7	5/		
12	11	32	35	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	68												
13	12	33	36	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	69	ornamentShortTrill											
13	12	35	38	0.0		1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	70												
13	12	35	38	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	71												
13	12	33	36	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	#3_			
13	12	33	36	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	72												
13	12	34	37	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	73												
13	12	35	38	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	74												
13	12	71/2	77/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	75												
14	13	73/2	79/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	76												
14	13	37	40	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	77												
14	13	77/2	83/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	78												
14	13	36	39	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	6			
14	13	36	39	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	79												
14	13	37	40	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	#3			
14	13	37	40	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	80												
14	13	38	41	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	#5			
14	13	38	41	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	81												
15	14	39	42	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	82	ornamentShortTrill											
15	14	81/2	87/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	83												
15	14	41	44	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	84												
15	14	39	42	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	#3			
15	14	39	42	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	85												
15	14	40	43	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	86												
15	14	41	44	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	5/			
15	14	41	44	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	87												
16	15	42	45	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	88												4
16	15	85/2	91/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	89												4
16	15	43	46	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	90												4
16	15	89/2	95/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	91												
16	15	42	45	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	92												
16	15	43	46	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	4			
16	15	43	46	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	93												
16	15	44	47	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	#3			
16	15	44	47	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	94												
17	16	45	48	0.0		0	0	Chord	3/4	1	1	0	appoggiatura	1/8	1	95												
17	16	45	48	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	96	ornamentMordent											
17	16	45	48	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	_			
17	16	45	48	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	97												
17	16	46	49	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	98												
17	16	47	50	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	99	ornamentShortTrill											
18	17	48	51	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	100												5
18	17	49	52	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	101												5
18	17	50	53	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	102												
18	17	48	51	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	3			
18	17	48	51	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	103												
18	17	49	52	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	4+			
18	17	50	53	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	6			
18	17	50	53	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	104												
19	18	51	54	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	105												6
19	18	52	55	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	106												6
19	18	53	56	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	107												
19	18	51	54	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7			
19	18	51	54	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	108												
19	18	52	55	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	6			
19	18	53	56	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	6	4		
19	18	53	56	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	109												
20	19	54	57	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	110												
20	19	55	58	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	111	ornamentShortTrill											
20	19	113/2	119/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	112												
20	19	54	57	0.0		0	0	FiguredBass	3/4	2	1	0												1/2	5/_			
20	19	54	57	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	113												
20	19	55	58	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	114												
20	19	111/2	117/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	115												
20	19	56	59	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	6			
20	19	56	59	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	116												
21	20	57	60	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	117												7
21	20	59	62	0.0		1/2	1/2	StaffText	3/4	1	1	0						)										
21	20	59	62	0.0		1/2	1/2	Chord	3/4	1	1	0	appoggiatura	1/8	1	118												
21	20	59	62	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	119	ornamentShortTrill											
21	20	57	60	0.0		0	0	FiguredBass	3/4	2	1	0												1/2	6_			
21	20	57	60	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	120												
21	20	58	61	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	121												
21	20	59	62	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	3			
21	20	59	62	0.0		1/2	1/2	StaffText	3/4	2	1	0						)										
21	20	59	62	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	122												
22	21	60	63	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	123												
22	21	61	64	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	124												
22	21	62	65	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	125												
22	21	60	63	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	126												
22	21	61	64	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	6			
22	21	61	64	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	127												
22	21	62	65	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	6			
22	21	62	65	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	128												
23	22	63	66	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	129												
23	22	64	67	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	130												
23	22	65	68	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	131												
23	22	63	66	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	6	5		
23	22	63	66	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	132												
23	22	64	67	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	133												
23	22	65	68	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	6			
23	22	65	68	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	134												
24	23	66	69	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	135												
24	23	133/2	139/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	136												
24	23	67	70	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	137	ornamentShortTrill											
24	23	137/2	143/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	138												
24	23	66	69	0.0		0	0	FiguredBass	3/4	2	1	0												1/8	5/			
24	23	66	69	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	139												
24	23	133/2	139/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	140												
24	23	67	70	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	4			
24	23	67	70	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	141												
24	23	68	71	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	7	3		
24	23	68	71	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	142												
25	24		72	3.0	1	0	0	Chord	3/4	1	1	3/4		1/2	3/2	143												
25	24		72	1.0	1	0	0	Chord	3/4	2	1	1/4		1/4	1	144												
25	24		73	0.5	1	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	145												
25	24		147/2	0.5	1	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	146												
25	24		74	0.5	1	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	147												
25	24		149/2	0.5	1	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	148												
26	24	69	75	3.0	2	0	0	Chord	3/4	1	1	3/4		1/2	3/2	149												
26	24	69	75	3.0	2	0	0	Chord	3/4	2	1	3/4		1/2	3/2	150												
