mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
5	5	16	16	0.0	0	0	FiguredBass	4/4	3	1	0												1/4	5	4_		
5	5	16	16	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	89												
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	90												
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	3	1	0												1/4	h3_			
5	5	17	17	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	91												
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	92												
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	3	1	0												1/4	5/_			
5	5	18	18	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	93												
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	94												
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	3	1	0												1/4	3	2_		
5	5	19	19	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	95												
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	96												
6	6	20	20	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	97												
6	6	41/2	41/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	98												
6	6	83/4	83/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	99												
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	100												
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	101												
6	6	45/2	45/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	102												6
6	6	91/4	91/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	103												6
6	6	183/8	183/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	104												
6	6	23	23	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	105	ornamentShortTrill											
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	106												
6	6	20	20	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	107												
6	6	43/2	43/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	108												
6	6	87/4	87/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	109												
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	110												
6	6	45/2	45/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	111												7
6	6	91/4	91/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32		1/32	1	112												7
6	6	183/8	183/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32		1/32	1	113												
6	6	23	23	0.75	3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	114	ornamentShortTrill											
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	115												
6	6	20	20	0.0	0	0	FiguredBass	4/4	3	1	0												1/4	5/_			
6	6	20	20	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	116												
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	117												
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	3	1	0												1/4	3	2_		
6	6	21	21	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	118												
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	119												
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	3	1	0												1/8	5			
6	6	22	22	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	120												
6	6	45/2	45/2	0.0	5/8	5/8	FiguredBass	4/4	3	1	0												1/8	6			
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	121												
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	3	1	0												1/8	6	5		
6	6	23	23	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	122												
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	123												
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	124	ornamentShortTrill											
7	7	49/2	49/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	125												
7	7	51/2	51/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	126												
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	127												
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	128												
7	7	53/2	53/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	129												
7	7	55/2	55/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	130												
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	131												
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	132	ornamentShortTrill											
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	133												
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	134												
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	135												
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	136												
7	7	24	24	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	137												
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	3	1	0												1/4	5/			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	138												
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	3	1	0												1/4	3	2_		
7	7	26	26	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	139												
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	140												
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	3	1	0												1/4	8	5/_		
7	7	27	27	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	141												
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	142												
8	8	28	28	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	143	ornamentShortTrill											
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	144												
8	8	30	30	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	145												
8	8	61/2	61/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	146												
8	8	123/4	123/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	147												
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	148												
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	149												
8	8	57/2	57/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	150	ornamentShortTrill											
8	8	115/4	115/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	151												
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	152												
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	153												
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	154	ornamentShortTrill											
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	155												
8	8	31	31	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	156												
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	157												
8	8	28	28	0.0	0	0	FiguredBass	4/4	3	1	0												1/4	5/_			
8	8	28	28	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	158	ornamentShortTrill											
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	159												
8	8	29	29	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	160												
8	8	59/2	59/2	0.0	3/8	3/8	FiguredBass	4/4	3	1	0												1/8	6	#3		
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	161												
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	3	1	0												1/4	7_			
8	8	30	30	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	162												
8	8	61/2	61/2	0.0	5/8	5/8	FiguredBass	4/4	3	1	0												1/8	#3			
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	163												
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	3	1	0												1/4	6	4+	3_	
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	164												
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	165												
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	166												
9	9	33	33	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	167	ornamentShortTrill											
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	168												
9	9	34	34	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	169												
9	9	139/4	139/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	170												
9	9	35	35	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	171	ornamentShortTrill											
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	172												
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	173	ornamentShortTrill											
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	174												
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	175												
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	176												
9	9	35	35	0.75	3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	177	ornamentShortTrill											
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	178												
9	9	32	32	0.0	0	0	FiguredBass	4/4	3	1	0												1/4	7	#3_		
9	9	32	32	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	179												
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	180												
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	3	1	0												1/8	5			
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	181												
9	9	67/2	67/2	0.0	3/8	3/8	FiguredBass	4/4	3	1	0												1/8	#6	5		
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	182												
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	3	1	0												1/4	6	4		
9	9	34	34	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	183												
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	3	1	0												1/4	#5	h3_		
9	9	35	35	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	184												
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	185												
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	186												
10	10	37	37	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	187												
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	188												
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	189												
10	10	39	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	190												
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	191												
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	192												
10	10	73/2	73/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	193	ornamentShortTrill											
10	10	147/4	147/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	194												
10	10	37	37	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	195												
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	196												
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	197	ornamentShortTrill											
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	198												
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	199												
10	10	36	36	0.0	0	0	FiguredBass	4/4	3	1	0												1/4	5/_			
10	10	36	36	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	200	ornamentShortTrill											
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	201												
10	10	37	37	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	202												
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	3	1	0												1/4	5	2	2_	
10	10	38	38	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	203												
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	204												
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	3	1	0												1/4	6			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	205												
11	11	40	40	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	206												
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	207												
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	208												
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	209												
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	210												
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	211												
11	11	43	43	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	212												
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	213												
11	11	40	40	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	214												
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	215												
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	216												
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	217												
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	218												
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	219												
11	11	43	43	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	220												
11	11	173/4	173/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	221												
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	222												
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	223												
11	11	40	40	0.0	0	0	FiguredBass	4/4	3	1	0												1/4	4+			
11	11	40	40	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	224												
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	3	1	0												1/4	6_			
11	11	41	41	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	225												
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	226												
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	3	1	0												1/4	5/_			
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	227												
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	228												
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	229												
11	11	87/2	87/2	0.0	7/8	7/8	FiguredBass	4/4	3	1	0												1/8	#6	5		
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	230	ornamentShortTrill											
12	12	45	45	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	231												
12	12	181/4	181/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	232												
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	233												
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	234												
12	12	46	46	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	235	ornamentShortTrill											
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	236												
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	237	ornamentShortTrill											
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	238												
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	239												
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	240												
12	12	93/2	93/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	241												
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	242												
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	243	ornamentShortTrill											
