mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
8	6	45/2	45/2	0.0	0	0	FiguredBass	4/4	2	1	0												1/8	6			
8	6	45/2	45/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	117												
8	6	23	23	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	118												
8	6	47/2	47/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	119												
8	6	24	24	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	6	5		
8	6	24	24	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	120												
8	6	49/2	49/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	121												
8	6	25	25	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	122												
8	6	51/2	51/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	6	5		
8	6	51/2	51/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	123												
8	6	26	26	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	124												
9	7	53/2	53/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	125	ornamentShortTrill											
9	7	28	28	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	126												
9	7	113/4	113/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	127												
9	7	57/2	57/2	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	128												
9	7	57/2	57/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	129	ornamentMordent											
9	7	30	30	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	130												
9	7	121/4	121/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	131												
9	7	53/2	53/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	132												
9	7	27	27	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	133												
9	7	109/4	109/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	134												
9	7	55/2	55/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/8	6			
9	7	55/2	55/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	135												
9	7	28	28	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	b7			
9	7	28	28	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	136												
9	7	29	29	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	137												
9	7	117/4	117/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	138												
9	7	59/2	59/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	7			
9	7	59/2	59/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	139												
10	8	61/2	61/2	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	140												
10	8	61/2	61/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	141												
10	8	31	31	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	142	ornamentMordent											
10	8	125/4	125/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	143												
10	8	63/2	63/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	144												1
10	8	32	32	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	145	ornamentShortTrill											
10	8	129/4	129/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	146												
10	8	65/2	65/2	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	147												
10	8	65/2	65/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	148												
10	8	33	33	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	149	ornamentShortTrill											
10	8	133/4	133/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	150												
10	8	67/2	67/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	151	ornamentShortTrill											
10	8	137/4	137/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	152												
10	8	61/2	61/2	0.0	0	0	FiguredBass	4/4	2	1	0												1/8	7			
10	8	61/2	61/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	153												
10	8	31	31	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	154												
10	8	63/2	63/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/8	5/			
10	8	63/2	63/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	155												
10	8	32	32	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	156												
10	8	65/2	65/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/8	6	5		
10	8	65/2	65/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	157												
10	8	33	33	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	158												
10	8	67/2	67/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	159												
10	8	34	34	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	160												
11	9	69/2	69/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	161												
11	9	36	36	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	162												
11	9	145/4	145/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	163												
11	9	73/2	73/2	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	164												
11	9	73/2	73/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	165	ornamentMordent											
11	9	75/2	75/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	166												
11	9	38	38	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	167												
11	9	153/4	153/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	168												
11	9	69/2	69/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	169												
11	9	35	35	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	170												
11	9	141/4	141/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	171												
11	9	71/2	71/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	5			
11	9	71/2	71/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	172												
11	9	37	37	0.0	5/8	5/8	FiguredBass	4/4	2	1	0												1/8	6_			
11	9	37	37	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	173												
11	9	149/4	149/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	174												
11	9	75/2	75/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	5	4		
11	9	75/2	75/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	175												
12	10	77/2	77/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	176	ornamentShortTrill											
12	10	79/2	79/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	177												
12	10	40	40	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	178												
12	10	161/4	161/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	179												
12	10	81/2	81/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	180												
12	10	83/2	83/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	181												
12	10	42	42	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	182												
12	10	169/4	169/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	183												
12	10	39	39	0.0	1/8	1/8	FiguredBass	4/4	2	1	0												1/8	6	b3_		
12	10	39	39	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	184												
12	10	157/4	157/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	185												
12	10	79/2	79/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6	4+	3	
12	10	79/2	79/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	186												
12	10	41	41	0.0	5/8	5/8	FiguredBass	4/4	2	1	0												1/8	6_			
12	10	41	41	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	187												
12	10	165/4	165/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	188												
12	10	83/2	83/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	5	4		
12	10	83/2	83/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	189												
13	11	85/2	85/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	190	ornamentShortTrill											
13	11	43	43	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	191												
13	11	173/4	173/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	192												
13	11	87/2	87/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	193												2
13	11	44	44	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	194	ornamentShortTrill											
13	11	177/4	177/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	195												
13	11	89/2	89/2	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	196												
13	11	89/2	89/2	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	197	ornamentMordent											
13	11	181/4	181/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	198												
13	11	91/2	91/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	199	ornamentShortTrill											
13	11	185/4	185/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	200												
13	11	91/2	91/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	201												
13	11	85/2	85/2	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	#3_			
13	11	85/2	85/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	202												
13	11	43	43	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	203												
13	11	87/2	87/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6_			
13	11	87/2	87/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	204												
13	11	44	44	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	205												
13	11	177/4	177/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	206												
13	11	89/2	89/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/8	5/			
13	11	89/2	89/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	207												
13	11	45	45	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	208												
13	11	91/2	91/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	209												
13	11	46	46	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	210												
14	12	93/2	93/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	211												
14	12	47	47	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	212												
14	12	189/4	189/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	213												
14	12	95/2	95/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	214												3
14	12	48	48	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	215												3
14	12	193/4	193/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	216												
14	12	97/2	97/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	217												4
14	12	49	49	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	218												4
14	12	197/4	197/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	219												
14	12	99/2	99/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	220	ornamentShortTrill											
14	12	50	50	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	221												
14	12	201/4	201/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	222												
14	12	93/2	93/2	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	223												
14	12	93/2	93/2	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	#3_			
14	12	93/2	93/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	224												
14	12	47	47	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	225												
14	12	95/2	95/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6_			
14	12	95/2	95/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	226												
14	12	48	48	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	227												
14	12	97/2	97/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/8	#3			
14	12	97/2	97/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	228												
14	12	49	49	0.0	5/8	5/8	FiguredBass	4/4	2	1	0												1/8	#5			
14	12	49	49	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	229												
14	12	99/2	99/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	#3			
14	12	99/2	99/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	230												
