mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
9	7	41/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	85									
9	7	21	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	86									
9	7	43/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/8	4			
9	7	43/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	87									
9	7	22	0.0	5/8	5/8	FiguredBass	6/8	2	1	0										1/8	3			
9	7	22	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	88									
10	8	45/2	0.0	0	0	Chord	6/8	1	1	0	appoggiatura		1/8	1	89									
10	8	45/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	90	ornamentMordent								
10	8	24	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	91									12
10	8	97/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	92									12
10	8	49/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	93									12
10	8	99/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	94									12
10	8	25	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	95									12
10	8	101/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	96									
10	8	45/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	97									
10	8	91/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	98									
10	8	23	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	99									
10	8	93/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	100									
10	8	47/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	101									
10	8	95/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	102									
10	8	24	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										3/8	#3_			
10	8	24	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	103									
10	8	25	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	104									
11	9	51/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	105									13
11	9	103/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	106									13
11	9	26	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	107									13
11	9	105/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	108									13
11	9	53/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	109									13
11	9	107/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	110									
11	9	27	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	111									
11	9	55/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	112									
11	9	28	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	113									
11	9	51/2	0.0	0	0	FiguredBass	6/8	2	1	0										1/8	6			
11	9	51/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	114									
11	9	26	0.0	1/8	1/8	FiguredBass	6/8	2	1	0										1/4	#3_			
11	9	26	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	115									
11	9	53/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	116									
11	9	27	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	6			
11	9	27	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	117									
11	9	55/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/8	#6			
11	9	55/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	118									
11	9	28	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	119									
12	10	57/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	120									14
12	10	115/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	121									14
12	10	29	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	122									14
12	10	117/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	123									14
12	10	59/2	0.0	1/4	1/4	StaffText	6/8	1	1	0							)							
12	10	59/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	124									
12	10	30	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	125									
12	10	121/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	126									
12	10	61/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	127									
12	10	123/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	128									
12	10	31	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	129	ornamentShortTrill								
12	10	125/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	130									
12	10	57/2	0.0	0	0	FiguredBass	6/8	2	1	0										1/8	6	4		
12	10	57/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	131									
12	10	29	0.0	1/8	1/8	FiguredBass	6/8	2	1	0										1/8	#3			
12	10	29	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	132									
12	10	59/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0										1/8	#3			
12	10	59/2	0.0	1/4	1/4	StaffText	6/8	2	1	0							)							
12	10	59/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	133									
12	10	30	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	6	4+	3_	
12	10	30	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	134									
12	10	121/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	135									
12	10	61/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/8	6	5_		
12	10	61/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	136									
12	10	123/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	137									
12	10	31	0.0	5/8	5/8	FiguredBass	6/8	2	1	0										1/8	#6	4	3_	
12	10	31	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	138									
12	10	125/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	139									
13	11	63/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	140									15
13	11	32	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	141									15
13	11	129/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	142									15
13	11	65/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	143									
13	11	33	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	144									16
13	11	133/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	145									16
13	11	67/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	146									16
13	11	34	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	147	ornamentShortTrill								
13	11	63/2	0.0	0	0	FiguredBass	6/8	2	1	0										1/4	5/_			
13	11	63/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	148									
13	11	32	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	149									
13	11	129/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	150									
13	11	65/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0										1/8	6			
13	11	65/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	151									
13	11	33	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	7	5	2	
13	11	33	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	152									
13	11	67/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/8	4			
13	11	67/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	153									
13	11	34	0.0	5/8	5/8	FiguredBass	6/8	2	1	0										1/8	#3			
13	11	34	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	154									
14	12	69/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	155									
14	12	69/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	156									
14	12	71/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	157									
15	12	36	0.0	0	3/8	StaffText	6/8	1	1	0							"2eme Partie
que ce jouë alternativement avec la première"							
15	12	36	0.25	0	3/8	Chord	6/8	1	1	1/16			1/16	1	158									
15	12	145/4	0.25	1/16	7/16	Chord	6/8	1	1	1/16			1/16	1	159									
15	12	73/2	0.25	1/8	1/2	Chord	6/8	1	1	1/16			1/16	1	160									
15	12	147/4	0.25	3/16	9/16	Chord	6/8	1	1	1/16			1/16	1	161									
15	12	37	0.25	1/4	5/8	Chord	6/8	1	1	1/16			1/16	1	162									
15	12	149/4	0.25	5/16	11/16	Chord	6/8	1	1	1/16			1/16	1	163									
15	12	36	1.0	0	3/8	Chord	6/8	2	1	1/4			1/4	1	164									
15	12	37	0.5	1/4	5/8	Chord	6/8	2	1	1/8			1/8	1	165									
16	13	75/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	166	ornamentShortTrill								
16	13	151/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	167									
16	13	38	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	168									
16	13	153/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	169									
16	13	77/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	170									
16	13	155/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	171									
16	13	39	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	172	ornamentShortTrill								
16	13	157/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	173									
16	13	79/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	174									
16	13	159/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	175									
16	13	40	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	176									
16	13	161/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	177									
16	13	75/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	178									
16	13	77/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	179									
16	13	39	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	180									
17	14	81/2	0.0	0	0	Chord	6/8	1	1	0	appoggiatura		1/8	1	181									
17	14	81/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	182									
17	14	42	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	183									
17	14	85/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	184									
17	14	43	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	185									
17	14	81/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	6_			
17	14	81/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	186									
17	14	163/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	187									
17	14	41	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	188									
17	14	165/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	189									
17	14	83/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	190									
17	14	167/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	191									
17	14	42	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										3/8	_			
17	14	42	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	192									
17	14	169/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	193									
17	14	85/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	194									
17	14	171/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	195									
17	14	43	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	196									
17	14	173/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	197									
18	15	87/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	198									
18	15	44	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	199									
18	15	89/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	200									
18	15	45	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	201									17
18	15	91/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	202									17
18	15	183/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	203									17
18	15	46	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	204									17
18	15	185/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	205									
18	15	87/2	0.0	0	0	FiguredBass	6/8	2	1	0										3/8	_			
18	15	87/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	206									
18	15	175/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	207									
18	15	44	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	208									
18	15	177/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	209									
18	15	89/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	210									
18	15	179/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	211									
18	15	45	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/4	5	4		
18	15	45	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	212									
18	15	46	0.0	5/8	5/8	FiguredBass	6/8	2	1	0										1/8	7	3		
18	15	46	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	213									
19	16	93/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	214	ornamentShortTrill								18
19	16	47	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	215									18
19	16	189/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	216									18
19	16	95/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	217									
19	16	93/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	218									
19	16	95/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	219									
20	16	48	0.25	0	3/8	Chord	6/8	1	1	1/16			1/16	1	220									19
20	16	193/4	0.25	1/16	7/16	Chord	6/8	1	1	1/16			1/16	1	221									19
20	16	97/2	0.5	1/8	1/2	Chord	6/8	1	1	1/8			1/8	1	222									19
20	16	49	0.5	1/4	5/8	Chord	6/8	1	1	1/8			1/8	1	223									
20	16	48	0.0	0	3/8	StaffText	6/8	2	1	0							Reprise							
20	16	48	1.0	0	3/8	Chord	6/8	2	1	1/4			1/4	1	224									
21	17	99/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	225									20
21	17	199/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	226									20
21	17	50	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	227									20
21	17	101/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	228									
21	17	51	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	229									21
21	17	103/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	230									21
21	17	207/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	231									21
21	17	52	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	232									21
21	17	209/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	233									
21	17	99/2	0.0	0	0	FiguredBass	6/8	2	1	0										1/4	6			
21	17	99/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	234									
21	17	51	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/8	#6			
21	17	51	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	235									
21	17	103/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0										1/8	5/			
21	17	103/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	236									
21	17	52	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	237									
22	18	105/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	238	ornamentShortTrill								
22	18	107/2	0.0	1/4	1/4	StaffText	6/8	1	1	0							)							
22	18	107/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	239									
22	18	54	0.0	3/8	3/8	Chord	6/8	1	1	0	grace8after		1/8	1	240									
22	18	54	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	241									
22	18	105/2	0.0	0	0	FiguredBass	6/8	2	1	0										1/4	#3			
22	18	105/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	242									
22	18	107/2	0.0	1/4	1/4	StaffText	6/8	2	1	0							)							
22	18	107/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	243									
22	18	54	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/16	5/			
22	18	54	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	244									22
22	18	217/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	245									22
22	18	109/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	246									
22	18	55	0.0	5/8	5/8	FiguredBass	6/8	2	1	0										1/8	7			
22	18	55	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	247									
23	19	111/2	0.0	0	0	StaffText	6/8	1	1	0							)							
23	19	111/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	248	ornamentShortTrill								
23	19	57	0.0	3/8	3/8	Chord	6/8	1	1	0	grace8after		1/8	1	249									
23	19	57	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	250									
23	19	111/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	251									23
23	19	223/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	252									23
23	19	56	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	253									23
23	19	113/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	254									
23	19	57	0.0	3/8	3/8	FiguredBass	6/8	2	1	0										1/4	5/_			
23	19	57	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	255									
23	19	229/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	256									
23	19	115/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	257									
23	19	58	0.0	5/8	5/8	FiguredBass	6/8	2	1	0										1/8	7	#3		
23	19	58	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	258									
